date,score,regime,kospi_60d,sp500_60d,vix,sector_tech,sector_finance,sector_energy,sector_healthcare,sector_consumer,sector_industrials,sector_materials,peer_EMN,peer_DD,peer_LYB,peer_WLK,macro_ind,cost_oil
2020-09-14,77.7170341360365,bull,0.0,8.609010368221837,25.850000381469727,100.0,68.84838174027314,0.0,81.56626598137946,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,32.9688261674287
2020-09-15,81.96370901274419,bull,0.0,9.796172754787612,25.59000015258789,100.0,65.22100826045825,0.0,77.19604643639506,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37.4247414809485
2020-09-16,77.42135947537432,bull,0.0,8.58376814839843,26.040000915527344,100.0,76.99284555189551,0.0,80.5683433114472,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,45.16910311042628
2020-09-17,72.3696331657074,bull,0.0,7.208529643926087,26.459999084472656,93.43880438641712,69.1015923398572,0.0,76.55172888217172,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,58.87883428055469
2020-09-18,78.45361306658724,bull,0.0,8.823303894493995,25.82999992370605,96.39682118248834,86.98870315064451,2.842900263605742,89.84655199758237,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.21099937508964
2020-09-21,68.19838301067895,neutral,0.0,6.398035132543289,27.780000686645508,92.76887649028416,57.20644659577485,0.0,72.64208926229372,100.0,100.0,100.0,100.0,79.10151995331012,100.0,100.0,100.0,56.263428324618125
2020-09-22,81.22919932047526,bull,0.0,10.186604229152785,26.86000061035156,100.0,75.46500492506476,0.0,77.94583544685003,100.0,100.0,100.0,100.0,92.2014615416667,100.0,100.0,100.0,64.8026214889031
2020-09-23,66.03394074034438,neutral,0.0,6.015902196621137,28.57999992370605,89.01608386343314,58.10339116228376,0.0,67.83718954164237,100.0,100.0,100.0,100.0,68.10558386183536,88.79908508343466,100.0,100.0,45.755221661974666
2020-09-24,61.78858277007794,neutral,0.0,4.718914907469918,28.51000022888184,82.49115252342105,52.37684989742848,0.0,56.59538172703967,100.0,98.47164452661434,99.33452993653998,100.0,61.01073634739047,84.23615274205449,100.0,98.47164452661434,57.84035178959397
2020-09-25,67.9647190013053,neutral,0.0,5.860335420087637,26.3799991607666,94.33402663187834,61.98777733775547,0.0,60.80920460305812,100.0,100.0,100.0,100.0,75.99391843029287,80.55938194578978,100.0,100.0,50.0
2020-09-28,72.24024234960925,bull,0.0,7.079532883258022,26.190000534057617,100.0,73.50892372639635,0.0,61.5649532943628,100.0,100.0,100.0,100.0,76.340297757674,81.73536483056438,100.0,100.0,48.95653102708898
2020-09-29,64.8801664169022,neutral,0.0,4.898230077963728,26.270000457763672,90.2390192207176,57.26185721495154,0.0,55.7975371394966,99.81894430772248,100.0,89.84577247196708,85.9872184056993,55.31037963373227,64.8717859289148,100.0,100.0,28.245884644920956
2020-09-30,71.5105861870104,bull,0.0,6.92075613640708,26.3700008392334,100.0,74.85825064274238,0.0,68.38021216676233,100.0,100.0,95.1430576854518,97.8260827694037,67.44077779074038,72.22551559458918,100.0,100.0,41.31642959187377
2020-10-01,70.24688058467507,bull,0.0,6.651864430224297,26.700000762939453,97.39138028579204,70.28486255853245,0.0,66.5602100569141,100.0,100.0,95.1859635054005,96.71153859818756,71.81819926722727,67.38801039173376,100.0,100.0,21.38450893028727
2020-10-02,67.80496673913251,neutral,0.0,6.229909741435802,27.6299991607666,81.58820549669261,85.7142616862105,0.0,65.89899361519042,100.0,100.0,100.0,100.0,87.91008267197904,100.0,100.0,100.0,13.745169359266463
2020-10-05,70.06808728046722,bull,0.0,7.019065878354036,27.959999084472656,93.39376894201165,76.4279992936468,0.0,77.75297397528732,100.0,100.0,100.0,100.0,86.75346000100699,100.0,100.0,100.0,31.05407586201415
2020-10-06,66.71540038735222,neutral,0.0,6.5209399633126,29.479999542236328,96.29631231501384,68.88797362418515,0.0,67.8218831648006,100.0,100.0,99.2326169960513,100.0,84.46306773945085,100.0,100.0,100.0,48.070164730674335
2020-10-07,69.69445495415631,neutral,0.0,6.940376307871654,28.059999465942383,99.97200084831232,74.91554666318707,0.0,67.32985671082766,100.0,100.0,99.53738855646017,100.0,87.3718493551608,100.0,100.0,100.0,41.51662421472942
2020-10-08,71.20845180931646,bull,0.0,6.826775746652358,26.36000061035156,99.84208202237072,71.73915447194285,0.0,63.18934439779085,100.0,100.0,95.90570030615393,100.0,90.19321460461899,100.0,100.0,100.0,47.439373144584195
2020-10-09,77.08159171967145,bull,0.0,8.13447751590144,25.0,100.0,72.36024722081919,0.0,68.66743997731191,100.0,100.0,98.30997908426383,100.0,91.34724269331701,100.0,100.0,100.0,41.941026820749414
2020-10-12,81.88004169049724,bull,0.0,9.59739240522046,25.06999969482422,100.0,82.56783749995418,0.0,65.15723440823092,100.0,100.0,92.83847033633148,100.0,85.85842800797468,100.0,100.0,100.0,32.30239393224561
2020-10-13,75.43618692215883,bull,0.0,7.998235974718937,26.06999969482422,100.0,74.74832838974817,0.0,61.33462659025886,100.0,100.0,92.71809664541325,100.0,98.63592185379383,100.0,100.0,100.0,38.66755261436118
2020-10-14,72.08506113741547,bull,0.0,7.103118213813753,26.399999618530277,100.0,59.6668291038341,0.0,58.69563461633594,100.0,100.0,89.56834666990838,100.0,94.87298150658614,100.0,100.0,100.0,37.550474626262
2020-10-15,68.86810990577672,neutral,0.0,6.328412742393419,26.96999931335449,100.0,63.57465779332389,0.0,50.51522534122517,100.0,100.0,81.84094629649736,100.0,94.55260504753456,100.0,100.0,100.0,36.386563597607015
2020-10-16,72.84762792031516,bull,0.0,7.669228325130195,27.40999984741211,100.0,63.563498756303694,0.0,57.76325199021522,100.0,100.0,87.20814133576988,100.0,84.50766365694435,100.0,100.0,100.0,38.26928701738276
2020-10-19,67.21533332803759,neutral,0.0,6.570720100339988,29.18000030517578,100.0,57.00453535589296,0.0,55.2806880421834,100.0,100.0,82.78020741229115,100.0,85.65535925739294,100.0,100.0,100.0,35.56385247876599
2020-10-20,66.08532393118539,neutral,0.0,6.288497306766505,29.350000381469727,100.0,65.37182759660128,0.0,52.172061040344175,100.0,100.0,76.37909624219293,100.0,87.30802972561975,100.0,100.0,100.0,38.72812766195312
2020-10-21,68.39009781146072,neutral,0.0,6.74612921602733,28.649999618530277,100.0,63.95252123921253,0.0,50.23637635125651,100.0,100.0,86.15346553572164,100.0,92.9470748445705,100.0,100.0,100.0,28.705281367062696
2020-10-22,66.45751566567355,neutral,0.0,5.985994903559488,28.11000061035156,100.0,64.5135122321407,0.0,52.52620195267672,100.0,100.0,84.7210956351216,100.0,85.662834145478,100.0,100.0,100.0,32.0764376584028
2020-10-23,69.63280927612902,neutral,0.0,6.7515425280169294,27.549999237060547,99.65660288561637,75.60365359690853,0.0,57.91407723212978,100.0,100.0,97.26368851623653,100.0,100.0,100.0,100.0,100.0,31.852728424940146
2020-10-26,54.89314694441052,neutral,0.0,3.9695837775370224,32.459999084472656,74.63099894219268,63.5247523919445,0.0,55.16442708184229,97.62774836407957,100.0,83.05167183087521,100.0,96.93342443640414,100.0,100.0,100.0,16.288285086882468
2020-10-27,50.39023319777139,neutral,0.0,2.9159694496878608,33.349998474121094,64.58239230164094,52.69707798151231,0.0,46.57661162010713,98.53334928673448,87.34558499228268,80.98968004274593,98.42356629392884,96.60692046549829,100.0,100.0,87.34558499228268,21.88139724013023
2020-10-28,29.75655294515349,bear,0.0,-1.0730341164539523,40.27999877929688,41.493299261110906,41.87501271565753,0.0,32.94864486789718,76.95743438864528,68.41852718345594,58.78922058156739,100.0,75.86530165880762,84.87119613277622,100.0,68.41852718345594,0.0
2020-10-29,34.18085626273226,bear,0.0,-0.5306830702159648,37.59000015258789,47.848244066648185,38.90260974369015,0.0,26.79108694404832,73.9085164036078,66.10275081208113,61.819971979021844,100.0,79.5084714478856,98.45812757070489,100.0,66.10275081208113,0.0
2020-10-30,27.588497269074416,bear,0.0,-2.364770666384608,38.02000045776367,30.07968772476928,40.54278186174172,0.0,29.21185987836845,59.9878828862614,63.53729474507526,63.65853906646974,100.0,69.831875581798,72.99812343016816,100.0,63.53729474507526,0.0
2020-11-02,32.37990590307426,bear,0.0,-1.2246078723272324,37.130001068115234,38.57043026660152,39.3317092715418,0.0,36.27945823772395,62.85795870061824,68.56782255772282,78.92561779118952,100.0,76.22156966495336,89.13631001355422,100.0,68.56782255772282,0.0
2020-11-03,39.0829776445179,bear,0.0,0.2585930385335944,35.54999923706055,48.58931537651957,46.60271636323661,0.0,45.04949070465676,67.95018369408352,71.04441233099597,82.0173454544097,100.0,66.81984925044166,69.0197896856763,100.0,71.04441233099597,0.0
2020-11-04,55.8525596666137,neutral,0.0,3.2921477980554004,29.56999969482422,77.4735271031542,35.1837215364383,0.0,70.30748965763796,80.01126597582748,62.92156619571905,73.87457692585326,100.0,57.50436563973034,39.51438825358923,100.0,62.92156619571905,10.093910376872145
2020-11-05,59.92329823820079,neutral,0.0,3.84870944597806,27.57999992370605,81.77946462562453,48.41521544311584,0.0,62.7391306050505,83.27299636257497,73.31274327047893,92.03294040183269,100.0,65.76688625373302,80.9057070578832,100.0,73.31274327047893,0.0
2020-11-06,63.56187209188201,neutral,0.0,4.031801831422022,24.86000061035156,83.43279575201518,47.6076387639864,0.0,63.596841298116445,81.89410868380193,76.60878416618661,93.47824893935748,100.0,63.78831752332221,76.67053499872884,100.0,76.60878416618661,0.0
2020-11-09,66.68851989169801,neutral,0.0,5.267055967509404,25.75,79.94379987403595,86.33836182539474,0.0,69.42880982163075,80.19011905447577,92.43519885628945,100.0,100.0,80.08941712624602,100.0,100.0,92.43519885628943,12.7431547219456
2020-11-10,66.30805319479308,neutral,0.0,4.835615703616147,24.799999237060547,66.61722600697158,98.26331517680217,0.0,67.87208566965637,71.58965440689853,100.0,100.0,100.0,87.41730662541053,100.0,100.0,100.0,19.775746137789554
2020-11-11,69.67578875856498,neutral,0.0,5.395036882391269,23.450000762939453,76.89668227089027,99.5935060207474,0.5201022530115935,67.36497055188724,72.92608610695245,100.0,100.0,100.0,79.03508814021816,100.0,100.0,100.0,24.509812965769385
2020-11-12,65.59350474511098,neutral,0.0,4.804951550944181,25.350000381469727,72.83998949821442,90.66693752723538,0.0,67.14151361196548,68.3659674826967,98.00782613392929,92.98059078161054,100.0,82.96601808745802,99.60815730429103,100.0,98.00782613392929,17.38421379723505
2020-11-13,71.7383085708158,bull,0.0,5.896892698655631,23.100000381469727,70.35032586738839,100.0,17.181503535748995,75.34909431414556,77.57341908948786,100.0,100.0,100.0,99.18909815274608,100.0,100.0,100.0,10.845326652196967
2020-11-16,75.34900652381614,bull,0.0,6.763002211966618,22.450000762939453,68.78073687244775,100.0,51.11021140390177,73.9187447339001,81.74173793628677,100.0,100.0,100.0,100.0,100.0,100.0,100.0,27.30283589496109
2020-11-17,69.83238219930058,neutral,0.0,5.1948543540040415,22.709999084472656,61.47445938947522,100.0,42.706632781603645,72.90038104638292,71.56337405154385,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.61780026961803
2020-11-18,63.27745368947394,neutral,0.0,3.60579615780654,23.84000015258789,53.47106828372057,97.4759800914366,35.20545436911389,59.71505904887504,66.28721245012255,100.0,100.0,100.0,100.0,100.0,100.0,100.0,18.952133383628453
2020-11-19,61.95379618464009,neutral,0.0,2.964879059249448,23.11000061035156,47.41783234506853,100.0,53.77834398576616,59.960741298586925,63.766957212167696,100.0,100.0,100.0,95.15905549704601,100.0,100.0,100.0,20.255413281066346
2020-11-20,58.39624833739339,neutral,0.0,2.094674756039794,23.700000762939453,41.89124503673781,88.0047517596348,50.1396946430674,54.82554238544175,63.84152225064017,100.0,100.0,100.0,100.0,100.0,100.0,100.0,27.17640014594609
2020-11-23,59.18340993660573,neutral,0.0,1.9834629300173656,22.65999984741211,37.49593317849882,95.93848319457427,76.07027438917476,52.407391866048215,66.10976596972735,100.0,99.78892446172046,100.0,100.0,100.0,100.0,100.0,30.468768189894423
2020-11-24,66.57298032971852,neutral,0.0,3.859653895058135,21.63999938964844,42.71548762728984,100.0,100.0,52.67870954283889,75.3181633984656,100.0,100.0,100.0,100.0,100.0,100.0,100.0,53.59711108409688
2020-11-25,63.877062661181455,neutral,0.0,2.920618798354435,21.25,34.512741591427044,100.0,100.0,55.35931361760511,70.50639941484167,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62.41424720234774
2020-11-27,59.95162641774069,neutral,0.0,1.606047976286562,20.84000015258789,32.79935779272121,100.0,100.0,50.0,64.50314409860654,100.0,91.37094556681288,100.0,86.40292242084853,100.0,100.0,100.0,72.7729182050227
2020-11-30,70.96886669480124,bull,0.0,4.821039906511659,20.56999969482422,65.40196349112787,100.0,75.44309323314353,65.4048412901746,78.14343548221787,100.0,100.0,100.0,95.86129385371396,100.0,100.0,100.0,72.43589661089106
2020-12-01,77.58169222391895,bull,0.0,6.87168782006875,20.770000457763672,79.37688219877954,100.0,79.53830565517123,73.46266252162687,88.29161706039585,100.0,100.0,100.0,90.2211027210979,100.0,100.0,100.0,87.00457021066671
2020-12-02,87.56406658172608,bull,0.0,10.119630984104669,21.170000076293945,100.0,100.0,100.0,86.21584669877876,92.03679361381364,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2020-12-03,80.36727972239464,bull,0.0,7.8777041460579955,21.280000686645508,85.76336036638916,100.0,100.0,76.22871106935698,83.48652963558541,100.0,92.39901286034065,100.0,100.0,100.0,100.0,100.0,100.0
2020-12-04,87.98713231404622,bull,0.0,10.778966818211932,20.790000915527344,100.0,100.0,100.0,90.12286708515312,91.75520111784093,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2020-12-07,87.41933418273925,bull,0.0,10.50563139783347,21.299999237060547,100.0,100.0,100.0,84.70696237896476,89.70695646978051,100.0,97.94834711107177,100.0,100.0,100.0,100.0,100.0,100.0
2020-12-08,86.1743442037274,bull,0.0,9.419423363046931,20.68000030517578,99.7702052600153,100.0,100.0,81.15279874880517,82.92237346636861,100.0,93.17525196013949,100.0,100.0,100.0,100.0,100.0,100.0
2020-12-09,79.62609448887835,bull,0.0,7.986008499556574,22.270000457763672,83.95722482103314,100.0,100.0,78.61712326804377,78.08573710776896,100.0,90.85630950795293,100.0,100.0,100.0,100.0,100.0,100.0
2020-12-10,80.55335611968525,bull,0.0,8.347686988798642,22.520000457763672,93.12374442998302,100.0,100.0,78.61857388095379,80.57433463431691,100.0,87.13468295542854,100.0,100.0,100.0,100.0,100.0,100.0
2020-12-11,82.277059438258,bull,0.0,9.128657653102156,23.309999465942383,96.51777047786632,100.0,100.0,78.28762312955324,85.56745138796735,100.0,80.13308369800282,100.0,96.32218772023455,100.0,100.0,100.0,96.35650075713194
2020-12-14,83.21739628948174,bull,0.0,9.881698657504923,24.71999931335449,100.0,100.0,100.0,75.10894152163846,93.9224388187668,100.0,82.56237598751432,100.0,100.0,100.0,100.0,100.0,100.0
2020-12-15,85.64913401285807,bull,0.0,12.604464752498323,22.88999938964844,100.0,100.0,100.0,92.93468009375034,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2020-12-16,86.08333333333333,bull,0.0,11.629971485007085,22.5,100.0,100.0,100.0,92.49223037007376,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2020-12-17,86.71793299357097,bull,0.0,15.000681830661012,21.93000030517578,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2020-12-18,87.1187336730957,bull,0.0,14.255566969942102,21.56999969482422,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2020-12-21,83.12186683654785,bull,0.0,12.019547474658964,25.15999984741211,100.0,100.0,100.0,90.72028388872818,98.53391258490691,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2020-12-22,84.15726717631021,bull,0.0,10.01491533384604,24.229999542236328,100.0,100.0,100.0,84.24724846373573,84.98269431201162,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2020-12-23,85.18153392791749,bull,0.0,10.629387827699798,23.309999465942383,100.0,100.0,100.0,85.30149225872181,90.33201971051736,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2020-12-24,87.16326590220133,bull,0.0,10.111806678374968,21.530000686645508,100.0,100.0,100.0,78.39399731293135,87.07990703537334,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2020-12-28,86.97399915059407,bull,0.0,10.487460171347609,21.700000762939453,100.0,100.0,100.0,81.53537423986386,86.19878851973345,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2020-12-29,85.4376000849406,bull,0.0,11.307426368897168,23.07999992370605,100.0,100.0,100.0,88.97846981423126,88.64568397131507,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2020-12-30,84.07919198969236,bull,0.0,9.488937749800774,22.770000457763672,100.0,100.0,100.0,78.03386130464514,84.81330962971506,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2020-12-31,85.805,bull,0.0,11.7555378685396,22.75,100.0,100.0,100.0,90.75699829111456,95.20177045420282,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2021-01-04,75.18626814978458,bull,0.0,8.22386021559578,26.96999931335449,93.05366510573772,100.0,100.0,78.44574738187988,78.51077584898631,92.64004446934555,98.66851061226185,100.0,100.0,100.0,100.0,92.64004446934555,100.0
2021-01-05,76.66905707999608,bull,0.0,8.12427717496318,25.34000015258789,93.76105744939753,100.0,100.0,79.70480160945488,78.98360843580572,92.59419327292568,100.0,100.0,100.0,100.0,100.0,92.59419327292568,100.0
2021-01-06,75.86793960787787,bull,0.0,7.793761780434649,25.06999969482422,76.335504305961,100.0,100.0,82.16131958953349,78.88063317558587,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2021-01-07,78.31949095900603,bull,0.0,7.627427568005762,22.3700008392334,76.16231626590515,100.0,100.0,85.42623036226334,82.00801864472336,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2021-01-08,83.48106694230444,bull,0.0,8.90535990431609,21.559999465942383,82.97463299358982,100.0,100.0,92.11694388727072,93.08236781066998,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2021-01-11,80.7004590646325,bull,0.0,8.912857693907572,24.07999992370605,81.38828160732498,100.0,100.0,97.84468185693969,88.91204868515064,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2021-01-12,82.24212836294677,bull,0.0,9.124858483401855,23.32999992370605,81.24226665685171,100.0,100.0,95.85440293740972,95.12154998037376,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2021-01-13,84.26764426805005,bull,0.0,9.358432974628885,22.209999084472656,86.16249148606332,100.0,100.0,91.9755621835961,100.0,99.5711036676726,100.0,100.0,100.0,100.0,100.0,99.57110366767259,100.0
2021-01-14,85.24833333333333,bull,0.0,10.756601426093829,23.25,91.37932649707932,100.0,100.0,98.95961592847486,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2021-01-15,82.17775077254107,bull,0.0,9.442885282726676,24.34000015258789,83.98709570155134,100.0,100.0,99.92949176753524,94.74967483075751,98.26564306018476,100.0,100.0,100.0,100.0,100.0,98.26564306018477,100.0
2021-01-19,85.25946692148844,bull,0.0,10.57614616885354,23.239999771118164,91.76112149348366,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2021-01-20,87.1076000849406,bull,0.0,11.535001072779716,21.57999992370605,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2021-01-21,87.39706700642904,bull,0.0,11.187202242713012,21.31999969482422,100.0,100.0,100.0,96.93008150262423,100.0,98.04732800118504,100.0,100.0,100.0,100.0,100.0,98.04732800118505,100.0
2021-01-22,86.74020016988118,bull,0.0,12.952187281704507,21.90999984741211,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2021-01-25,85.31513273874918,bull,0.0,13.70463108136568,23.190000534057617,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2021-01-26,85.50439949035645,bull,0.0,17.68831477267103,23.020000457763672,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2021-01-27,69.7062010192871,neutral,0.0,13.312545438332537,37.209999084472656,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2021-01-28,77.49953435262043,bull,0.0,15.823432948905449,30.209999084472656,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2021-01-29,74.29313316345214,bull,0.0,12.204553180187872,33.09000015258789,100.0,100.0,100.0,100.0,100.0,93.95533005063088,91.05392701118927,100.0,100.0,100.0,88.98208625055754,93.95533005063089,100.0
2021-02-01,77.46613358815512,bull,0.0,12.011902250704498,30.239999771118164,100.0,100.0,100.0,99.8571486700149,100.0,83.8444292105945,88.98942632709458,100.0,100.0,100.0,84.92769909281235,83.8444292105945,100.0
2021-02-02,82.67653392791748,bull,0.0,11.118826629836365,25.559999465942383,100.0,100.0,100.0,77.9956191163706,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2021-02-03,82.65241200884071,bull,0.0,9.10766355168786,22.90999984741211,100.0,100.0,100.0,73.20716341006724,100.0,88.57984542355109,84.79287257325537,100.0,100.0,100.0,100.0,88.57984542355109,100.0
2021-02-04,86.8960661570231,bull,0.0,10.323585953231884,21.770000457763672,100.0,100.0,100.0,75.20015014471,100.0,93.82840671146626,81.54412437887754,100.0,100.0,100.0,100.0,93.82840671146626,100.0
2021-02-05,86.14057412315708,bull,0.0,9.47275251725108,20.8700008392334,100.0,100.0,100.0,71.27084880815721,100.0,79.00961370827393,78.76456256454752,100.0,100.0,100.0,100.0,79.00961370827393,100.0
2021-02-08,87.48613358815511,bull,0.0,10.437369181361513,21.239999771118164,100.0,100.0,100.0,70.4008315471188,100.0,74.30192686121046,76.93675193839218,100.0,100.0,100.0,100.0,74.30192686121046,100.0
2021-02-09,85.30758287763254,bull,0.0,9.476694582985813,21.6299991607666,100.0,100.0,100.0,71.8213183811019,100.0,80.10486888759623,80.95233114873574,100.0,100.0,100.0,100.0,80.10486888759623,100.0
2021-02-10,86.65113358815512,bull,0.0,10.54195130964819,21.989999771118164,100.0,100.0,100.0,74.70195610727788,100.0,85.39925330144078,91.78954970825211,100.0,100.0,100.0,100.0,85.39925330144078,100.0
2021-02-11,84.93814561372665,bull,0.0,9.238943684117997,21.25,100.0,100.0,100.0,69.13129151996085,100.0,72.67956677210171,83.1111400764974,100.0,100.0,100.0,100.0,72.67956677210171,100.0
2021-02-12,83.86632185316348,bull,0.0,8.489876326609448,19.96999931335449,100.0,100.0,100.0,73.89885848090057,97.79364456641966,63.94424940347861,78.2079965635742,100.0,100.0,100.0,100.0,63.94424940347861,100.0
2021-02-16,83.74185862767578,bull,0.0,8.950197282516603,21.459999084472656,100.0,100.0,100.0,72.12232883706756,97.7390132038794,64.77970929412953,79.16842320841994,100.0,100.0,100.0,100.0,64.77970929412953,100.0
2021-02-17,87.19666666666667,bull,0.0,10.189502046987789,21.5,100.0,100.0,100.0,83.95035209660146,100.0,65.6482610482559,83.29501628145526,100.0,100.0,100.0,100.0,65.6482610482559,100.0
2021-02-18,83.66676320344587,bull,0.0,9.271688884587226,22.489999771118164,100.0,100.0,100.0,80.99493038816092,100.0,61.77818902159311,77.78571519891881,100.0,100.0,100.0,100.0,61.77818902159311,100.0
2021-02-19,85.96742081386117,bull,0.0,9.814925989336576,22.049999237060547,100.0,100.0,100.0,75.78125208177984,100.0,74.92499141627124,87.91571641007684,100.0,100.0,100.0,100.0,74.92499141627124,100.0
2021-02-22,79.5425430787746,bull,0.0,8.35506317845416,23.450000762939453,100.0,100.0,100.0,75.89385790835775,84.30296070385651,67.93210765421105,85.54165666985264,100.0,95.68326868259965,100.0,100.0,67.93210765421105,100.0
2021-02-23,74.62313299641312,bull,0.0,6.765680102781357,23.11000061035156,94.88703357610368,100.0,100.0,73.47482902557118,73.01983129695739,60.596773527831175,74.34458534148665,94.27436195290025,71.64337869025357,100.0,97.66986735146261,60.596773527831175,100.0
2021-02-24,81.20478685870088,bull,0.0,8.148996108574625,21.34000015258789,100.0,100.0,100.0,79.04829989176449,77.86922827719884,74.22163369371077,84.48280102957257,100.0,100.0,100.0,100.0,74.22163369371077,100.0
2021-02-25,63.13365777665662,neutral,0.0,5.249357129139565,28.88999938964844,79.92008853232252,100.0,100.0,68.96013251053364,57.14193682656927,65.42444197919312,69.45336041798573,100.0,90.36253078654639,100.0,100.0,65.42444197919312,100.0
2021-02-26,64.12567757657685,neutral,0.0,5.233003527794833,27.950000762939453,79.19500683698273,100.0,100.0,63.076375079507656,62.368051397456114,64.65410579820126,68.03074563335639,100.0,100.0,100.0,100.0,64.65410579820126,100.0
2021-03-01,73.5896401463906,bull,0.0,6.53579217132807,23.350000381469727,89.34110239079581,100.0,100.0,65.45272933203567,70.51379252823016,79.15387136393876,75.35883509334558,100.0,100.0,100.0,100.0,79.15387136393876,100.0
2021-03-02,69.25516394035623,neutral,0.0,5.485949309517757,24.100000381469727,81.59282288263532,100.0,100.0,60.135447930459065,67.75278280998194,76.89641385486941,85.14469628924977,100.0,100.0,100.0,100.0,76.89641385486941,100.0
2021-03-03,62.01628862417463,neutral,0.0,4.172666612734566,26.670000076293945,68.55115481789326,100.0,100.0,54.3107278743958,54.18036491197682,76.08891948185199,83.54179348890385,100.0,100.0,100.0,100.0,76.08891948185199,100.0
2021-03-04,52.24128766058763,neutral,0.0,1.8747661962475792,28.56999969482422,52.06282386262002,100.0,100.0,42.26942487286996,43.03930593799888,61.60183676755866,62.81696850499148,92.97296173559451,100.0,100.0,72.48222277289125,61.60183676755866,100.0
2021-03-05,63.886334784521466,neutral,0.0,4.062340384392082,24.65999984741211,60.08700708694688,100.0,100.0,55.23021092939946,47.30452573540407,76.2446706813656,78.04655824530977,100.0,100.0,100.0,100.0,76.2446706813656,100.0
2021-03-08,60.166618416456245,neutral,0.0,3.216965295597274,25.46999931335449,46.13596819491207,100.0,100.0,50.17746635585858,48.95130977902785,79.20075741475637,82.14335984665884,100.0,100.0,100.0,100.0,79.20075741475637,100.0
2021-03-09,69.43572705155131,neutral,0.0,5.5167383448049945,24.030000686645508,73.03426388271657,100.0,100.0,54.852657781941886,68.28996727111621,75.83600787360996,85.12195759949365,98.87182024018632,100.0,100.0,100.0,75.83600787360996,100.0
2021-03-10,73.64863726890985,bull,0.0,6.289631002297713,22.559999465942383,70.19106807115477,100.0,100.0,56.867645726909785,71.39446383356159,88.73080848840804,97.32856703896027,100.0,100.0,100.0,100.0,88.73080848840804,100.0
2021-03-11,78.50883145421912,bull,0.0,7.530589385301378,21.90999984741211,82.42155012352498,100.0,100.0,61.95378833116622,81.92576945834813,87.85063351823392,100.0,100.0,100.0,100.0,100.0,87.85063351823392,100.0
2021-03-12,81.80199904483419,bull,0.0,8.111059891825501,20.690000534057617,76.69340145134014,100.0,100.0,66.96139597825442,82.70940258423627,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2021-03-15,80.2494165498782,bull,0.0,7.424845194303065,20.030000686645508,73.57484680755894,100.0,100.0,64.9500109190771,82.6840492848116,99.1895871985556,100.0,100.0,100.0,100.0,100.0,99.1895871985556,100.0
2021-03-16,79.32185010897209,bull,0.0,7.066415338477761,19.790000915527344,73.9642689332542,100.0,100.0,66.15791173546499,73.73497676207103,94.7389367083445,99.66932312445127,94.54279970430653,100.0,100.0,100.0,94.7389367083445,100.0
