candidate_id,stage,ticker,rulebook_hash,signal_date,label_status,in_log_based_3430,previous_logged_entry_signal_date,next_logged_entry_signal_date,between_logged_entries,calendar_days_from_previous_entry,calendar_days_to_next_entry,during_logged_holding_interval,holding_entry_signal_date,holding_entry_fill_date,holding_exit_date,holding_period_label,cluster_id,cluster_start,cluster_end,cluster_length,cluster_contains_logged_entry_key,continuation_after_logged_entry_same_cluster,inclusion_class
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-01-04,LABELED,False,2023-12-28,2024-01-09,True,7,5,True,2023-12-28,2023-12-29,2024-01-05,train_2,C001226,2023-12-26,2024-01-04,7,True,True,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-01-10,LABELED,False,2024-01-09,2024-01-17,True,1,7,True,2024-01-09,2024-01-10,2024-01-12,train_2,C001227,2024-01-09,2024-01-29,14,True,True,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-01-11,LABELED,False,2024-01-09,2024-01-17,True,2,6,True,2024-01-09,2024-01-10,2024-01-12,train_2,C001227,2024-01-09,2024-01-29,14,True,True,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-01-12,LABELED,False,2024-01-09,2024-01-17,True,3,5,True,2024-01-09,2024-01-10,2024-01-12,train_2,C001227,2024-01-09,2024-01-29,14,True,True,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-01-16,LABELED,False,2024-01-09,2024-01-17,True,7,1,False,,,,,C001227,2024-01-09,2024-01-29,14,True,True,CONTINUATION_AFTER_LOGGED_ENTRY_SAME_CLUSTER
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-01-18,LABELED,False,2024-01-17,2024-01-24,True,1,6,True,2024-01-17,2024-01-18,2024-01-22,train_2,C001227,2024-01-09,2024-01-29,14,True,True,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-01-19,LABELED,False,2024-01-17,2024-01-24,True,2,5,True,2024-01-17,2024-01-18,2024-01-22,train_2,C001227,2024-01-09,2024-01-29,14,True,True,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-01-22,LABELED,False,2024-01-17,2024-01-24,True,5,2,True,2024-01-17,2024-01-18,2024-01-22,train_2,C001227,2024-01-09,2024-01-29,14,True,True,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-01-23,LABELED,False,2024-01-17,2024-01-24,True,6,1,False,,,,,C001227,2024-01-09,2024-01-29,14,True,True,CONTINUATION_AFTER_LOGGED_ENTRY_SAME_CLUSTER
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-01-25,LABELED,False,2024-01-24,2024-02-13,True,1,19,True,2024-01-24,2024-01-25,2024-02-05,train_2,C001227,2024-01-09,2024-01-29,14,True,True,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-01-26,LABELED,False,2024-01-24,2024-02-13,True,2,18,True,2024-01-24,2024-01-25,2024-02-05,train_2,C001227,2024-01-09,2024-01-29,14,True,True,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-01-29,LABELED,False,2024-01-24,2024-02-13,True,5,15,True,2024-01-24,2024-01-25,2024-02-05,train_2,C001227,2024-01-09,2024-01-29,14,True,True,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-02-02,LABELED,False,2024-01-24,2024-02-13,True,9,11,True,2024-01-24,2024-01-25,2024-02-05,train_2,C001228,2024-02-02,2024-02-09,6,False,False,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-02-05,LABELED,False,2024-01-24,2024-02-13,True,12,8,True,2024-01-24,2024-01-25,2024-02-05,train_2,C001228,2024-02-02,2024-02-09,6,False,False,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-02-06,LABELED,False,2024-01-24,2024-02-13,True,13,7,False,,,,,C001228,2024-02-02,2024-02-09,6,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-02-07,LABELED,False,2024-01-24,2024-02-13,True,14,6,False,,,,,C001228,2024-02-02,2024-02-09,6,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-02-08,LABELED,False,2024-01-24,2024-02-13,True,15,5,False,,,,,C001228,2024-02-02,2024-02-09,6,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-02-09,LABELED,False,2024-01-24,2024-02-13,True,16,4,False,,,,,C001228,2024-02-02,2024-02-09,6,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-02-15,LABELED,False,2024-02-13,2024-03-04,True,2,18,True,2024-02-13,2024-02-14,2024-02-22,train_2,C001230,2024-02-15,2024-02-20,3,False,False,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-02-16,LABELED,False,2024-02-13,2024-03-04,True,3,17,True,2024-02-13,2024-02-14,2024-02-22,train_2,C001230,2024-02-15,2024-02-20,3,False,False,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-02-20,LABELED,False,2024-02-13,2024-03-04,True,7,13,True,2024-02-13,2024-02-14,2024-02-22,train_2,C001230,2024-02-15,2024-02-20,3,False,False,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-02-22,LABELED,False,2024-02-13,2024-03-04,True,9,11,True,2024-02-13,2024-02-14,2024-02-22,train_2,C001231,2024-02-22,2024-02-22,1,False,False,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-02-27,LABELED,False,2024-02-13,2024-03-04,True,14,6,False,,,,,C001232,2024-02-27,2024-02-28,2,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-02-28,LABELED,False,2024-02-13,2024-03-04,True,15,5,False,,,,,C001232,2024-02-27,2024-02-28,2,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-03-05,LABELED,False,2024-03-04,2024-03-18,True,1,13,True,2024-03-04,2024-03-05,2024-03-14,train_2,C001233,2024-03-05,2024-04-11,27,True,False,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-03-06,LABELED,False,2024-03-04,2024-03-18,True,2,12,True,2024-03-04,2024-03-05,2024-03-14,train_2,C001233,2024-03-05,2024-04-11,27,True,False,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-03-07,LABELED,False,2024-03-04,2024-03-18,True,3,11,True,2024-03-04,2024-03-05,2024-03-14,train_2,C001233,2024-03-05,2024-04-11,27,True,False,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-03-08,LABELED,False,2024-03-04,2024-03-18,True,4,10,True,2024-03-04,2024-03-05,2024-03-14,train_2,C001233,2024-03-05,2024-04-11,27,True,False,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-03-11,LABELED,False,2024-03-04,2024-03-18,True,7,7,True,2024-03-04,2024-03-05,2024-03-14,train_2,C001233,2024-03-05,2024-04-11,27,True,False,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-03-12,LABELED,False,2024-03-04,2024-03-18,True,8,6,True,2024-03-04,2024-03-05,2024-03-14,train_2,C001233,2024-03-05,2024-04-11,27,True,False,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-03-13,LABELED,False,2024-03-04,2024-03-18,True,9,5,True,2024-03-04,2024-03-05,2024-03-14,train_2,C001233,2024-03-05,2024-04-11,27,True,False,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-03-14,LABELED,False,2024-03-04,2024-03-18,True,10,4,True,2024-03-04,2024-03-05,2024-03-14,train_2,C001233,2024-03-05,2024-04-11,27,True,False,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-03-15,LABELED,False,2024-03-04,2024-03-18,True,11,3,False,,,,,C001233,2024-03-05,2024-04-11,27,True,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-03-19,LABELED,False,2024-03-18,2024-03-27,True,1,8,True,2024-03-18,2024-03-19,2024-03-25,train_2,C001233,2024-03-05,2024-04-11,27,True,True,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-03-20,LABELED,False,2024-03-18,2024-03-27,True,2,7,True,2024-03-18,2024-03-19,2024-03-25,train_2,C001233,2024-03-05,2024-04-11,27,True,True,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-03-21,LABELED,False,2024-03-18,2024-03-27,True,3,6,True,2024-03-18,2024-03-19,2024-03-25,train_2,C001233,2024-03-05,2024-04-11,27,True,True,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-03-22,LABELED,False,2024-03-18,2024-03-27,True,4,5,True,2024-03-18,2024-03-19,2024-03-25,train_2,C001233,2024-03-05,2024-04-11,27,True,True,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-03-25,LABELED,False,2024-03-18,2024-03-27,True,7,2,True,2024-03-18,2024-03-19,2024-03-25,train_2,C001233,2024-03-05,2024-04-11,27,True,True,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-03-26,LABELED,False,2024-03-18,2024-03-27,True,8,1,False,,,,,C001233,2024-03-05,2024-04-11,27,True,True,CONTINUATION_AFTER_LOGGED_ENTRY_SAME_CLUSTER
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-03-28,LABELED,False,2024-03-27,2024-04-08,True,1,11,True,2024-03-27,2024-03-28,2024-04-04,train_2,C001233,2024-03-05,2024-04-11,27,True,True,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-04-01,LABELED,False,2024-03-27,2024-04-08,True,5,7,True,2024-03-27,2024-03-28,2024-04-04,train_2,C001233,2024-03-05,2024-04-11,27,True,True,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-04-02,LABELED,False,2024-03-27,2024-04-08,True,6,6,True,2024-03-27,2024-03-28,2024-04-04,train_2,C001233,2024-03-05,2024-04-11,27,True,True,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-04-03,LABELED,False,2024-03-27,2024-04-08,True,7,5,True,2024-03-27,2024-03-28,2024-04-04,train_2,C001233,2024-03-05,2024-04-11,27,True,True,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-04-04,LABELED,False,2024-03-27,2024-04-08,True,8,4,True,2024-03-27,2024-03-28,2024-04-04,train_2,C001233,2024-03-05,2024-04-11,27,True,True,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-04-05,LABELED,False,2024-03-27,2024-04-08,True,9,3,False,,,,,C001233,2024-03-05,2024-04-11,27,True,True,CONTINUATION_AFTER_LOGGED_ENTRY_SAME_CLUSTER
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-04-09,LABELED,False,2024-04-08,2024-06-05,True,1,57,True,2024-04-08,2024-04-09,2024-04-18,train_2,C001233,2024-03-05,2024-04-11,27,True,True,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-04-10,LABELED,False,2024-04-08,2024-06-05,True,2,56,True,2024-04-08,2024-04-09,2024-04-18,train_2,C001233,2024-03-05,2024-04-11,27,True,True,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-04-11,LABELED,False,2024-04-08,2024-06-05,True,3,55,True,2024-04-08,2024-04-09,2024-04-18,train_2,C001233,2024-03-05,2024-04-11,27,True,True,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-04-15,LABELED,False,2024-04-08,2024-06-05,True,7,51,True,2024-04-08,2024-04-09,2024-04-18,train_2,C001234,2024-04-15,2024-04-22,6,False,False,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-04-16,LABELED,False,2024-04-08,2024-06-05,True,8,50,True,2024-04-08,2024-04-09,2024-04-18,train_2,C001234,2024-04-15,2024-04-22,6,False,False,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-04-17,LABELED,False,2024-04-08,2024-06-05,True,9,49,True,2024-04-08,2024-04-09,2024-04-18,train_2,C001234,2024-04-15,2024-04-22,6,False,False,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-04-18,LABELED,False,2024-04-08,2024-06-05,True,10,48,True,2024-04-08,2024-04-09,2024-04-18,train_2,C001234,2024-04-15,2024-04-22,6,False,False,DURING_LOGGED_HOLD
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-04-19,LABELED,False,2024-04-08,2024-06-05,True,11,47,False,,,,,C001234,2024-04-15,2024-04-22,6,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-04-22,LABELED,False,2024-04-08,2024-06-05,True,14,44,False,,,,,C001234,2024-04-15,2024-04-22,6,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-04-26,LABELED,False,2024-04-08,2024-06-05,True,18,40,False,,,,,C001235,2024-04-26,2024-04-26,1,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-04-30,LABELED,False,2024-04-08,2024-06-05,True,22,36,False,,,,,C001236,2024-04-30,2024-05-01,2,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-05-01,LABELED,False,2024-04-08,2024-06-05,True,23,35,False,,,,,C001236,2024-04-30,2024-05-01,2,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-05-08,LABELED,False,2024-04-08,2024-06-05,True,30,28,False,,,,,C001237,2024-05-08,2024-05-14,5,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-05-09,LABELED,False,2024-04-08,2024-06-05,True,31,27,False,,,,,C001237,2024-05-08,2024-05-14,5,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-05-10,LABELED,False,2024-04-08,2024-06-05,True,32,26,False,,,,,C001237,2024-05-08,2024-05-14,5,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-05-13,LABELED,False,2024-04-08,2024-06-05,True,35,23,False,,,,,C001237,2024-05-08,2024-05-14,5,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-05-14,LABELED,False,2024-04-08,2024-06-05,True,36,22,False,,,,,C001237,2024-05-08,2024-05-14,5,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-05-23,LABELED,False,2024-04-08,2024-06-05,True,45,13,False,,,,,C001238,2024-05-23,2024-05-23,1,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-06-04,LABELED,False,2024-04-08,2024-06-05,True,57,1,False,,,,,C001239,2024-06-04,2024-06-05,2,True,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-06-28,LABELED,False,2024-06-05,2025-07-01,True,23,368,False,,,,,C001240,2024-06-28,2024-06-28,1,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-07-08,LABELED,False,2024-06-05,2025-07-01,True,33,358,False,,,,,C001241,2024-07-08,2024-07-09,2,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-07-09,LABELED,False,2024-06-05,2025-07-01,True,34,357,False,,,,,C001241,2024-07-08,2024-07-09,2,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-07-17,LABELED,False,2024-06-05,2025-07-01,True,42,349,False,,,,,C001242,2024-07-17,2024-07-19,3,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-07-18,LABELED,False,2024-06-05,2025-07-01,True,43,348,False,,,,,C001242,2024-07-17,2024-07-19,3,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-07-19,LABELED,False,2024-06-05,2025-07-01,True,44,347,False,,,,,C001242,2024-07-17,2024-07-19,3,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-07-23,LABELED,False,2024-06-05,2025-07-01,True,48,343,False,,,,,C001243,2024-07-23,2024-07-30,6,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-07-24,LABELED,False,2024-06-05,2025-07-01,True,49,342,False,,,,,C001243,2024-07-23,2024-07-30,6,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-07-25,LABELED,False,2024-06-05,2025-07-01,True,50,341,False,,,,,C001243,2024-07-23,2024-07-30,6,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-07-26,LABELED,False,2024-06-05,2025-07-01,True,51,340,False,,,,,C001243,2024-07-23,2024-07-30,6,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-07-29,LABELED,False,2024-06-05,2025-07-01,True,54,337,False,,,,,C001243,2024-07-23,2024-07-30,6,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-07-30,LABELED,False,2024-06-05,2025-07-01,True,55,336,False,,,,,C001243,2024-07-23,2024-07-30,6,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-08-07,LABELED,False,2024-06-05,2025-07-01,True,63,328,False,,,,,C001244,2024-08-07,2024-08-07,1,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-08-09,LABELED,False,2024-06-05,2025-07-01,True,65,326,False,,,,,C001245,2024-08-09,2024-08-09,1,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-09-03,LABELED,False,2024-06-05,2025-07-01,True,90,301,False,,,,,C001246,2024-09-03,2024-09-09,5,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-09-04,LABELED,False,2024-06-05,2025-07-01,True,91,300,False,,,,,C001246,2024-09-03,2024-09-09,5,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-09-05,LABELED,False,2024-06-05,2025-07-01,True,92,299,False,,,,,C001246,2024-09-03,2024-09-09,5,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-09-06,LABELED,False,2024-06-05,2025-07-01,True,93,298,False,,,,,C001246,2024-09-03,2024-09-09,5,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-09-09,LABELED,False,2024-06-05,2025-07-01,True,96,295,False,,,,,C001246,2024-09-03,2024-09-09,5,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-09-17,LABELED,False,2024-06-05,2025-07-01,True,104,287,False,,,,,C001247,2024-09-17,2024-09-17,1,False,False,BETWEEN_LOGGED_ENTRIES
stage3:ACMR:44c1e02681c4,stage3,ACMR,44c1e02681c44166295eac4acb61328ed3593f66320dbd176b6f4ae94f2569e3,2024-09-24,LABELED,False,2024-06-05,2025-07-01,True,111,280,False,,,,,C001248,2024-09-24,2024-09-24,1,False,False,BETWEEN_LOGGED_ENTRIES
