date,score,regime,kospi_60d,sp500_60d,vix,sector_tech,sector_finance,sector_energy,sector_healthcare,sector_consumer,sector_industrials,sector_materials
2021-08-25,82.44102883488762,bull,0.0,7.000168956252417,16.790000915527344,100.0,56.01777956280492,0.0,100.0,77.15787686030346,45.877972485307296,32.7079279391297
2021-08-26,77.56881184496025,bull,0.0,6.223203604452432,18.84000015258789,100.0,52.74298466388012,0.0,100.0,74.72188545342757,45.10592808213788,33.41693581282574
2021-08-27,84.71594105016669,bull,0.0,7.549042111192583,16.389999389648438,100.0,58.20955284926672,0.0,100.0,85.86373047763958,49.61903889973958,39.91105649891858
2021-08-30,83.32971632387711,bull,0.0,7.066375075538378,16.190000534057617,100.0,49.74005124604848,0.0,100.0,85.60781155792392,47.436902862609166,38.34033121169462
2021-08-31,82.80955677322119,bull,0.0,7.0071868790732905,16.479999542236328,100.0,52.35479198622157,0.0,100.0,86.89409813266964,49.52204151831731,42.918034434540964
2021-09-01,83.27022706913222,bull,0.0,7.02180832459709,16.110000610351562,100.0,50.787006492290686,0.0,100.0,82.56770340759263,46.32915397010407,40.74712292901401
2021-09-02,84.60399597880843,bull,0.0,7.522138742678175,16.40999984741211,100.0,57.28287971671027,0.0,100.0,85.48932022747042,56.83944625631239,47.798903760649836
2021-09-03,82.82479863119835,bull,0.0,6.988379538395151,16.40999984741211,100.0,60.04823159342117,0.0,95.47992442617756,82.65223115164929,56.24391697978199,47.49417080488689
2021-09-07,78.996615720302,bull,0.0,6.417744512233181,18.13999938964844,100.0,53.72735315574269,0.0,96.1661971827535,81.32033492340346,46.47375450744929,42.394303610027066
2021-09-08,78.08740160894482,bull,0.0,6.084860176897311,17.959999084472656,100.0,57.802015867992,0.0,95.44361261918706,81.7730870215126,49.41768854078133,43.76911833401144
2021-09-09,76.23310216936822,bull,0.0,5.809130395988693,18.799999237060547,100.0,58.32436766837297,0.0,88.97354233592121,83.91552364457162,44.87821243911251,44.99294002341132
2021-09-10,73.01232577189579,bull,0.0,5.560997986390515,20.950000762939453,100.0,55.10754113335676,0.0,86.10530161228232,80.39089386043914,47.36584919254956,50.41696266850288
2021-09-13,75.7261512824511,bull,0.0,5.847425665039285,19.3700008392334,96.30404234495032,76.45429263357624,5.269478784059096,78.76087342641065,79.69896095294821,56.490315159316864,61.697320434292614
2021-09-14,78.26365277947623,bull,0.0,6.638735528056738,19.459999084472656,100.0,82.21686754554487,12.397416753096252,84.79072405199656,80.72723514754205,56.977208016922695,64.42904317997406
2021-09-15,77.75075345201182,bull,0.0,6.05734613753226,18.18000030517578,100.0,77.15122210004661,14.767880573377148,83.95065333954827,80.85494055607951,53.104046277975,61.51596055251469
2021-09-16,74.83498583375325,bull,0.0,5.352955928501224,18.690000534057617,95.93850364913452,74.7428234485626,6.457820577891255,81.43745639005569,78.30834342310507,49.11412204808736,53.944662766683926
2021-09-17,69.6525623547407,neutral,0.0,4.506308528046965,20.809999465942383,88.03027827725758,71.36516199232197,1.8138332743912289,84.17946133127515,72.4164167626204,44.9191062889966,46.762773177710834
2021-09-20,56.30460095159633,neutral,0.0,2.1385199796927656,25.709999084472656,74.00278981888215,50.82210956198936,0.0,74.05496993208789,58.00294629865839,33.89622679205813,33.560615639719416
2021-09-21,56.40176360051396,neutral,0.0,1.71676928401161,24.36000061035156,74.82271888031184,44.17817084183024,0.0,72.4741817519688,55.56401693877451,30.4103458914834,32.345099272704026
2021-09-22,62.72443282885983,neutral,0.0,2.4479101289619054,20.8700008392334,76.50766193968268,56.13748997289232,6.424165503779733,72.55940885737019,62.33353756121048,36.78914214459357,37.337183299530686
2021-09-23,69.26639121148372,neutral,0.0,3.662337083141165,18.6299991607666,79.69827609343633,70.39422020609605,24.72280893635688,75.7478598588632,66.25470246259964,45.22684177307097,44.518248650055284
2021-09-24,70.29196765318983,bull,0.0,3.6760902959569455,17.75,80.64473394050205,70.85040407824323,22.43366006224324,73.93806639699581,67.78210791429069,42.43162583661637,42.467513664504644
2021-09-27,66.41785053705824,neutral,0.0,2.851195237564008,18.76000022888184,74.60955513167163,73.79667601429114,30.84289147781617,61.922587613002136,67.62642547650151,39.43081371456387,43.59590888939675
2021-09-28,51.93721326710934,neutral,0.0,0.0066639801328038,23.25,52.43559230136769,65.70113549724638,33.54361599689744,48.36312042431069,53.22954116398266,33.00899358544386,36.78815827348859
2021-09-29,53.90493231048319,neutral,0.0,0.3665195147697142,22.559999465942383,49.90028989976243,74.33993987970062,49.810995484583685,52.769785144770445,53.14309167709026,38.22090131859503,42.10042320012404
2021-09-30,48.16808260928739,neutral,0.0,-1.160815421071204,23.13999938964844,43.61985892303717,65.38037539932003,50.38425471771053,43.487390558881245,45.03447433997844,23.480432766551218,29.454549153645825
2021-10-01,57.10290563149889,neutral,0.0,0.8382718168605585,21.100000381469727,55.8403414579099,84.61324550976563,70.193238189255,46.33584466322473,50.0,36.74913122776115,43.79457765468582
2021-10-04,46.96731375109279,neutral,0.0,-1.5811661804582933,22.959999084472656,39.6164039251823,65.11850501272639,67.69160643871837,37.10276143641495,41.45155821672265,26.567791215410708,32.16433722510899
2021-10-05,51.12796569716697,neutral,0.0,-0.8874105456716852,21.299999237060547,46.20007566874674,70.09713637352462,71.50843697244753,39.06634934318937,40.06746204922358,31.23130612396048,34.864885026628166
2021-10-06,53.9881785112485,neutral,0.0,-0.1295464466254503,21.0,47.40026151037304,76.31579494882874,69.95417409981482,38.62933576892858,47.5763202143661,38.06393348042016,38.422862879271946
2021-10-07,57.98558270033946,neutral,0.0,0.5820351158879689,19.540000915527344,48.268656775935234,81.91783330211905,90.0511669437158,45.57178612943842,56.23584356024143,41.911890383550656,45.80902305658275
2021-10-08,59.29645183759384,neutral,0.0,0.7181157041712183,18.770000457763672,50.52702127435011,82.7690004899105,100.0,44.81561632979443,56.65818457572853,40.90642505284815,43.01590246385052
2021-10-11,58.15474352134457,neutral,0.0,0.7864230564033736,20.0,52.72785112701335,84.74532406498466,100.0,39.62059450199541,60.89827819376599,41.315846291549896,50.61663650284871
2021-10-12,62.91413114044086,neutral,0.0,2.164139469543147,19.850000381469727,57.11731994592357,98.41922033717094,100.0,42.41769326596063,70.91265715546764,50.150324612466775,62.28736367444727
2021-10-13,60.18874116161943,neutral,0.0,0.9423821446284064,18.63999938964844,52.75876444680678,82.10118680767826,100.0,37.26903344898837,63.977219263229145,37.56944984232808,60.34270194460674
2021-10-14,65.11434763249908,neutral,0.0,1.8255444936071448,16.860000610351562,59.18486040438804,81.83062743434495,100.0,43.45112587229828,64.62378694015676,42.081123412286544,67.07139385083755
2021-10-15,67.58173547466231,neutral,0.0,2.378720387576916,16.299999237060547,59.509815889246376,95.71819735957617,100.0,42.2680621137685,70.25874169460684,48.643022272626354,68.42039014819218
2021-10-18,65.28322896280231,neutral,0.0,1.6925085104654514,16.309999465942383,58.76906348740347,94.95314791968008,100.0,33.34348419627854,71.9621401868637,46.86322979418085,64.43773941039994
2021-10-19,67.65697622209139,neutral,0.0,2.200892802921972,15.699999809265137,64.08310922028421,97.16203059456136,100.0,42.88065321585128,66.65491451508072,50.04829150476182,62.80029517852243
2021-10-20,70.7578980302921,bull,0.0,3.0610293326410964,15.489999771118164,67.55134830027282,100.0,100.0,47.59979862677878,71.5583418681865,55.97146996041587,66.23652214234662
2021-10-21,72.38568110274146,bull,0.0,3.3890444072689707,15.010000228881836,70.19115681280148,100.0,100.0,47.8361274953958,80.9326573687756,58.175183966792176,63.41066395276391
2021-10-22,70.10649936786442,bull,0.0,2.8455699122880374,15.43000030517578,65.99349727071453,100.0,100.0,48.63667115928195,73.15166301914628,55.98689417920506,56.87142400624352
2021-10-25,73.81801796465625,bull,0.0,3.895565312950344,15.239999771118164,68.02476857668123,100.0,100.0,48.7892846000419,97.38681704167392,58.126936412805705,59.87862252102556
2021-10-26,74.26491995776084,bull,0.0,4.276795834435188,15.979999542236328,71.36080640675453,100.0,100.0,50.566741836351966,95.89665899553064,58.475391319555214,67.59035041533319
2021-10-27,68.58178013843354,neutral,0.0,2.905853888637,16.979999542236328,67.58435805016423,90.47105833275424,100.0,39.78905295312786,93.09069968862156,46.05731458953173,54.94873494522863
2021-10-28,74.06650021573634,bull,0.0,4.400970294060502,16.530000686645508,71.73347922269464,100.0,100.0,45.995481753984,100.0,59.16356609407288,64.86877734953396
2021-10-29,72.96398692312222,bull,0.0,3.980036153383204,16.260000228881836,71.09811295677788,92.44135892445888,100.0,52.893664993609214,100.0,56.93770783549053,63.142031836301584
2021-11-01,72.84017447135085,bull,0.0,3.9929922904409,16.40999984741211,70.76066334249849,81.95982738948567,100.0,52.70799310771963,100.0,55.98801358318113,57.012124517087656
2021-11-02,74.86633311022399,bull,0.0,4.473920162406797,16.030000686645508,77.04718214077172,81.87568548483533,100.0,53.93406922356488,100.0,59.69649982189691,63.386482481488656
2021-11-03,77.80426506383033,bull,0.0,5.044679646559991,15.100000381469728,83.96412287800777,78.28464721608648,100.0,58.07418471661614,100.0,53.45556353711851,61.01866684219077
2021-11-04,78.44203840371708,bull,0.0,5.349571380963147,15.4399995803833,92.24569905152995,65.46392766154037,100.0,59.634323869689766,100.0,49.00502659479867,53.641181585141375
2021-11-05,77.13953635310737,bull,0.0,5.306180753039147,16.479999542236328,91.93969655053353,64.79291944275785,100.0,50.0,100.0,55.031793127156405,58.39410039441945
2021-11-08,76.06350933746593,bull,0.0,5.230532571900182,17.219999313354492,91.90589642552123,71.51373468930096,100.0,49.85036822428286,100.0,58.71429443359373,64.28572185018074
2021-11-09,73.29908039352502,bull,0.0,4.588244347397108,17.780000686645508,87.25348661707484,70.01040714458702,100.0,42.41918885450525,100.0,58.25739300346295,69.23974260149598
2021-11-10,71.83233214245391,bull,0.0,4.465519489843106,18.729999542236328,82.8044212540709,72.76893117191781,100.0,38.04910338858664,100.0,60.93839355494053,71.6982388238296
2021-11-11,77.00101231283122,bull,0.0,5.658743642885011,17.65999984741211,92.78583573157955,80.73661356178391,100.0,44.136414008912006,100.0,64.45477141348516,82.06805884656161
2021-11-12,80.62482802202233,bull,0.0,6.288308712392832,16.290000915527344,94.06218631581504,85.90499876068165,100.0,44.3475734420848,100.0,72.17663583653895,90.88124314886521
2021-11-15,77.53717156889651,bull,0.0,5.428811394222421,16.489999771118164,86.59943975340607,82.63469075091241,100.0,38.50192906922057,100.0,71.7772646415727,85.27097008964043
2021-11-16,76.04745221592313,bull,0.0,4.941815945080896,16.3700008392334,85.34070965605184,77.76316592567841,100.0,40.37892807906242,100.0,67.63796985994715,79.23078367696007
2021-11-17,73.79244449794741,bull,0.0,4.512473553241647,17.110000610351562,84.33392004344549,68.5718284154538,100.0,42.81398491485084,100.0,61.97233168725542,72.46265876552212
2021-11-18,73.66288523290362,bull,0.0,4.633925620835444,17.59000015258789,89.97336785067628,59.95347016143433,100.0,44.34632027602271,100.0,57.64379141093208,67.85298008158142
2021-11-19,74.85945154478799,bull,0.0,5.099775412472041,17.90999984741211,97.35124143783445,56.88488901253259,100.0,43.28536290626612,100.0,57.34168163868265,70.51158583298007
2021-11-22,69.28770804443553,neutral,0.0,3.84909243881284,19.170000076293945,86.07593005216569,57.307688395182254,100.0,41.60658960239879,100.0,55.24208203068133,64.54333966704769
2021-11-23,68.14070276901353,neutral,0.0,3.5751305504001074,19.3799991607666,79.14839616938458,72.62675980811235,100.0,39.36404130365669,100.0,56.67935999864888,65.60680343655085
2021-11-24,70.29080354009588,bull,0.0,3.9529610365465873,18.57999992370605,85.81771635115727,72.13537605065596,100.0,39.83063433381979,100.0,57.5112413296945,63.43302789020018
2021-11-26,51.13304456956904,neutral,0.0,1.5589936511746671,28.6200008392334,72.30966604472772,57.72656034405416,100.0,37.874311351952414,100.0,45.67764133799547,55.91405400778644
2021-11-29,60.93091912103425,neutral,0.0,2.607915430524144,22.959999084472656,85.94154844461383,57.56979895022647,100.0,34.016111138458605,100.0,41.25722746086032,55.00349421643265
2021-11-30,49.84870347663494,neutral,0.0,0.6960712213657239,27.190000534057617,79.36747168204879,48.55528485377798,100.0,23.986079435791687,100.0,31.738216710118017,45.78305495174679
2021-12-01,42.63760112803043,neutral,0.0,-0.154639381286914,31.1200008392334,71.98873912811239,46.03595090049135,100.0,25.927956983338007,95.3384838171943,33.41118859109328,43.98657780669247
2021-12-02,51.33668918729752,neutral,0.0,1.3963070110110332,27.950000762939453,78.81166805891067,62.052978111418696,100.0,28.454296736365198,100.0,47.08512201323507,58.928571428571395
2021-12-03,47.00354200456803,neutral,0.0,1.0048426268525867,30.670000076293945,71.9356543849123,52.24508935822409,100.0,34.935265931682345,92.43871983045612,48.92598503887775,57.61632034922888
2021-12-06,57.48969149948893,neutral,0.0,2.985027551775388,27.18000030517578,82.14579503130277,63.7040810153144,100.0,42.19159924571015,100.0,59.6606573087108,65.17673704035982
2021-12-07,69.69177242721285,neutral,0.0,4.878791524306436,21.88999938964844,100.0,66.9692314192571,100.0,51.62426512968295,100.0,63.49894559427667,73.15751570775105
2021-12-08,75.01275639927675,bull,0.0,5.810426792372136,19.899999618530277,100.0,71.20000203450523,100.0,55.47788772713809,100.0,71.03960396039605,81.17852608767092
2021-12-09,67.66718466321473,neutral,0.0,4.167875373482244,21.57999992370605,93.04718344128068,65.18750254413904,100.0,53.3781016857748,100.0,63.75965890606845,72.69211034240581
2021-12-10,74.74499076473407,bull,0.0,5.3259574077954674,18.690000534057617,100.0,67.21853294119936,100.0,56.43488664374159,100.0,69.4260658205846,81.67149613582743
2021-12-13,72.93242950797658,bull,0.0,5.323268674017734,20.309999465942383,100.0,63.970186081694976,100.0,60.71430865983314,92.36599329694025,69.58536944808142,89.59175376258695
2021-12-14,74.56857010457622,bull,0.0,6.341830827515449,21.88999938964844,100.0,81.60056664171896,100.0,65.82161398554472,100.0,72.30424845988254,100.0
2021-12-15,83.55122520970693,bull,0.0,8.168227868698219,19.290000915527344,100.0,83.83563316031679,100.0,75.58051354564518,100.0,79.64206857921337,100.0
2021-12-16,75.60332402961053,bull,0.0,6.211377106954452,20.56999969482422,96.85173054398228,81.66260354985795,100.0,77.8178599146519,89.12591638709095,75.72638384181724,100.0
2021-12-17,66.64678706987408,neutral,0.0,3.858416019033517,21.56999969482422,86.01532036927435,57.49605060443693,88.10370585150547,70.37425944154813,80.07433409813653,58.94278151169658,89.84481479337587
2021-12-20,60.757662839391,neutral,0.0,2.525879132121256,22.8700008392334,78.2687774576158,42.67397494237031,70.72688342240536,67.35112130367733,68.7939763019197,47.868119426466194,78.30889345358045
2021-12-21,69.87251863817687,neutral,0.0,4.639095667899595,21.01000022888184,96.9424313300425,46.12799382086031,67.1694308928968,77.0176727497744,79.39912843740366,57.28083836127702,80.84455999870006
2021-12-22,83.39747996005529,bull,0.0,7.901663707712636,18.6299991607666,100.0,56.824153262327215,68.71809004618608,92.46497516106186,99.6407392515552,64.68230277120286,91.76476428206732
2021-12-23,85.81489048292585,bull,0.0,8.403106839091624,17.959999084472656,100.0,59.04797544427516,69.00172205923545,90.42519310276238,100.0,70.17218342136917,99.46488855064857
2021-12-27,91.44959966023762,bull,0.0,11.227983906308904,17.68000030517578,100.0,72.51535433487051,88.49105691866639,100.0,100.0,86.69256221341033,100.0
2021-12-28,91.11629981804158,bull,0.0,9.85325025119861,17.540000915527344,100.0,64.28571571417226,70.61665317989802,100.0,100.0,82.11334304790081,100.0
2021-12-29,92.2623324839274,bull,0.0,11.4545909537747,16.950000762939453,100.0,68.11209601982434,58.95467398002858,100.0,100.0,85.98944909800039,100.0
2021-12-30,91.71943576217856,bull,0.0,9.96405070317139,17.329999923706055,100.0,57.26137887253342,52.90697392352279,100.0,100.0,78.17326482329662,100.0
2021-12-31,89.38549755610565,bull,0.0,9.227129037492098,17.219999313354492,100.0,55.82902565710142,59.548300890661054,100.0,100.0,78.0994072482903,100.0
2022-01-03,89.38093585866122,bull,0.0,9.018680885009257,16.600000381469727,100.0,59.013609518843225,71.31924295777222,96.48064132361796,100.0,69.71079334897553,97.77657303811323
2022-01-04,89.50333455280636,bull,0.0,9.158940314877562,16.90999984741211,100.0,69.86159942179277,73.24554606949968,91.988354565496,100.0,80.21300786488945,100.0
2022-01-05,81.77411234766228,bull,0.0,7.782053551405621,19.729999542236328,100.0,69.02662911416763,75.10644061133704,92.35807235997802,100.0,79.40882477305718,100.0
2022-01-06,82.4310044029894,bull,0.0,7.939041524754242,19.61000061035156,100.0,78.30434173190832,86.34106085101496,88.69473923588207,100.0,83.6138625819199,99.69245939951693
2022-01-07,80.84026041769006,bull,0.0,7.1779182017535526,18.76000022888184,98.49265735059348,87.60769371319172,94.18026515529938,85.08843844089304,91.3884827489045,82.34353848157045,95.11048137742279
2022-01-10,73.62785418800372,bull,0.0,5.22795612899023,19.399999618530277,86.4970863081987,76.971467475713,85.93341230191405,82.94329994869005,82.4989004262396,66.58324566754321,76.75803207455596
2022-01-11,75.3218515799773,bull,0.0,5.405495423028839,18.40999984741211,88.61199731681775,73.79145973148044,100.0,84.53933052108337,79.52225804573982,64.72445717402593,80.95661907308711
2022-01-12,76.00633387746609,bull,0.0,5.346980443543781,17.6200008392334,86.6024616116205,74.03843230230007,100.0,86.66404329942563,76.57850141023366,66.02565598825589,86.68691917613786
2022-01-13,65.46927123961403,neutral,0.0,3.0843211935089654,20.309999465942383,67.57038247680931,66.91303532050293,93.17475251642134,71.47238718574596,67.45466952700315,64.09673736385675,79.75274371190939
2022-01-14,65.74251462281663,neutral,0.0,2.79221456522023,19.190000534057617,73.39749958227443,57.45715008259484,100.0,63.24556579778835,65.42175016166036,57.81998289352437,71.06562613459373
2022-01-18,54.42943274875917,neutral,0.0,0.6006901304138834,22.790000915527344,58.87013068169329,48.25258113397064,100.0,54.00336684705172,48.345741879727576,50.95756462538421,65.53123576894366
2022-01-19,50.356614236448,neutral,0.0,-0.2671156016547105,23.850000381469727,53.50356853951983,33.136398720958816,100.0,49.92403633045063,41.102483331306736,43.60685148728784,65.2068948212034
2022-01-20,43.19641122750395,neutral,0.0,-1.8340165807844588,25.59000015258789,45.37536642025509,30.65073075383197,91.751699924491,46.05549370220486,20.48548642189469,36.195727815106,52.68440174389717
2022-01-21,32.79448852042239,bear,0.0,-3.8657533164623943,28.850000381469727,34.157350680623544,20.44337683027959,77.98445559225337,38.639815051676365,6.620774444571111,34.72074691034733,39.0596060667895
2022-01-24,34.145176829735696,bear,0.0,-3.10984707849018,29.899999618530277,37.09494954605486,29.714513905541097,97.26671687846184,40.907709340195176,11.085849338107645,43.26354844277376,46.45763321396319
2022-01-25,25.70587878198604,bear,0.0,-5.220796416368545,31.15999984741211,21.08927112812016,25.878314738020336,100.0,33.701833150154194,0.0,32.38560052925183,37.139033206822006
2022-01-26,23.72864323314945,bear,0.0,-5.546767335841296,31.959999084472656,21.83183875352708,29.01144191298833,100.0,26.535622235185585,0.0,28.036192785289806,34.37497899272458
2022-01-27,23.107414422242343,bear,0.0,-6.224115749773828,30.489999771118164,19.27897322886075,24.42902655135444,100.0,28.3405627828487,0.0,22.466135186639825,34.880439285730546
2022-01-28,32.69476794978179,bear,0.0,-4.293129666029816,27.65999984741211,35.52637662245951,29.445272368716257,100.0,35.05574619902997,0.0,24.174829035300675,32.211150409944
2022-01-31,39.78380976523544,bear,0.0,-3.111637095911546,24.82999992370605,44.83684955520529,31.865316428818304,100.0,34.995203784188924,0.0,30.1715748255585,34.287157836671646
2022-02-01,43.84135015842946,neutral,0.0,-2.852955258257295,21.959999084472656,38.47911862914351,44.99998092651365,100.0,39.65466371439309,0.0,34.85566629961252,42.02433211278196
2022-02-02,45.53222724835513,neutral,0.0,-2.302271774529108,22.09000015258789,39.91502549600424,48.12591798896639,100.0,51.844067028876296,0.0,33.31608669929543,39.75174756312428
2022-02-03,34.79110180851096,bear,0.0,-4.769769330035823,24.350000381469727,23.151597681005565,39.93537103001089,100.0,46.745248197088095,0.0,23.649701458790485,25.258650379642155
2022-02-04,38.80643289766704,bear,0.0,-3.942590360039489,23.21999931335449,27.01599769490027,50.99947545530199,100.0,46.77079983966582,1.0321777424262135,17.366956286845607,15.241246181673006
2022-02-07,40.66782725874334,neutral,0.0,-3.504411618519576,22.86000061035156,31.796616004358132,53.3792296947106,100.0,44.49608343635171,1.782384767524135,20.37559831646125,16.129384278975763
2022-02-08,44.77242411408586,neutral,0.0,-2.747312587398998,21.440000534057617,35.48093477573967,58.98648753524378,100.0,50.0,9.38161599523164,27.04131986945864,19.58513685093095
2022-02-09,48.7679179132087,neutral,0.0,-2.0429849318235216,19.959999084472656,40.28749014576428,61.08342908872351,100.0,51.38253913735209,13.90894563104368,29.79420190289517,26.24861902452642
2022-02-10,38.458485667401945,bear,0.0,-3.816514350743772,23.90999984741211,27.95262910105063,56.6002336133818,100.0,46.61605532636516,6.29115946416637,21.05510253699812,25.638295085135496
2022-02-11,27.324608391883597,bear,0.0,-6.0043772785775,27.36000061035156,8.525769647385566,50.0,100.0,37.68161804874654,0.0,13.77893046460889,19.588538165738036
2022-02-14,25.855470310246854,bear,0.0,-6.121138932408121,28.32999992370605,9.766010152409365,50.12608223390198,100.0,32.016010946438584,0.0,14.82905119726248,18.823854751438454
2022-02-15,32.64514040951901,bear,0.0,-4.962657622322519,25.700000762939453,17.189971242742033,59.50570323821864,100.0,37.255181293075765,0.0,22.802566049798145,29.484543728235902
2022-02-16,34.93819550131036,bear,0.0,-4.74568104382076,24.290000915527344,13.34131767675202,65.50485738438667,100.0,40.975431020336416,0.0,27.67898859905977,33.8636702926522
2022-02-17,24.95931657812133,bear,0.0,-6.463464822706177,28.11000061035156,4.5454709228181045,45.703814061030144,100.0,35.2685878962536,0.0,17.64764573586853,24.844561324031634
2022-02-18,22.613667228644093,bear,0.0,-7.287399831406772,27.75,0.9792538785051264,37.93235333228863,100.0,31.1335273644301,0.0,12.994346345498355,23.571265773755805
2022-02-22,17.598838424214442,bear,0.0,-8.437808651110911,28.809999465942383,0.0,36.53369005669156,100.0,30.107187055165586,0.0,9.040336107619352,20.196762172229388
2022-02-23,16.485245626855694,bear,0.0,-8.033746159050226,31.020000457763672,0.0,44.454471239377135,100.0,29.465037058380226,0.0,13.1334140206555,22.2800877839532
2022-02-24,17.796074376513467,bear,0.0,-7.874297788974671,30.31999969482422,0.0,37.01467809996879,100.0,30.087643771103632,0.0,18.22710255532696,18.721197498472797
2022-02-25,33.77387853559652,bear,0.0,-3.992776388356689,27.59000015258789,7.414666271872328,65.01579843444657,100.0,54.70207839698611,0.0,41.8626602943264,48.16890028115645
2022-02-28,33.959061169251164,bear,0.0,-3.08218177663554,30.149999618530277,12.922913087164432,63.05273732466772,100.0,51.77608769832893,0.0,52.616466884843184,47.55338550167389
2022-03-01,20.97943034765342,bear,0.0,-5.917290997632685,33.31999969482422,0.0,29.82408976399099,100.0,46.58034520766397,0.0,30.84441858562865,26.374263651886896
2022-03-02,32.420283743180654,bear,0.0,-3.346754953492337,30.739999771118164,17.086507434882392,50.39445957082796,100.0,53.14492350590967,0.0,41.6829892416576,37.92640008470944
2022-03-03,27.300843650493174,bear,0.0,-4.969427057745113,30.479999542236328,7.168569164009668,41.32346577245395,100.0,52.86019371714041,0.0,34.02771247437937,31.457953009415462
2022-03-04,16.74229186914996,bear,0.0,-7.635992592148078,31.979999542236328,0.0,23.664125508784064,100.0,48.945787752776816,0.0,28.093158549779904,22.57624120694458
2022-03-07,3.885665817260744,bear,0.0,-10.638114896867268,36.45000076293945,0.0,8.812980197827514,100.0,36.58446840056535,0.0,14.133002129416552,4.277622125641827
2022-03-08,5.355265477498373,bear,0.0,-10.642855932322192,35.130001068115234,0.0,7.062309430145191,100.0,25.54247435411834,0.0,12.733512050618684,4.478091962890353
2022-03-09,10.960795116425718,bear,0.0,-9.213461210250507,32.45000076293945,0.0,23.36750247124981,100.0,32.83550655992996,0.0,19.197921415424712,15.685136021817826
2022-03-10,14.9119207528982,bear,0.0,-8.769603927023606,30.229999542236328,0.0,24.501667535169425,100.0,28.13764381843288,0.0,23.479768530643497,19.75049697114679
2022-03-11,12.650638557778189,bear,0.0,-9.274308432666544,30.75,0.0,18.347927871398948,100.0,26.49667233222975,0.0,24.193887988191342,16.754095513440937
2022-03-14,9.096066157023111,bear,0.0,-11.396121389130764,31.770000457763672,0.0,22.927886268186604,100.0,20.232487924040043,0.0,21.680898389236106,15.06202800882879
2022-03-15,15.586022190155765,bear,0.0,-8.700973368435449,29.82999992370605,0.0,23.64422117820204,100.0,26.780196642714813,0.0,28.93878651780147,15.64155286245834
2022-03-16,29.150410864323824,bear,0.0,-5.687096715220674,26.670000076293945,0.0,47.92692605883055,100.0,35.89762383522012,0.0,43.70362707544252,28.952759027768348
2022-03-17,37.81169848148775,bear,0.0,-3.422710430071496,25.670000076293945,8.899559073822793,66.59585774116645,100.0,48.49881491857284,14.242896053648607,60.10754240346445,49.5330269225165
2022-03-18,37.88131395026226,bear,0.0,-4.003025534617366,23.8700008392334,6.733071224193381,57.28409720730205,100.0,49.48953772090915,12.046535195998146,52.0503718827084,46.31081735410232
2022-03-21,34.897430150365444,bear,0.0,-5.011750725550767,23.530000686645508,0.0,52.45989703082805,100.0,41.81867986887978,0.0,50.09738230279066,44.624256901949224
2022-03-22,37.152946144135626,bear,0.0,-4.532155978384067,22.940000534057617,3.07622441766199,57.98556075165846,100.0,39.91386397332065,4.1316030176641405,46.96883533237863,42.35647994879989
2022-03-23,28.25556604476745,bear,0.0,-6.990950288498476,23.56999969482422,0.0,43.498188164751326,100.0,26.09572074281481,0.0,37.05011579578938,32.82015923680183
2022-03-24,35.13593655396258,bear,0.0,-5.5614390083290495,21.670000076293945,0.435330926786726,47.196722588013394,100.0,33.04845187405976,0.0,38.29937873383133,39.685001470706204
2022-03-25,37.24528541139404,bear,0.0,-5.215874554957034,20.809999465942383,0.0,54.21028122759082,100.0,32.542518476157035,0.0,40.44828502044763,43.15145321722292
2022-03-28,41.770653441460055,neutral,0.0,-4.252384247865937,19.6299991607666,8.161644302188975,53.70655577000767,100.0,35.051908890721975,9.303193110023216,42.35952638086172,42.683739562018104
2022-03-29,47.345845536052856,neutral,0.0,-2.823646466595031,18.899999618530277,20.1788824742355,55.76185367133608,100.0,39.99222060598263,18.42593546287631,44.802010681873625,44.6473832128398
2022-03-30,42.78974781094662,neutral,0.0,-4.046855682198192,19.32999992370605,9.548779049140649,46.07895815625341,100.0,46.05562935938036,0.0,48.33235136567178,49.49679097071442
2022-03-31,36.6123334505905,bear,0.0,-5.489260143198093,20.559999465942383,7.58951204737869,22.2701501488174,100.0,47.78342811303122,0.0,30.99019346661576,36.85520111835984
2022-04-01,44.97355685664719,neutral,0.0,-3.2915132233097943,19.6299991607666,20.71055079222046,26.55863684594352,100.0,55.3067349540874,5.356694732765632,31.844767903209515,42.045985056264236
2022-04-04,49.07539571278512,neutral,0.0,-2.415001388093174,18.56999969482422,32.086343953348376,17.55960335772123,100.0,56.96091889914796,16.799760474772057,29.018054204944647,48.43366084190516
2022-04-05,43.559951060171024,neutral,0.0,-3.247994452609093,21.030000686645508,26.31535678145748,9.1936246649052,100.0,60.64384250250039,13.58031108256398,22.34482342095924,44.90479489915617
2022-04-06,39.69580467542471,bear,0.0,-4.049858469961698,22.100000381469727,14.961423197385535,7.5920101660802,100.0,63.151136213785385,4.529407649420676,24.02411827742491,44.230135478506085
2022-04-07,38.753087294109065,bear,0.0,-4.516374066589057,21.549999237060547,10.166746450889178,3.128761472202214,100.0,68.89481127551029,2.490372067626545,22.80969313439475,42.05462086366181
2022-04-08,37.45158063394818,bear,0.0,-5.0370858607799,21.15999984741211,1.6119435242159028,7.387748245441813,100.0,73.49363637349967,0.0,18.661756407783017,40.13960371610504
