decision_threshold,domain_high_json,domain_low_json,gene_validation_reason,genes_json,model_hash,oos_gate,oos_passed_count,oos_precision,origin_train_label,pass_probability,reject_reasons,rejected_narrow_individual_count,rejected_near_full_individual_count,rejected_open_individual_count,status,stress_gate,stress_passed_count,stress_precision,survivor,thin_sample_rejected,ticker,train_fitness,train_gate,train_passed_count,train_precision,upper_fallback_event_count,valid_bilateral_gene
0.45,"{""close_pos5"": 0.9825582878049546, ""cumulative_ret5_pct"": 22.53765549253364, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 14.225788814689976, ""pullback_from_high5_pct"": 18.28859402224765, ""ret_d1_pct"": 9.62566397682252, ""ret_d2_pct"": 9.62566397682252, ""ret_d3_pct"": 9.62566397682252, ""ret_d4_pct"": 9.62566397682252, ""ret_d5_pct"": 9.62566397682252, ""single_up_day5_pct"": 9.62566397682252, ""up_days5"": 5.0}","{""close_pos5"": 0.0071944075031952, ""cumulative_ret5_pct"": -14.079771169149712, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.1483713532083097, ""ret_d1_pct"": -11.031180346839554, ""ret_d2_pct"": -11.031180346839554, ""ret_d3_pct"": -11.031180346839554, ""ret_d4_pct"": -11.031180346839554, ""ret_d5_pct"": -11.031180346839554, ""single_up_day5_pct"": -1.0533681243761306, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.1656229917643738, 0.5569524110361739], ""cumulative_ret5_pct"": [0.13289429202338543, 0.8162427409116455], ""days_since_high5"": [0.07354689041864512, 0.8832920948982649], ""fade_after_surge_score"": [0.08803942129392589, 0.6750680753089809], ""pullback_from_high5_pct"": [0.18899122973526508, 0.5072488977436829], ""ret_d1_pct"": [0.28052548541841305, 0.6563626947610229], ""ret_d2_pct"": [0.1279717812556141, 0.6718477355932048], ""ret_d3_pct"": [0.12649237984128342, 0.706243866299874], ""ret_d4_pct"": [0.3070408298217397, 0.6693419721639522], ""ret_d5_pct"": [0.37437082698052726, 0.8061925295569137], ""single_up_day5_pct"": [0.06808410979978113, 0.42431367773029993], ""up_days5"": [0.1277139007040356, 0.8452010275346199]}",30422bc544fb9dd1a6223f72b5912ccd651e26fbea4c243ef3449e561349d434,True,12,0.75,train_2,0.9,"[""precision<0.7500""]",1,0,0,REJECTED,False,14,0.5714285714285714,False,False,CLF,257.5544457950913,True,20,0.9,226,True
0.564,"{""close_pos5"": 1.0, ""cumulative_ret5_pct"": 30.36020590191768, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 29.240744496330223, ""pullback_from_high5_pct"": 28.7878799820978, ""ret_d1_pct"": 23.156087860991057, ""ret_d2_pct"": 23.156087860991057, ""ret_d3_pct"": 23.156087860991057, ""ret_d4_pct"": 23.156087860991057, ""ret_d5_pct"": 23.156087860991057, ""single_up_day5_pct"": 23.156087860991057, ""up_days5"": 5.0}","{""close_pos5"": 0.0, ""cumulative_ret5_pct"": -22.18649208741773, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0, ""ret_d1_pct"": -16.838480990146966, ""ret_d2_pct"": -16.838480990146966, ""ret_d3_pct"": -16.838480990146966, ""ret_d4_pct"": -16.838480990146966, ""ret_d5_pct"": -16.838480990146966, ""single_up_day5_pct"": -0.9909156812701214, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.0077600171985420015, 0.4959972230304287], ""cumulative_ret5_pct"": [0.15972015102830828, 0.8309465072392965], ""days_since_high5"": [0.15498804271862276, 1.0], ""fade_after_surge_score"": [0.013088211811704942, 0.7335046279069254], ""pullback_from_high5_pct"": [0.31772801755831304, 0.691242428359603], ""ret_d1_pct"": [0.0792742148159149, 0.7848768143693481], ""ret_d2_pct"": [0.05992016708180792, 0.5822563080403944], ""ret_d3_pct"": [0.16281057885061517, 0.5476636483678767], ""ret_d4_pct"": [0.3410881812732026, 0.8298099281402928], ""ret_d5_pct"": [0.17428263015022222, 0.9074766834525256], ""single_up_day5_pct"": [0.09801847500024366, 0.4495224222053583], ""up_days5"": [0.04918346735115552, 0.7524295825223005]}",ea486c121c7f6e110c72600199c2ae07b52679d57eb042cb645cbf933fb7ad9e,False,18,0.6666666666666666,train_3,0.92,"[""precision<0.7700"", ""precision<0.7700""]",2,0,1,REJECTED,False,43,0.627906976744186,False,False,CLF,251.63884853630418,True,25,0.92,242,True
0.45,"{""close_pos5"": 0.9958975136980236, ""cumulative_ret5_pct"": 19.124960706819728, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 13.770172004236024, ""pullback_from_high5_pct"": 16.68839571977534, ""ret_d1_pct"": 11.5161988026947, ""ret_d2_pct"": 11.5161988026947, ""ret_d3_pct"": 11.5161988026947, ""ret_d4_pct"": 11.5161988026947, ""ret_d5_pct"": 11.5161988026947, ""single_up_day5_pct"": 11.5161988026947, ""up_days5"": 5.0}","{""close_pos5"": 0.0124211354018866, ""cumulative_ret5_pct"": -11.186056903691757, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0251056119789483, ""ret_d1_pct"": -5.320564097794501, ""ret_d2_pct"": -5.320564097794501, ""ret_d3_pct"": -5.320564097794501, ""ret_d4_pct"": -5.320564097794501, ""ret_d5_pct"": -5.320564097794501, ""single_up_day5_pct"": -1.2824929662211604, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.16261376296512098, 0.8895908719393627], ""cumulative_ret5_pct"": [0.07701811110842113, 0.7226974949694752], ""days_since_high5"": [0.15362480349841948, 0.8267179876590991], ""fade_after_surge_score"": [0.08741885241105188, 0.4626146709612745], ""pullback_from_high5_pct"": [0.03365312477040788, 0.86738391435882], ""ret_d1_pct"": [0.22128504373826205, 0.7617199869905719], ""ret_d2_pct"": [0.21047227773015878, 0.618114070304058], ""ret_d3_pct"": [0.14180921385476808, 0.5123045951273927], ""ret_d4_pct"": [0.057399148198458184, 0.49334914362217763], ""ret_d5_pct"": [0.11505593406969428, 0.8533305936921612], ""single_up_day5_pct"": [0.2086781814040876, 0.49579504695453197], ""up_days5"": [0.2887985807758985, 0.893626196848952]}",828180b11432a576a7b9e078b1fe4fe4fae97234aa34c8da046c3322f29c00ec,False,19,0.631578947368421,train_1,0.875,"[""precision<0.7250"", ""precision<0.7250""]",18,0,1,REJECTED,False,57,0.24561403508771928,False,False,AVGO,250.32354109153246,True,24,0.875,220,True
0.48000000000000004,"{""close_pos5"": 0.9947964581440794, ""cumulative_ret5_pct"": 26.96341966721152, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 17.42546579713531, ""pullback_from_high5_pct"": 17.13257846474803, ""ret_d1_pct"": 12.268729618001718, ""ret_d2_pct"": 12.268729618001718, ""ret_d3_pct"": 12.268729618001718, ""ret_d4_pct"": 12.268729618001718, ""ret_d5_pct"": 12.268729618001718, ""single_up_day5_pct"": 12.268729618001718, ""up_days5"": 5.0}","{""close_pos5"": 0.0047486102459748, ""cumulative_ret5_pct"": -13.564659899928566, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0330876380915778, ""ret_d1_pct"": -6.985742622734936, ""ret_d2_pct"": -6.985742622734936, ""ret_d3_pct"": -6.985742622734936, ""ret_d4_pct"": -6.985742622734936, ""ret_d5_pct"": -6.985742622734936, ""single_up_day5_pct"": -0.7172410303324495, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.05359026048061789, 0.8818405578991485], ""cumulative_ret5_pct"": [0.23406608570814708, 0.9058805235597442], ""days_since_high5"": [0.22400254764998773, 0.6493475908332026], ""fade_after_surge_score"": [0.1129644266800539, 0.7057798745010903], ""pullback_from_high5_pct"": [0.03917939614127837, 0.5684596543771583], ""ret_d1_pct"": [0.22747057912822816, 0.6576743046524794], ""ret_d2_pct"": [0.2070608787686846, 0.47287887684461566], ""ret_d3_pct"": [0.19377216805678682, 0.5400841229842703], ""ret_d4_pct"": [0.19250200056748176, 0.7371002113776898], ""ret_d5_pct"": [0.15434620790935408, 0.7079636716515783], ""single_up_day5_pct"": [0.08227122883227114, 0.7030000384697676], ""up_days5"": [0.11989577402046933, 0.7458661829775195]}",036027023004c5f9e6821749672995c2968cc0074a7666d29f65ea7402493f0d,True,13,0.6153846153846154,train_2,0.65,"[""precision<0.5000""]",3,0,0,REJECTED,False,50,0.22,False,False,AVGO,172.6218656378568,True,20,0.65,223,True
0.572,"{""close_pos5"": 1.0, ""cumulative_ret5_pct"": 39.823059857447696, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 34.98463701091995, ""pullback_from_high5_pct"": 23.479933858642863, ""ret_d1_pct"": 24.432635057719956, ""ret_d2_pct"": 24.432635057719956, ""ret_d3_pct"": 24.432635057719956, ""ret_d4_pct"": 24.432635057719956, ""ret_d5_pct"": 24.432635057719956, ""single_up_day5_pct"": 24.432635057719956, ""up_days5"": 5.0}","{""close_pos5"": 0.0094129673857404, ""cumulative_ret5_pct"": -15.191678812944096, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0, ""ret_d1_pct"": -17.39680939760957, ""ret_d2_pct"": -17.39680939760957, ""ret_d3_pct"": -17.39680939760957, ""ret_d4_pct"": -17.39680939760957, ""ret_d5_pct"": -17.39680939760957, ""single_up_day5_pct"": -1.498126984285475, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.10221443868760863, 0.4914544490761265], ""cumulative_ret5_pct"": [0.03196518260449701, 0.8425146695940497], ""days_since_high5"": [0.10105664025662836, 0.8967576851137042], ""fade_after_surge_score"": [0.03309699050426543, 0.5881072337396444], ""pullback_from_high5_pct"": [0.19822144607582917, 0.8756328592674544], ""ret_d1_pct"": [0.11653839296278967, 0.6623895512018902], ""ret_d2_pct"": [0.26940743831400205, 0.7958327881642621], ""ret_d3_pct"": [0.1506298799296401, 0.5610774903684079], ""ret_d4_pct"": [0.36450165937671264, 0.7148092466944925], ""ret_d5_pct"": [0.25911363286156897, 0.6427511143805383], ""single_up_day5_pct"": [0.03692238263929043, 0.624768992720388], ""up_days5"": [0.07221805979411838, 0.684425826772742]}",9594f30d730017ef43bb2764d9980fc569149a15993a0bfad39f13e54fd52416,False,24,0.5833333333333334,train_3,0.85,"[""precision<0.7000"", ""precision<0.7000""]",4,0,1,REJECTED,False,24,0.25,False,False,AVGO,227.4504416542554,True,20,0.85,201,True
0.7054980079681274,"{""close_pos5"": 0.9948290759091288, ""cumulative_ret5_pct"": 25.434487578855247, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 26.936355520785547, ""pullback_from_high5_pct"": 31.219512809872008, ""ret_d1_pct"": 12.90234016584595, ""ret_d2_pct"": 12.90234016584595, ""ret_d3_pct"": 12.90234016584595, ""ret_d4_pct"": 12.90234016584595, ""ret_d5_pct"": 12.90234016584595, ""single_up_day5_pct"": 12.90234016584595, ""up_days5"": 5.0}","{""close_pos5"": 0.0139536401363983, ""cumulative_ret5_pct"": -22.24397818804832, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0701288371510511, ""ret_d1_pct"": -12.563820879882591, ""ret_d2_pct"": -12.563820879882591, ""ret_d3_pct"": -12.563820879882591, ""ret_d4_pct"": -12.563820879882591, ""ret_d5_pct"": -12.563820879882591, ""single_up_day5_pct"": -1.1008596405263416, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.25408369793663016, 0.8400041488450116], ""cumulative_ret5_pct"": [0.2786406979074375, 0.7132094763634921], ""days_since_high5"": [0.24561313815314795, 1.0], ""fade_after_surge_score"": [0.04887273110679962, 0.4086690830420291], ""pullback_from_high5_pct"": [0.03277407442727685, 0.7126621890908953], ""ret_d1_pct"": [0.08510289499198197, 0.8785934336374445], ""ret_d2_pct"": [0.33006525594849456, 0.6156250681572636], ""ret_d3_pct"": [0.28048484284907177, 0.7907247436568501], ""ret_d4_pct"": [0.1691752104344934, 0.836399130048704], ""ret_d5_pct"": [0.5168736019680767, 0.9834235053843596], ""single_up_day5_pct"": [0.27927754275405325, 0.7239703376958287], ""up_days5"": [0.37729818142183064, 0.9634231133447196]}",4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,False,20,0.5,train_1,1.0,"[""precision<0.8500"", ""precision<0.8500""]",6,0,2,REJECTED,False,32,0.5625,False,False,ACLS,262.8555039982454,True,25,1.0,237,True
0.47200000000000003,"{""close_pos5"": 0.9914125596674106, ""cumulative_ret5_pct"": 20.82019064499594, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 15.939994103986855, ""pullback_from_high5_pct"": 19.014811732262004, ""ret_d1_pct"": 14.233081325029184, ""ret_d2_pct"": 14.233081325029184, ""ret_d3_pct"": 14.233081325029184, ""ret_d4_pct"": 14.233081325029184, ""ret_d5_pct"": 14.233081325029184, ""single_up_day5_pct"": 14.233081325029184, ""up_days5"": 5.0}","{""close_pos5"": 0.0030728519101159, ""cumulative_ret5_pct"": -14.80689771466752, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0684382798479044, ""ret_d1_pct"": -8.526512036706768, ""ret_d2_pct"": -8.526512036706768, ""ret_d3_pct"": -8.526512036706768, ""ret_d4_pct"": -8.526512036706768, ""ret_d5_pct"": -8.526512036706768, ""single_up_day5_pct"": -0.6306278958309153, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.22571352445147042, 0.7610618728400548], ""cumulative_ret5_pct"": [0.26567390609626507, 0.7111296533310738], ""days_since_high5"": [0.13520688391806907, 0.9446091874818172], ""fade_after_surge_score"": [0.10324279854650179, 0.5820037351066736], ""pullback_from_high5_pct"": [0.05463605838061937, 0.7200374003816247], ""ret_d1_pct"": [0.15268361325471347, 0.5501584387545819], ""ret_d2_pct"": [0.11356848330918255, 0.6550586861378883], ""ret_d3_pct"": [0.0790778370133767, 0.5285522819848164], ""ret_d4_pct"": [0.23549026518874608, 0.8182260791647118], ""ret_d5_pct"": [0.054985402578630674, 0.47835438524696877], ""single_up_day5_pct"": [0.11596679192825911, 0.7880899341940956], ""up_days5"": [0.34838979193823527, 0.6745725420514771]}",b42e303bc2663a19ab13fd077ebf7c46d1b71d7cd6badef5f80504e6aa9fad97,False,18,0.5,train_2,0.7727272727272727,"[""precision<0.6227"", ""precision<0.6292""]",13,0,2,REJECTED,False,31,0.5483870967741935,False,False,ACLS,213.45252830299168,True,22,0.7727272727272727,232,True
0.52,"{""close_pos5"": 0.9828181306969248, ""cumulative_ret5_pct"": 19.85339010143537, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 23.505061886578616, ""pullback_from_high5_pct"": 21.12211995748972, ""ret_d1_pct"": 14.573573515045602, ""ret_d2_pct"": 14.573573515045602, ""ret_d3_pct"": 14.573573515045602, ""ret_d4_pct"": 14.573573515045602, ""ret_d5_pct"": 14.573573515045602, ""single_up_day5_pct"": 14.573573515045602, ""up_days5"": 5.0}","{""close_pos5"": 0.0, ""cumulative_ret5_pct"": -18.73367507311111, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.1332069728340768, ""ret_d1_pct"": -12.252149111646792, ""ret_d2_pct"": -12.252149111646792, ""ret_d3_pct"": -12.252149111646792, ""ret_d4_pct"": -12.252149111646792, ""ret_d5_pct"": -12.252149111646792, ""single_up_day5_pct"": -1.091323047263193, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.037279291288696816, 0.7469992622224765], ""cumulative_ret5_pct"": [0.17435855934621783, 0.8669647902518256], ""days_since_high5"": [0.1915185906799739, 0.89229466774875], ""fade_after_surge_score"": [0.2678973853244109, 0.8005015847036114], ""pullback_from_high5_pct"": [0.14155875588329656, 0.8327140277241825], ""ret_d1_pct"": [0.051936369947609834, 0.6528740853998118], ""ret_d2_pct"": [0.18743190508896737, 0.6078625862050878], ""ret_d3_pct"": [0.05, 0.7339833850390628], ""ret_d4_pct"": [0.23368850467981425, 0.9376009172166699], ""ret_d5_pct"": [0.14798444613580292, 0.7046719310220184], ""single_up_day5_pct"": [0.10148832502000735, 0.8554616950180798], ""up_days5"": [0.2916914637046012, 0.6300151405242457]}",d12be4d00401646f6e90885b9d7f67b585be063dd9e1f35efa1843990ebb3cb9,True,18,0.6666666666666666,train_3,0.8,"[""precision<0.6500""]",4,0,0,REJECTED,False,30,0.5333333333333333,False,False,ACLS,216.4905347100475,True,20,0.8,239,True
0.6098804780876493,"{""close_pos5"": 0.9948716770111652, ""cumulative_ret5_pct"": 38.77887886417184, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 21.818549827026523, ""pullback_from_high5_pct"": 25.328088374842466, ""ret_d1_pct"": 15.192452597632045, ""ret_d2_pct"": 15.192452597632045, ""ret_d3_pct"": 15.192452597632045, ""ret_d4_pct"": 15.192452597632045, ""ret_d5_pct"": 15.192452597632045, ""single_up_day5_pct"": 15.192452597632045, ""up_days5"": 5.0}","{""close_pos5"": 0.0021830405743458, ""cumulative_ret5_pct"": -18.174497873288587, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0596138842169802, ""ret_d1_pct"": -10.309277336858305, ""ret_d2_pct"": -10.309277336858305, ""ret_d3_pct"": -10.309277336858305, ""ret_d4_pct"": -10.309277336858305, ""ret_d5_pct"": -10.309277336858305, ""single_up_day5_pct"": -2.324215582783306, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.040496476476891814, 0.9040572034951884], ""cumulative_ret5_pct"": [0.17114339769557196, 0.621294828836416], ""days_since_high5"": [0.17133641127671437, 0.8243708796424831], ""fade_after_surge_score"": [0.06798563397340747, 0.7077036615296453], ""pullback_from_high5_pct"": [0.05176583153577843, 0.5407024718241747], ""ret_d1_pct"": [0.2050020816977278, 0.8823469907077086], ""ret_d2_pct"": [0.3391281858428248, 0.7158319242540064], ""ret_d3_pct"": [0.30676678014796716, 0.8398858622192167], ""ret_d4_pct"": [0.09761224742275354, 0.7232340807221425], ""ret_d5_pct"": [0.09416483727266922, 0.7581143704655219], ""single_up_day5_pct"": [0.34983954272828605, 0.6139844736020986], ""up_days5"": [0.1988320239943764, 0.8542576050688234]}",eaceb214f420784080f9c7f4a154be41e90f37f60698640cefd77acb8b1bba98,False,14,0.14285714285714285,train_1,0.95,"[""precision<0.8000"", ""precision<0.8000""]",4,0,1,REJECTED,False,29,0.5517241379310345,False,False,CSIQ,255.63323479387495,True,20,0.95,227,True
0.47200000000000003,"{""close_pos5"": 1.0, ""cumulative_ret5_pct"": 23.37334668814821, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 19.41330184804476, ""pullback_from_high5_pct"": 21.046578355194452, ""ret_d1_pct"": 14.908405696621063, ""ret_d2_pct"": 14.908405696621063, ""ret_d3_pct"": 14.908405696621063, ""ret_d4_pct"": 14.908405696621063, ""ret_d5_pct"": 14.908405696621063, ""single_up_day5_pct"": 14.908405696621063, ""up_days5"": 5.0}","{""close_pos5"": 0.0, ""cumulative_ret5_pct"": -18.516538717632635, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0, ""ret_d1_pct"": -12.906369583411326, ""ret_d2_pct"": -12.906369583411326, ""ret_d3_pct"": -12.906369583411326, ""ret_d4_pct"": -12.906369583411326, ""ret_d5_pct"": -12.906369583411326, ""single_up_day5_pct"": -1.9100121634183955, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.021338670916365363, 0.5823171261492519], ""cumulative_ret5_pct"": [0.052462483115981395, 0.8971523253841308], ""days_since_high5"": [0.18584413523632462, 0.5283719406861657], ""fade_after_surge_score"": [0.20503390061260157, 0.8441533908205006], ""pullback_from_high5_pct"": [0.2698285620160314, 0.8376100524505202], ""ret_d1_pct"": [0.11857189497837843, 0.7395011863302925], ""ret_d2_pct"": [0.05555276476757467, 0.6919282189010425], ""ret_d3_pct"": [0.2892892811477661, 0.6657270786742052], ""ret_d4_pct"": [0.24376195889263957, 0.7854946998272458], ""ret_d5_pct"": [0.33992085827323043, 0.7724429334453424], ""single_up_day5_pct"": [0.1919720510815892, 0.6821592103278177], ""up_days5"": [0.19389130117880532, 0.8106864055512806]}",ee41c0a9fc09715c4a8d2252c61aeef0811737236f3bbd881b53532a0a586009,False,14,0.42857142857142855,train_2,0.8,"[""precision<0.6500""]",1,0,0,REJECTED,True,32,0.65625,False,False,CSIQ,221.74260842794436,True,20,0.8,213,True
0.6599999999999999,"{""close_pos5"": 1.0, ""cumulative_ret5_pct"": 49.46380109221933, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 33.603776673521345, ""pullback_from_high5_pct"": 41.87227587735105, ""ret_d1_pct"": 21.00591757724344, ""ret_d2_pct"": 21.00591757724344, ""ret_d3_pct"": 21.00591757724344, ""ret_d4_pct"": 21.00591757724344, ""ret_d5_pct"": 21.00591757724344, ""single_up_day5_pct"": 21.00591757724344, ""up_days5"": 5.0}","{""close_pos5"": 0.0, ""cumulative_ret5_pct"": -25.96448126706001, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0, ""ret_d1_pct"": -19.90202091356548, ""ret_d2_pct"": -19.90202091356548, ""ret_d3_pct"": -19.90202091356548, ""ret_d4_pct"": -19.90202091356548, ""ret_d5_pct"": -19.90202091356548, ""single_up_day5_pct"": -1.5625025872123557, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.002637043239707147, 0.7256445068361841], ""cumulative_ret5_pct"": [0.17874178003045055, 0.5689461187369386], ""days_since_high5"": [0.23276257572461534, 0.9364049275762847], ""fade_after_surge_score"": [0.06504634162835143, 0.6126493493231], ""pullback_from_high5_pct"": [0.1541042917936048, 0.5647005234906075], ""ret_d1_pct"": [0.13659584177733078, 0.8665434155016097], ""ret_d2_pct"": [0.15611195127079724, 0.881616280024772], ""ret_d3_pct"": [0.1946914872826315, 0.9608118345188184], ""ret_d4_pct"": [0.5277212341249478, 0.646294972979576], ""ret_d5_pct"": [0.14986954909999203, 0.5713748553622365], ""single_up_day5_pct"": [0.11945785648403726, 0.860904058382574], ""up_days5"": [0.09183932381102321, 0.8201047481258561]}",e44aeda8b36e5b99081d50613c0d1e73a0826c9f64d69236c9c6f99e952d6db0,False,15,0.4,train_3,0.9523809523809523,"[""precision<0.8024"", ""precision<0.8024""]",93,0,14,REJECTED,False,32,0.65625,False,False,CSIQ,251.39016875087165,True,21,0.9523809523809523,214,True
0.7373705179282868,"{""close_pos5"": 0.9959182751894834, ""cumulative_ret5_pct"": 26.431379130980392, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 35.10027739909671, ""pullback_from_high5_pct"": 43.79562800887431, ""ret_d1_pct"": 14.25232772832221, ""ret_d2_pct"": 14.25232772832221, ""ret_d3_pct"": 14.25232772832221, ""ret_d4_pct"": 14.25232772832221, ""ret_d5_pct"": 14.25232772832221, ""single_up_day5_pct"": 14.25232772832221, ""up_days5"": 5.0}","{""close_pos5"": 0.0067115640376341, ""cumulative_ret5_pct"": -24.41505711084687, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0901733882993305, ""ret_d1_pct"": -23.25327154019834, ""ret_d2_pct"": -23.25327154019834, ""ret_d3_pct"": -23.25327154019834, ""ret_d4_pct"": -23.25327154019834, ""ret_d5_pct"": -23.25327154019834, ""single_up_day5_pct"": -1.839827711157993, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.08166464655027056, 0.7839863585656757], ""cumulative_ret5_pct"": [0.1561927538480095, 0.4609654994205976], ""days_since_high5"": [0.12031161058880648, 0.8411701473596906], ""fade_after_surge_score"": [0.018641537582581975, 0.650848166657125], ""pullback_from_high5_pct"": [0.01998219004957457, 0.7487387711489537], ""ret_d1_pct"": [0.17083414248843173, 0.8124462870403393], ""ret_d2_pct"": [0.027898947180152303, 0.6217918067248733], ""ret_d3_pct"": [0.1355965431928396, 0.8544200777327238], ""ret_d4_pct"": [0.13500635874220743, 0.9105991150321765], ""ret_d5_pct"": [0.35095228572001536, 0.8905622626139336], ""single_up_day5_pct"": [0.11522150718444014, 0.7652368507163877], ""up_days5"": [0.19324837755378357, 0.41181029008212716]}",22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,False,23,0.30434782608695654,train_1,1.0,"[""precision<0.8500"", ""precision<0.8500""]",14,0,0,REJECTED,False,27,0.5555555555555556,False,False,CCL,258.5127192733673,True,20,1.0,233,True
0.48000000000000004,"{""close_pos5"": 1.0, ""cumulative_ret5_pct"": 29.863004034744133, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 16.032105727385627, ""pullback_from_high5_pct"": 19.623234261519485, ""ret_d1_pct"": 9.73193526311733, ""ret_d2_pct"": 9.73193526311733, ""ret_d3_pct"": 9.73193526311733, ""ret_d4_pct"": 9.73193526311733, ""ret_d5_pct"": 9.73193526311733, ""single_up_day5_pct"": 9.73193526311733, ""up_days5"": 5.0}","{""close_pos5"": 0.0, ""cumulative_ret5_pct"": -12.390925237464046, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0, ""ret_d1_pct"": -7.086614537121383, ""ret_d2_pct"": -7.086614537121383, ""ret_d3_pct"": -7.086614537121383, ""ret_d4_pct"": -7.086614537121383, ""ret_d5_pct"": -7.594935409597847, ""single_up_day5_pct"": -1.0071898808807989, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.4611997804099348, 0.940940785831621], ""cumulative_ret5_pct"": [0.04059274704536119, 0.9115158488081551], ""days_since_high5"": [0.21339557733922856, 0.9269555036452422], ""fade_after_surge_score"": [0.028581250213121846, 0.9242531103973087], ""pullback_from_high5_pct"": [0.05, 0.7675900459148927], ""ret_d1_pct"": [0.1957463105028049, 0.668216577001533], ""ret_d2_pct"": [0.1954711225434725, 0.9042596911812257], ""ret_d3_pct"": [0.08718905201473229, 0.682723087068568], ""ret_d4_pct"": [0.41059116117599626, 0.7253454414732011], ""ret_d5_pct"": [0.021683441407429813, 0.9826290537929644], ""single_up_day5_pct"": [0.22119090911468714, 0.9602651752151931], ""up_days5"": [0.2702653754506266, 0.8685287393456592]}",cc34e4608248085857a40daf3d7c5f976575ab202d87dbb562ecd65457fed7c1,False,23,0.21739130434782608,train_2,0.9,"[""precision<0.7500"", ""precision<0.7500""]",3,0,0,REJECTED,False,26,0.3076923076923077,False,False,CCL,252.6776782124324,True,20,0.9,231,True
