candidate_id,stage,ticker,rulebook_hash,activity_rule_hash,source_file,source_row_index,vol_group_final,classification_method,weight_volume_surge,near_zero,exact_zero,volume_reachability_label,nonvolume_entry_possible_market_cap,market_cap_nonvolume_min_count,market_cap_nonvolume_subset,holdout_n,holdout_avg_pnl_pct,holdout_win_rate_pct,holdout_avg_mae_pct,holdout_worst_mae_pct,holdout_avg_mfe_pct,sample_ok,absolute_good,relative_good,block_reason,v3_overlap_excluded
stage3:BILL:7e4577e6a6e7,stage3,BILL,7e4577e6a6e77cdecab4a18b11c4b510cc2b20e3a1133663fc2259f61e4672d3,6f94669ebd141372c53971aa1aaff8e530fd0bbf1cb272e2fa4766aff0eee921,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,40,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0025714600002092,True,False,REACHABLE,True,2.0,macd+bb,18,-0.9307787596364546,44.44444444444444,-8.399386263958373,-17.348418337164706,7.427254450812835,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BILL:7e6884b0a02e,stage3,BILL,7e6884b0a02e855cc15b64a979ec7789a3378cda9f80147ff80a56ef6bd4150d,f49900ca4a93bbe4f68db3b2fa0719fd6c9fb2e741454e5839eda87bf3c5a9fd,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,6,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,macd+bb,14,-2.926259739670016,21.428571428571427,-9.88372806111399,-18.77323636493912,9.373007230238699,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BILL:819326368efb,stage3,BILL,819326368efb6be86caf87b96d7c715f1a298384be025f2c815b74e11d122f03,de87b65592a702570c2727ffa87656a83e147673134b1f33bc59e6c828246f48,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,36,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,macd+bb,19,-0.1266342162295805,26.31578947368421,-6.02682236378652,-12.482882003376577,7.592509793866381,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BILL:83c30caf1599,stage3,BILL,83c30caf1599031609fec34d69940357e0cb71962c0c6360b39dbe3bcde31742,0cfef427f4c89ff4bc269156dc4b2dac03331c58bd599b0070504cb480ad009d,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,44,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,macd+bb,18,-0.8940597738452168,22.22222222222222,-7.123450469937406,-13.754347167676517,8.17433341080985,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BILL:89e50516ffb0,stage3,BILL,89e50516ffb0122c2b5f3079322191ddfe8738d88cbab41415b21c7e1ad0cfb6,3544024b2acd52cfd0fd43acfa1055cd0a196f8d79e1b0cb911c549b9da6abdf,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,52,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,1.0,macd,24,-2.255553290757476,41.66666666666667,-6.704138217263054,-23.537976562277336,4.895933446936399,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BILL:8e59332a4d21,stage3,BILL,8e59332a4d215af9636240eece9f4d39883228365830616cf14789ac2bd7f03c,9d9a770f7a11f4a8aecc307a208466261fdccf06258ce04015d034fd813337d9,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,29,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,macd+bb,22,-1.692900709691749,36.36363636363637,-6.400261856643819,-12.446805264087434,7.077440319879006,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BILL:9716a5f4c519,stage3,BILL,9716a5f4c519a150a576787b9238679eab33904e203d8999631665f1fc26e08e,f49900ca4a93bbe4f68db3b2fa0719fd6c9fb2e741454e5839eda87bf3c5a9fd,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,4,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,macd+bb,14,-2.997288338996668,21.428571428571427,-9.88372806111399,-18.77323636493912,9.373007230238699,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BILL:9c619ac53a24,stage3,BILL,9c619ac53a2412c300d1e76d21a7111fa7d111a01e4a82a484db892ddbf1356b,3544024b2acd52cfd0fd43acfa1055cd0a196f8d79e1b0cb911c549b9da6abdf,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,48,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,1.0,macd,24,-1.8349113195771285,33.33333333333333,-6.352888986871839,-14.422477451010513,6.397650880301209,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BILL:a0568f46459f,stage3,BILL,a0568f46459fb080cf0c38cf9a426b81ba400bdd0d80bda5b044fc7da22bf7f6,48582c83ac800823dff61412d48352a922c28604d0b9beb34f7fd0d708fcd24d,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,21,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0025714600002092,True,False,REACHABLE,True,2.0,macd+bb,15,-2.398089662436962,26.666666666666668,-8.455232735695965,-18.77323636493912,9.517299690525023,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BILL:a386d2c94d54,stage3,BILL,a386d2c94d54c7059bf0ae114f7f2a4cc896e868bedbf110bb3731337c91714d,064bf0ffc32c92c0176568dd11a2aaf5857a54d25d5f1790e11b6e3cc163ef7e,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,3,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,macd+bb,14,-1.6884261948461865,35.714285714285715,-9.381476815429213,-14.712890284706223,8.13628632775968,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BILL:a6632e434823,stage3,BILL,a6632e43482333d8dcf71dd0116d9a07b5a4e739a955cc9cd9bd57a63d27934a,6f94669ebd141372c53971aa1aaff8e530fd0bbf1cb272e2fa4766aff0eee921,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,39,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0025714600002092,True,False,REACHABLE,True,2.0,macd+bb,17,-3.107232802772342,41.17647058823529,-8.761340734386204,-21.163135849271487,7.711268996223866,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BILL:a953efb0acb0,stage3,BILL,a953efb0acb0eec8b84377dcef44fcaf45018ddfa50e05566217555ab98cebee,47b2b562665277282342ab05858dde13d4d589a61b876520dd90ad44bd38cfc6,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,11,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,macd+bb,17,-0.2388350907125446,52.94117647058824,-7.096323874774403,-13.750507834459446,8.261695632229575,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BILL:acf74c92b50d,stage3,BILL,acf74c92b50ddbb1d14ed47b4b156255494f8bb74e9882ab379774a649b6b91b,de87b65592a702570c2727ffa87656a83e147673134b1f33bc59e6c828246f48,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,31,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,macd+bb,19,-0.6687762548871179,26.31578947368421,-6.3639642307918,-12.482882003376577,7.592509793866381,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BILL:bdf815ff7b24,stage3,BILL,bdf815ff7b24d341c7c169e6a7267679e82d2a6d55f4073d704eeb992fb35897,6f94669ebd141372c53971aa1aaff8e530fd0bbf1cb272e2fa4766aff0eee921,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,24,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0025714600002092,True,False,REACHABLE,True,2.0,macd+bb,15,-1.1087849102516123,40.0,-8.857610078283047,-18.36372868303566,8.473871860308371,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BILL:be558de27e27,stage3,BILL,be558de27e274e1b69fbdc3db3d9907e14649e00d2df92687ce9a3b9b656aa17,0cfef427f4c89ff4bc269156dc4b2dac03331c58bd599b0070504cb480ad009d,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,45,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,macd+bb,18,-0.827062277929621,22.22222222222222,-7.0691168425009705,-12.468086405003325,7.989313604368393,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BILL:c167250b7df5,stage3,BILL,c167250b7df5347c01fe1c265800882ae9a9715c134cfcd7730fa23d026b1b7d,c3bc6eb425de6d8b021de5787c6db3dac07cc31e4607afb07d83ce83d67c80d2,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,9,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,macd+bb,17,-2.087684113073484,23.52941176470588,-7.616361519430086,-13.750507834459446,7.6007986263531775,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BILL:c2ebe01033e2,stage3,BILL,c2ebe01033e2936f8d079d2aa081f6fa852822f2820417448235b022c6f5f159,b5ab9535f7442d6594e21fb9b6d98d6652d2e717806dc3901d1f0eb950a684a8,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,59,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,macd+bb,31,-2.444992524875276,32.25806451612903,-5.48296337391518,-14.657369733845776,4.234914553934301,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BILL:cb70b21b516e,stage3,BILL,cb70b21b516ed22f56f371c8b2e053fe7d7a99046e9b00c3e61b12dd2cbd8484,b5ab9535f7442d6594e21fb9b6d98d6652d2e717806dc3901d1f0eb950a684a8,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,60,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,macd+bb,30,-2.013767051710832,36.66666666666666,-5.5897412497621275,-14.657369733845776,4.376078372398778,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BILL:dc86e7200e35,stage3,BILL,dc86e7200e35e0123bd7ab14956a727928f483777e090a3653fad36039132729,71a0d25eb0d7456e4bc8a26286a9291bbb1f32874dcf265584ca6ef91e8dd3db,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,19,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,macd+bb,20,-2.2657957846076977,35.0,-7.331394813867243,-13.750507834459446,6.878621123802235,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BILL:eb2fe6599396,stage3,BILL,eb2fe6599396e8cbc17510bf8ba87487139957298151b1ae645f66f877a8f2ce,48582c83ac800823dff61412d48352a922c28604d0b9beb34f7fd0d708fcd24d,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,57,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0025714600002092,True,False,REACHABLE,True,2.0,macd+bb,14,-3.6530138263918936,42.85714285714285,-10.408624395208733,-23.537976562277336,6.103005576681855,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BILL:eb9b4200b34a,stage3,BILL,eb9b4200b34af13572a5c2d7797309732b8ec2c14867a65a82890efda1bb5efc,48582c83ac800823dff61412d48352a922c28604d0b9beb34f7fd0d708fcd24d,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,55,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0025714600002092,True,False,REACHABLE,True,2.0,macd+bb,15,-1.2481094872369949,46.66666666666666,-9.071488883684493,-19.506947958603334,8.188654135430308,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BILL:f0cf7317d648,stage3,BILL,f0cf7317d648323c88172bb813b49a4c7fd7ac9c25b2b5ebd1f093562d6ad919,9f9873cbf7f7a5d42e0352c885be0a640c392d4aacef09b623c861689ea5de2c,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,54,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,macd+bb,27,-1.6722888415230983,33.33333333333333,-5.183482660537463,-14.657369733845776,4.778222998834305,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BILL:f67b89553f06,stage3,BILL,f67b89553f06c005337cac34b59a67b9c654fbf79352b18b0b593e94c29a6390,c3bc6eb425de6d8b021de5787c6db3dac07cc31e4607afb07d83ce83d67c80d2,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,8,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,macd+bb,17,-2.087684113073484,23.52941176470588,-7.616361519430086,-13.750507834459446,7.6007986263531775,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BILL:fd5128e015ab,stage3,BILL,fd5128e015abc322aca2dcc8c0c546d5b7426e9dab64d047c9cd591f7b5c49c0,9d9a770f7a11f4a8aecc307a208466261fdccf06258ce04015d034fd813337d9,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,30,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,macd+bb,22,-1.6060724044131336,36.36363636363637,-6.281531690867909,-12.107393198379237,7.1637323916832,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BILL:fd647ea59b6f,stage3,BILL,fd647ea59b6fceeebe3cab8f8ed0849cedfff3d25a7892687c392dd1b9b9baf5,18570a08cd9ae1c14a2d01eb920116591bf4bf88265f76ae2b189d0a154128ea,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,43,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,macd+bb,19,-1.3640752068079474,36.84210526315789,-6.579425319605797,-12.548286800566569,7.859484679121891,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BNTX:04a1be0e57bb,stage3,BNTX,04a1be0e57bb558234fd44543b431cee278d4253979d42b5dd8b6159fbe59f04,a42f2ef99eb9e3e5242be6494c344dc47272f68c38e06893233fe6218a75760c,exp_batch_stage123_2009_20260616_full/tickers/BNTX/stage3/final_rulebooks.jsonl,42,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,1.0,ma,17,0.9740137619350162,35.294117647058826,-4.053452388279999,-10.122951958582762,7.6128311822730454,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BNTX:0774c5bc9e32,stage3,BNTX,0774c5bc9e32b650f74ea7dffb630e8f17263097b227274ba231b2d09a24952d,c8c0f15d8fd1ed658eb989884e26c8ec07a3eadd13fc65971e96a43191c4c008,exp_batch_stage123_2009_20260616_full/tickers/BNTX/stage3/final_rulebooks.jsonl,1,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,ma+bb,11,0.6134903151209243,45.45454545454545,-6.730586472218468,-12.898884634493028,9.468105245625784,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BNTX:0a45e4128e56,stage3,BNTX,0a45e4128e56f63a0beba0d00dc789ecbd5978ee9e5c66bea98cdf454c6d78a4,5e4ef796ab03dc52c9fe05ee9c51476fbe32d2d280c77f49f87e30dba3dd0131,exp_batch_stage123_2009_20260616_full/tickers/BNTX/stage3/final_rulebooks.jsonl,43,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,1.0,ma,12,-2.884979960373514,16.666666666666664,-5.910773198628795,-12.50485170234754,6.157601394811476,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BNTX:0f0aa1dc57b7,stage3,BNTX,0f0aa1dc57b71b023d680349eab77c5af5a7d06e25b2abe38ffae30758f5fa84,8dfd458fb7e3008f3b90f0d193ffb33138abdddc0d949039138ea4b32e27124c,exp_batch_stage123_2009_20260616_full/tickers/BNTX/stage3/final_rulebooks.jsonl,16,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,1.0,ma,12,-2.278730003516146,33.33333333333333,-5.447100263620414,-11.966311975403553,6.11234416369791,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BNTX:1516d88d71d9,stage3,BNTX,1516d88d71d9d5ac2bb040591398680c8c340485f67bf3f7eb194339d2420815,084ce73f900d4b2c4be3818c3cab5a54374c7b9170ce5459142e3e570755e175,exp_batch_stage123_2009_20260616_full/tickers/BNTX/stage3/final_rulebooks.jsonl,33,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,1.0,ma,10,-0.1601136424095114,40.0,-8.024839735079272,-14.574706475050272,7.869130408240399,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BNTX:26034fa5dbf1,stage3,BNTX,26034fa5dbf11e91a407f955b5914a74ef61f417c5dd33cdc117fb12a130e15d,084ce73f900d4b2c4be3818c3cab5a54374c7b9170ce5459142e3e570755e175,exp_batch_stage123_2009_20260616_full/tickers/BNTX/stage3/final_rulebooks.jsonl,32,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,1.0,ma,10,-0.1813308739409217,40.0,-8.024839735079272,-14.574706475050272,7.869130408240399,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BNTX:269dcc111e5e,stage3,BNTX,269dcc111e5e3fb2eb141a65ee4bd1d0ada9e4fdc02b0841cb32d0a45407b53a,db40de274c430d0636c1b0d8885c34b64706701d58c09d03dee9b3903642b822,exp_batch_stage123_2009_20260616_full/tickers/BNTX/stage3/final_rulebooks.jsonl,54,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,1.0,ma,15,-1.3043524364914505,53.333333333333336,-4.886502069566833,-12.898884634493028,5.936493253830343,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BNTX:3c3e0d12e3d0,stage3,BNTX,3c3e0d12e3d02d60b9c5b6654581b99e2385dc2d7e366bd9eb51ebaaca36f89d,33464677d82fd0c8ed3cc88feb03366a6881dd69d01699bbb3098dab43fb8a65,exp_batch_stage123_2009_20260616_full/tickers/BNTX/stage3/final_rulebooks.jsonl,21,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,1.0,ma,14,1.2485069428059847,64.28571428571429,-4.863657511676823,-12.898884634493028,8.15137818727486,True,True,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BNTX:43113bbdf1c4,stage3,BNTX,43113bbdf1c4a06238217cb4f2e9d55cdab0b4658913519daabd0acf0efec1ec,eda529458b756b8f4f65acdf9012e317bd7afa283dc1685216695ad4d23f5d97,exp_batch_stage123_2009_20260616_full/tickers/BNTX/stage3/final_rulebooks.jsonl,58,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,1.0,ma,14,1.4065332824362773,50.0,-5.046895161616919,-11.966311975403553,7.121770234675765,True,True,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BNTX:4708f430328f,stage3,BNTX,4708f430328fb675ef6759e7db5e9f66bcef4e001337e11607cc744d6ee4dd82,084ce73f900d4b2c4be3818c3cab5a54374c7b9170ce5459142e3e570755e175,exp_batch_stage123_2009_20260616_full/tickers/BNTX/stage3/final_rulebooks.jsonl,29,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,1.0,ma,10,-0.2289589408832643,40.0,-8.024839735079272,-14.574706475050272,7.869130408240399,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BNTX:4bb91cee0bee,stage3,BNTX,4bb91cee0beeba630a3be5c3aef77046ae0028044b70e1b2286c2180a1f44eed,db40de274c430d0636c1b0d8885c34b64706701d58c09d03dee9b3903642b822,exp_batch_stage123_2009_20260616_full/tickers/BNTX/stage3/final_rulebooks.jsonl,47,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,1.0,ma,15,-2.1281264786289453,46.66666666666666,-5.263679762745241,-13.628765352973932,5.685238930711561,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BNTX:4bc18cab52c2,stage3,BNTX,4bc18cab52c23e7697009a9ee2416d9c8c0dc79c9f8bb09366ad717cf9acaccb,c8c0f15d8fd1ed658eb989884e26c8ec07a3eadd13fc65971e96a43191c4c008,exp_batch_stage123_2009_20260616_full/tickers/BNTX/stage3/final_rulebooks.jsonl,2,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,2.0,ma+bb,11,0.6011664435578165,45.45454545454545,-6.730586472218468,-12.898884634493028,9.468105245625784,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BNTX:7974a01204a9,stage3,BNTX,7974a01204a9dd5eb6509bcf809b10d952e69e05c51b964a39d4d4f442ce1fd6,a42f2ef99eb9e3e5242be6494c344dc47272f68c38e06893233fe6218a75760c,exp_batch_stage123_2009_20260616_full/tickers/BNTX/stage3/final_rulebooks.jsonl,40,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,1.0,ma,17,0.9740137619350162,35.294117647058826,-4.053452388279999,-10.122951958582762,7.6128311822730454,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BNTX:79a6af92f289,stage3,BNTX,79a6af92f289a5532a0750bcd67bc6eb20ef50611459f97a426586c18e1ed401,8dfd458fb7e3008f3b90f0d193ffb33138abdddc0d949039138ea4b32e27124c,exp_batch_stage123_2009_20260616_full/tickers/BNTX/stage3/final_rulebooks.jsonl,18,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,1.0,ma,12,-2.493804491382537,33.33333333333333,-5.632081021616034,-11.966311975403553,5.1756450534151766,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BNTX:7d2f95445d4d,stage3,BNTX,7d2f95445d4d7dd2e252ea9d9fb0c8fd7874041c8600b463063ed23cf605f1ff,eda529458b756b8f4f65acdf9012e317bd7afa283dc1685216695ad4d23f5d97,exp_batch_stage123_2009_20260616_full/tickers/BNTX/stage3/final_rulebooks.jsonl,59,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,1.0,ma,14,1.0503069587663432,42.85714285714285,-5.115781742507461,-11.966311975403553,8.308898751424106,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
stage3:BNTX:91743deef5ea,stage3,BNTX,91743deef5eaf2a90227fe71425c697c93b20e470dca97068bf04afe69cbe924,eda529458b756b8f4f65acdf9012e317bd7afa283dc1685216695ad4d23f5d97,exp_batch_stage123_2009_20260616_full/tickers/BNTX/stage3/final_rulebooks.jsonl,60,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,0.0,True,True,REACHABLE,True,1.0,ma,14,1.07317696148367,42.85714285714285,-5.083561174531736,-11.966311975403553,8.308898751424106,True,False,False,HIGH_VOL_VOLUME_BLIND_AND_ABS_WEIGHT_VOLUME_SURGE_LTE_0_05_AND_V3_PASS,False
