path,path_kind,original_type,second_pass_type,operational_reachable,open_file_handle,active_reference_count,active_reference_trace,size_bytes,size_mib,file_count,last_modified_kst,days_since_modified,safety_verdict,evidence
logs/live_next_open_20260629_090248.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,10151,0.009681,1,2026-06-29T18:03:26.053257+09:00,11.224,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
logs/lr8d_multientity_6174_20260630_shard6_20260629_181156.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,10097,0.009629,1,2026-06-30T03:20:00.266526+09:00,10.838,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
logs/lr8d_multientity_6174_20260630_shard1_20260629_181156.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,9785,0.009332,1,2026-06-30T03:20:12.166505+09:00,10.838,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
logs/api_server_news_articles_20260628_102255.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,9664,0.009216,1,2026-06-28T19:30:29.210521+09:00,12.164,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_lasr_exitga_20260612_1950/run.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,9659,0.009212,1,2026-06-13T04:55:33.653579+09:00,27.771,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
logs/api_server_news_dashboard_20260628_101617.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,9214,0.008787,1,2026-06-28T19:22:53.736335+09:00,12.169,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_fitness_cache_verify_cw_on_clean/entry.wrapper.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,9178,0.008753,1,2026-06-15T12:21:16.215218+09:00,25.462,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_fitness_cache_verify_cw_off/entry.stdout.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,9168,0.008743,1,2026-06-15T11:30:32.925668+09:00,25.497,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_context_reuse_verify_cw_baseline/entry.wrapper.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,8944,0.00853,1,2026-06-16T04:22:15.028003+09:00,24.795,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_cw_stage3_20260613_0001/entry_run.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,8944,0.00853,1,2026-06-13T22:42:36.947911+09:00,27.03,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_crwd_stage3_20260613_0001/entry_run.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,8942,0.008528,1,2026-06-13T16:27:20.362247+09:00,27.291,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_well_stage3_20260613_0001/entry_run.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,8935,0.008521,1,2026-06-14T06:17:40.656984+09:00,26.714,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
logs/api_server_news_recent3d_display_20260628_112554.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,8623,0.008224,1,2026-06-28T20:31:49.807936+09:00,12.121,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
data/logs/kingmaker.2026-06-14_00-21-23_165558.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,8557,0.008161,1,2026-06-15T09:21:23.409556+09:00,25.587,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
logs/api_server_news_recent3d_20260628_111914.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,8462,0.00807,1,2026-06-28T20:25:52.317576+09:00,12.125,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
data/logs/kingmaker.2026-07-05_11-44-11_550810.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,8100,0.007725,1,2026-07-06T09:00:01.218850+09:00,4.602,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
data/logs/kingmaker.2026-06-18_00-00-24_715025.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,7903,0.007537,1,2026-06-18T09:21:23.221518+09:00,22.587,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
exp_stage25_cw_nohold.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,7720,0.007362,1,2026-06-16T13:14:22.096811+09:00,24.425,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_stage25_timeout_sweep/cw_rank1_timeout_0p0.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,7717,0.00736,1,2026-06-16T13:46:26.851363+09:00,24.403,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_stage25_cw_smoke/stage25_cw_limit1_train123.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,7709,0.007352,1,2026-06-16T12:56:34.191724+09:00,24.437,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_stage25_timeout_sweep/cw_rank1_timeout_0p5.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,7709,0.007352,1,2026-06-16T13:32:10.469897+09:00,24.413,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_stage25_timeout_sweep/cw_rank1_timeout_0p3.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,7698,0.007341,1,2026-06-16T13:39:45.061082+09:00,24.407,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_batch_stage23_smoke_actual/logs/CW_stage2.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,7637,0.007283,1,2026-06-16T07:14:52.167473+09:00,24.675,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
data/logs/kingmaker.2026-06-20_00-00-12_534539.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,7623,0.00727,1,2026-06-20T09:21:23.203170+09:00,20.587,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
data/logs/kingmaker.2026-06-22_00-00-46_112186.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,7597,0.007245,1,2026-06-22T09:21:23.262843+09:00,18.587,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
data/logs/kingmaker.2026-07-04_00-45-13_591168.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,7548,0.007198,1,2026-07-04T19:17:54.596915+09:00,6.173,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
data/logs/kingmaker.2026-06-21_00-00-22_725929.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,7447,0.007102,1,2026-06-21T09:21:23.238493+09:00,19.587,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
exp_lasr_reverse_20260612_1856/run.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,7258,0.006922,1,2026-06-13T04:28:43.697465+09:00,27.79,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
logs/stage2_hourly_telegram_20260611_185242.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,7108,0.006779,1,2026-06-17T02:01:38.802388+09:00,23.892,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
data/logs/kingmaker.2026-06-19_00-00-50_347756.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,6956,0.006634,1,2026-06-19T09:21:23.207835+09:00,21.587,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
data/logs/kingmaker.2026-06-10_00-58-40_077074.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,6927,0.006606,1,2026-06-11T09:00:02.202612+09:00,29.602,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
exp_stage25_cw_smoke/stage25_cw_limit1.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,6509,0.006207,1,2026-06-16T12:07:15.785024+09:00,24.472,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
logs/full_screening_wrapper.nohup.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,6285,0.005994,1,2026-06-03T06:32:25.072711+09:00,37.704,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
data/logs/kingmaker.2026-07-05_00-45-13_634565.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,6191,0.005904,1,2026-07-05T20:44:11.514896+09:00,5.113,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
data/logs/kingmaker.2026-06-17_00-00-55_934407.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,5342,0.005095,1,2026-06-17T09:21:23.258175+09:00,23.587,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
exp_batch_stage23_smoke_bad/logs/CW_stage3.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,3808,0.003632,1,2026-06-16T07:30:12.660825+09:00,24.664,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
data/logs/kingmaker.2026-07-06_00-00-33_370977.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,3634,0.003466,1,2026-07-06T09:45:13.530991+09:00,4.57,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
exp_batch_stage23_smoke_bad/logs/BADTICKER_DOES_NOT_EXIST_2026_stage3.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,3489,0.003327,1,2026-06-16T07:27:58.280066+09:00,24.666,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_batch_stage23_smoke_real/logs/CW_stage2.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,3225,0.003076,1,2026-06-16T07:20:15.662894+09:00,24.671,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_batch_stage23_smoke_3tickers/logs/ZZZZINVALID_stage3.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,3175,0.003028,1,2026-06-16T09:21:48.941830+09:00,24.587,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_batch_stage23_smoke_failure2/logs/ZZZZINVALID_stage3.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,3175,0.003028,1,2026-06-16T09:22:02.282806+09:00,24.586,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
data/logs/kingmaker.2026-07-07_00-02-43_167745.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,3026,0.002886,1,2026-07-07T09:45:13.617277+09:00,3.57,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
logs/run_live_lr8d16_legacy_20260702_134004_chart_exit_tp_sl.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,2965,0.002828,1,2026-07-02T22:40:06.758669+09:00,8.032,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
data/logs/kingmaker.2026-06-30_00-00-13_549672.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,2772,0.002644,1,2026-06-30T09:10:21.985889+09:00,10.594,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
logs/elite_shadow_trader_20260702_120006_regular_hours_gate.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,2551,0.002433,1,2026-07-02T21:39:16.766201+09:00,8.074,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
data/logs/kingmaker.2026-06-13_00-10-34_813706.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,2259,0.002154,1,2026-06-13T09:21:23.266021+09:00,27.587,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
logs/full_screening_wrapper.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,2249,0.002145,1,2026-06-03T06:32:25.072711+09:00,37.704,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
data/logs/kingmaker.2026-07-01_00-02-58_005678.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,2244,0.00214,1,2026-07-01T09:15:43.261703+09:00,9.591,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
exp_batch_stage23_smoke_failure/logs/CW_stage3.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,2111,0.002013,1,2026-06-16T09:21:21.175879+09:00,24.587,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
data/logs/kingmaker.2026-06-16_00-00-14_402702.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,2057,0.001962,1,2026-06-16T09:21:23.168876+09:00,24.587,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
data/logs/kingmaker.2026-06-26_00-00-19_957112.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,2022,0.001928,1,2026-06-26T09:36:08.333575+09:00,14.577,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
exp_batch_stage23_smoke_actual/logs/CRWD_stage2.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,2007,0.001914,1,2026-06-16T07:15:09.083443+09:00,24.674,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_period_lockbox_audit_cw_stage2/run.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,1945,0.001855,1,2026-06-16T09:55:02.528241+09:00,24.563,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
data/logs/kingmaker.2026-06-25_00-00-24_117114.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,1889,0.001801,1,2026-06-25T09:27:40.976117+09:00,15.582,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
exp_batch_stage23_smoke_3tickers/tickers/CRWD/stage2_retry2/run.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,1858,0.001772,1,2026-06-16T08:01:01.103513+09:00,24.643,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_batch_stage123_2009_20260616_smoke10/tickers/A/stage2/run.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,1853,0.001767,1,2026-06-17T01:58:01.904777+09:00,23.895,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_batch_stage23_smoke_3tickers/tickers/WELL/stage2/run.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,1849,0.001763,1,2026-06-16T08:17:48.882708+09:00,24.631,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_batch_CE_materials_retrain_20260708/tickers/CE/stage2/run.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,1847,0.001761,1,2026-07-09T08:03:32.857543+09:00,1.641,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_batch_stage23_smoke_3tickers/tickers/CW/stage2/run.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,1839,0.001754,1,2026-06-16T07:10:30.016942+09:00,24.678,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_batch_CE_multifeature_20260708/tickers/CE/stage2/run.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,1835,0.00175,1,2026-07-09T08:37:34.615888+09:00,1.617,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_batch_stage23_smoke_3/tickers/WELL/stage2/run.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,1835,0.00175,1,2026-06-16T06:07:56.306664+09:00,24.721,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_batch_stage23_smoke_3/tickers/CRWD/stage2/run.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,1830,0.001745,1,2026-06-16T05:51:13.748458+09:00,24.733,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_batch_stage23_smoke_3/tickers/CW/stage2/run.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,1825,0.00174,1,2026-06-16T05:28:50.140860+09:00,24.748,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_period_lockbox_audit_cw_stage3_validate.wrapper.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,1633,0.001557,1,2026-06-16T09:57:30.401976+09:00,24.562,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_batch_stage23_smoke_dryrun2.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,1618,0.001543,1,2026-06-16T07:27:41.989095+09:00,24.666,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_well_stage3_20260613_0001/validate_profile_run.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,1603,0.001529,1,2026-06-14T09:07:05.095781+09:00,26.597,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
logs/notify_diag_20260616_smoke.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,1506,0.001436,1,2026-06-17T03:05:55.504501+09:00,23.848,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_crwd_stage3_20260613_0001/validate_run.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,1181,0.001126,1,2026-06-13T19:19:50.592711+09:00,27.171,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_crwd_stage3_20260613_0001/validate_profile_run.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,1169,0.001115,1,2026-06-14T05:27:52.051335+09:00,26.749,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_cw_stage3_20260613_0001/validate_profile_run.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,1155,0.001101,1,2026-06-14T05:27:00.410428+09:00,26.75,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_cw_stage3_20260613_0001/validate_run.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,1155,0.001101,1,2026-06-14T01:38:04.544050+09:00,26.909,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
data/logs/kingmaker.2026-07-08_00-16-29_411799.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,1097,0.001046,1,2026-07-08T09:25:12.914513+09:00,2.584,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
data/logs/kingmaker.2026-07-05_00-01-39_500424.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,1047,0.000998,1,2026-07-05T09:45:13.600715+09:00,5.57,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
data/logs/kingmaker.2026-07-04_00-03-41_824038.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,1004,0.000957,1,2026-07-04T09:45:13.583475+09:00,6.57,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
data/logs/kingmaker.2026-07-01_00-15-43_266304.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,938,0.000895,1,2026-07-01T22:02:00.673417+09:00,9.059,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
data/logs/kingmaker.2026-07-02_00-00-32_061804.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,929,0.000886,1,2026-07-02T09:15:43.549091+09:00,8.591,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
data/logs/kingmaker.2026-07-03_00-00-58_644286.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,925,0.000882,1,2026-07-03T09:45:13.538229+09:00,7.57,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
data/logs/kingmaker.2026-06-27_00-02-06_982964.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,864,0.000824,1,2026-06-27T09:28:33.252754+09:00,13.582,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
data/logs/kingmaker.2026-07-04_00-00-36_476482.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,833,0.000794,1,2026-07-04T09:03:41.819940+09:00,6.599,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
exp_batch_stage23_smoke_3tickers.resume.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,827,0.000789,1,2026-06-16T07:20:41.927847+09:00,24.671,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_batch_stage123_2009_20260616_smoke10/tickers/AA/stage2/run.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,658,0.000628,1,2026-06-17T02:12:58.956172+09:00,23.884,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
data/logs/kingmaker.2026-07-05_00-00-16_854417.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,650,0.00062,1,2026-07-05T09:01:39.483396+09:00,5.601,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
data/logs/kingmaker.2026-07-03_00-45-13_544955.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,629,0.0006,1,2026-07-03T13:00:16.729270+09:00,7.435,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
data/logs/kingmaker.2026-06-14_00-06-16_651351.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,555,0.000529,1,2026-06-14T09:21:23.160244+09:00,26.587,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
exp_batch_stage23_smoke_3tickers/tickers/CRWD/stage2/run.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,477,0.000455,1,2026-06-16T07:18:36.827071+09:00,24.672,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
exp_batch_stage23_smoke_actual/tickers/CW/stage2/run.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,470,0.000448,1,2026-06-16T07:13:56.853572+09:00,24.675,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
data/logs/kingmaker.2026-07-06_00-00-21_524794.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,461,0.00044,1,2026-07-06T09:00:32.336794+09:00,4.601,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
data/logs/kingmaker.2026-07-07_00-00-44_172232.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,424,0.000404,1,2026-07-07T09:02:43.163882+09:00,3.6,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
data/logs/kingmaker.2026-07-01_00-00-16_594388.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,422,0.000402,1,2026-07-01T09:00:17.496360+09:00,9.601,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
data/logs/kingmaker.2026-06-27_00-00-22_705410.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,421,0.000401,1,2026-06-27T09:00:24.989777+09:00,13.601,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
data/logs/kingmaker.2026-07-06_00-00-03_269344.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,417,0.000398,1,2026-07-06T09:00:16.097823+09:00,4.601,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
data/logs/kingmaker.2026-07-02_00-00-12_354481.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,396,0.000378,1,2026-07-02T09:00:13.943755+09:00,8.601,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
data/logs/kingmaker.2026-07-02_00-00-23_150277.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,388,0.00037,1,2026-07-02T09:00:32.056722+09:00,8.601,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
logs/api_server_aftermarket_20260707_122947_slot_manual_display.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,374,0.000357,1,2026-07-07T21:29:50.943546+09:00,3.081,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
logs/stage2_hourly_telegram_20260611_185222.log,file,LOG_ARTIFACT,ROTATED_OR_FINISHED_LOG,X,X,0,,369,0.000352,1,2026-06-12T03:52:22.489748+09:00,28.815,DELETE_OK,열린 핸들·활성 참조 없는 회전/실험 로그
data/logs/kingmaker.2026-06-27_00-00-27_969330.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,366,0.000349,1,2026-06-27T09:02:05.964596+09:00,13.6,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
data/logs/kingmaker.2026-07-01_00-00-01_769707.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,349,0.000333,1,2026-07-01T09:00:04.860382+09:00,9.602,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
data/logs/kingmaker.2026-07-03_00-00-03_128268.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,349,0.000333,1,2026-07-03T09:00:04.536079+09:00,7.602,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
data/logs/kingmaker.2026-07-01_00-00-30_367023.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,335,0.000319,1,2026-07-01T09:02:57.978072+09:00,9.6,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
data/logs/kingmaker.2026-07-07_00-00-14_924080.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,324,0.000309,1,2026-07-07T09:00:44.168095+09:00,3.601,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
data/logs/kingmaker.2026-06-25_00-00-16_964624.log.zip,file,UNREACHED_FILE,ROTATED_OR_FINISHED_LOG,X,X,0,,323,0.000308,1,2026-06-25T09:00:22.180050+09:00,15.601,DELETE_OK,열린 핸들·활성 참조가 없는 압축 회전 로그
