candidate_id,stage,ticker,rulebook_hash,source_file,source_row_index,vol_group_final,classification_method,classification_metric,classification_value,classification_limit,signal_threshold,market_multiplier_cap,market_adjustment_strength,use_market_entry_adjustment,weight_ma_align,weight_macd_golden,weight_rsi_zone,weight_bb_near_lower,weight_volume_surge,volume_weight_near_zero,nonvolume_weight_sum,nonvolume_market_cap_final_score,nonvolume_market_cap_threshold_margin,market_cap_nonvolume_min_count,market_cap_nonvolume_subset,neutral_nonvolume_min_count,neutral_nonvolume_subset,nonvolume_entry_possible_market_cap,risk_high_vol_volume_blind,risk_reason,scope_status,origin_complete_bool,boil_existing_bool,ce_existing_fail_bool,history_avg_atr_pct,legacy_candidate_vol_group,legacy_boil_check,base_n,base_avg_pnl_pct,base_win_rate_pct,holdout_n,holdout_avg_pnl_pct,holdout_win_rate_pct,activity_rule_hash,activity_source,activity_source_file,activity_source_line,train_label,train_start,train_end,direction,eligible_days,volume_surge_ratio,activity_volume_surge_weight,volume_weight_abs_diff,volume_surge_fired_count,volume_surge_fired_rate,volume_surge_fired_rate_pct,volume_surge_activity_label,volume_surge_validation_state,stage2_strict_risk,stage2_relaxed_risk,strict_captured,relaxed_captured,is_named_boil_9044
stage3:APLD:c02cccc58749,stage3,APLD,c02cccc5874963c4b7161d090ad1c21e53f80b6bdd813aee597fe458c64877c2,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/final_rulebooks.jsonl,48,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,10.097590154726053,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile,2.107236074296816,1.0,1.0,False,0.9674987621251424,1.353777579124337,1.7743952397944156,1.790975590529708,0.0,True,5.886647171573603,5.886647171573603,3.779411097276787,2.0,rsi+bb,2.0,rsi+bb,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,True,True,False,9.8732680243304,HIGH_VOL,FAIL,16,5.039273866721921,43.75,11,8.786536285279341,54.54545454545454,f3ab0fe814a0a99be39303de46861096833a9e57c5bdb988a6d6e90f55a90575,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/entry_rulebooks.jsonl,12,train_3,2024-07-01,2025-06-30,long,250,2.5,0.0,0.0,6,0.024,2.4,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:APLD:c3e957e9d561,stage3,APLD,c3e957e9d5610eaaa8c5fcd8e9cbb62f0a1dd3964c15713bb9793321f9018e73,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/final_rulebooks.jsonl,59,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,10.097590154726053,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile,1.7798265411112,1.0,1.0,False,1.161879286738328,0.3862820963468414,1.8065736888540345,1.6434067490273432,0.0,True,4.998141820966547,4.998141820966547,3.2183152798553465,1.0,rsi,1.0,rsi,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,9.912892769484836,HIGH_VOL,FAIL,16,3.6526720785338007,43.75,12,10.722167699297726,50.0,5d1c8fdc93a21938588ba8d3c5ea5a1f01a4852d7a8555b8251bfc53663dcbfe,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/entry_rulebooks.jsonl,10,train_3,2024-07-01,2025-06-30,long,250,2.5,0.0,0.0,6,0.024,2.4,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:APLD:caa64c062ad8,stage3,APLD,caa64c062ad8eb71454a89a5184d57e33c20ee2172e0079d6f971233857219cb,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/final_rulebooks.jsonl,13,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,10.097590154726053,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile,2.368858371246232,1.0,1.0,False,0.8996048974553841,1.273343429659678,2.0,1.1728407688657323,0.0,True,5.345789095980795,5.345789095980795,2.976930724734563,2.0,macd+rsi,2.0,macd+rsi,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,True,True,False,10.24615074900303,HIGH_VOL,FAIL,15,5.125497036103082,53.333333333333336,14,4.496669452219672,50.0,c6225cdc88e27cc2681aa3d73db08e85f86cb5ee490efbe344e0a94bf59b39e4,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/entry_rulebooks.jsonl,9,train_3,2024-07-01,2025-06-30,long,250,2.5,0.0,0.0,6,0.024,2.4,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:APLD:cfaa64a1d96f,stage3,APLD,cfaa64a1d96f9e5890d56d0aca2688e97727334b2282f82ca3b336854f3377d6,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/final_rulebooks.jsonl,49,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,10.097590154726053,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile,2.107236074296816,1.0,1.0,False,0.9674987621251424,1.353777579124337,1.7743952397944156,1.790975590529708,0.0,True,5.886647171573603,5.886647171573603,3.779411097276787,2.0,rsi+bb,2.0,rsi+bb,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,True,True,False,9.858201329409845,HIGH_VOL,FAIL,16,6.504346619898662,43.75,11,9.461237499224866,54.54545454545454,f3ab0fe814a0a99be39303de46861096833a9e57c5bdb988a6d6e90f55a90575,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/entry_rulebooks.jsonl,12,train_3,2024-07-01,2025-06-30,long,250,2.5,0.0,0.0,6,0.024,2.4,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:APLD:df532f844328,stage3,APLD,df532f844328c7260d2dfb5b8b8bf798c8625bbf18444bfe12cda513b62bdd21,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/final_rulebooks.jsonl,41,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,10.097590154726053,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile,1.5,1.0,0.9574397719393378,False,0.9674987621251424,1.9017790599045103,1.8065736888540345,1.2504837131840885,0.0,True,5.926335224067776,5.926335224067776,4.426335224067776,1.0,macd,1.0,macd,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,10.150488202331257,HIGH_VOL,FAIL,16,3.5424794422970947,43.75,11,10.808965118383838,63.63636363636363,40ea59145353ffe29b076d81cdbbd1d75216e267662cfec3e0592dc033ece803,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/entry_rulebooks.jsonl,7,train_3,2024-07-01,2025-06-30,long,250,2.1162432045104422,0.0,0.0,7,0.028,2.8000000000000003,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:APLD:e1009612bfd7,stage3,APLD,e1009612bfd7aae37651ab5e2f9d4b445aacf0d38441a9f1a0d6d8ece596a495,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/final_rulebooks.jsonl,27,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,10.097590154726053,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile,2.107236074296816,1.0,1.0,False,1.238933172364406,1.7368962323182586,2.0,1.320189354076189,0.0,True,6.296018758758853,6.296018758758853,4.188782684462037,2.0,macd+rsi,2.0,macd+rsi,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,10.047371605933858,HIGH_VOL,FAIL,12,8.034696033634626,41.66666666666667,10,18.57163729309255,60.0,fe943021bb0d9900f4c6e37bd3452490f7878751b21cc780c1b6a10c9eb5e8c6,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/entry_rulebooks.jsonl,4,train_3,2024-07-01,2025-06-30,long,250,2.5,0.0,0.0,6,0.024,2.4,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:APLD:e54042df56a0,stage3,APLD,e54042df56a099b3a8c9a8a8156e2ac3dcffa6e585a70a6813af2ef3816f37b7,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/final_rulebooks.jsonl,53,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,10.097590154726053,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile,2.107236074296816,1.0,1.0,False,0.9674987621251424,1.353777579124337,1.7743952397944156,1.790975590529708,0.0,True,5.886647171573603,5.886647171573603,3.779411097276787,2.0,rsi+bb,2.0,rsi+bb,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,True,True,False,9.855162248506042,HIGH_VOL,FAIL,16,5.039273866721921,43.75,11,7.850176382277806,45.45454545454545,f3ab0fe814a0a99be39303de46861096833a9e57c5bdb988a6d6e90f55a90575,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/entry_rulebooks.jsonl,12,train_3,2024-07-01,2025-06-30,long,250,2.5,0.0,0.0,6,0.024,2.4,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:APLD:f397169802b4,stage3,APLD,f397169802b41432afd7d79a4b2392c3c7c3d1d5fec7550c1a0622d7c785f243,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/final_rulebooks.jsonl,26,HIGH_VOL,ATR_PROXY_TICKER_MEDIAN,MEDIAN_CANDIDATE_HISTORY_ATR_PCT,10.097590154726053,proxy from median candidate trade-entry ATR; not exact full-ticker IS std20 tercile,2.107236074296816,1.0,1.0,False,1.238933172364406,1.7368962323182586,2.0,1.320189354076189,0.0,True,6.296018758758853,6.296018758758853,4.188782684462037,2.0,macd+rsi,2.0,macd+rsi,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,10.285783432210296,HIGH_VOL,FAIL,12,7.683983923090941,41.66666666666667,9,14.202498111010108,66.66666666666666,fe943021bb0d9900f4c6e37bd3452490f7878751b21cc780c1b6a10c9eb5e8c6,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/APLD/stage3/entry_rulebooks.jsonl,4,train_3,2024-07-01,2025-06-30,long,250,2.5,0.0,0.0,6,0.024,2.4,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:BILL:12ac919a9d6f,stage3,BILL,12ac919a9d6ff95e3544ecbf37e7c4c09b5939e7f09fc1aa0d1e1fe842997723,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,41,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0350770046548,93-candidate frozen analysis mapped consistently by ticker,2.057218901888628,1.0,0.5912722050526709,False,1.404227824579099,2.0,0.5161955107428265,1.5415616412813269,0.0,True,5.461984976603253,5.461984976603253,3.4047660747146247,2.0,macd+bb,2.0,macd+bb,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,8.845100552502323,HIGH_VOL,FAIL,60,1.3405408036260933,48.333333333333336,27,-1.6177283523866777,25.925925925925924,18570a08cd9ae1c14a2d01eb920116591bf4bf88265f76ae2b189d0a154128ea,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/entry_rulebooks.jsonl,2,train_3,2024-07-01,2025-06-30,long,250,1.6297361087065756,0.0,0.0,14,0.056,5.6000000000000005,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:BILL:1e1fd8a87c21,stage3,BILL,1e1fd8a87c21cc43811ddb62e7d28c88b68974ce3751d880078605a51aee28f0,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,37,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0350770046548,93-candidate frozen analysis mapped consistently by ticker,2.057218901888628,1.0,0.5912722050526709,False,0.3401954451781089,1.6193354189904103,0.5161955107428265,1.5415616412813269,0.0,True,4.017288016192673,4.017288016192673,1.9600691143040447,2.0,macd+bb,2.0,macd+bb,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,9.637491049671551,HIGH_VOL,FAIL,44,0.899153042240476,31.818181818181817,19,-0.1266342162295805,26.31578947368421,de87b65592a702570c2727ffa87656a83e147673134b1f33bc59e6c828246f48,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/entry_rulebooks.jsonl,8,train_3,2024-07-01,2025-06-30,long,250,1.738867647634893,0.0,0.0,10,0.04,4.0,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:BILL:202e6ef22c02,stage3,BILL,202e6ef22c0226d367b6e9c3f061691c790d35f6d99427924110ea14d8ab818f,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,12,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0350770046548,93-candidate frozen analysis mapped consistently by ticker,2.057218901888628,1.0,0.443641114199684,False,0.5313503654905969,1.752439134875756,0.6836093864440618,1.655583114862692,0.0,True,4.6229820016731065,4.6229820016731065,2.5657630997844785,2.0,macd+bb,2.0,macd+bb,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,7.1307754580696034,HIGH_VOL,FAIL,65,1.4219790370042935,75.38461538461539,17,-0.2388350907125446,52.94117647058824,47b2b562665277282342ab05858dde13d4d589a61b876520dd90ad44bd38cfc6,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/entry_rulebooks.jsonl,5,train_3,2024-07-01,2025-06-30,long,250,1.9057757797265533,0.0,0.0,9,0.036,3.5999999999999996,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:BILL:2de44aee63b5,stage3,BILL,2de44aee63b5b67af4145d755406d8bcb515fdcf0bcbca4b430cc551f64b23c4,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,2,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0350770046548,93-candidate frozen analysis mapped consistently by ticker,2.057218901888628,1.0,0.306418387713578,False,0.5313503654905969,1.547718521537103,0.546855482792766,1.5415616412813269,0.0,True,4.167486011101793,4.167486011101793,2.1102671092131646,2.0,macd+bb,2.0,macd+bb,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,6.121356380477201,HIGH_VOL,FAIL,43,2.331271694320081,55.81395348837209,14,-1.6519506848208192,35.714285714285715,064bf0ffc32c92c0176568dd11a2aaf5857a54d25d5f1790e11b6e3cc163ef7e,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/entry_rulebooks.jsonl,9,train_3,2024-07-01,2025-06-30,long,250,1.738867647634893,0.0,0.0,10,0.04,4.0,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:BILL:2e7ddea87969,stage3,BILL,2e7ddea87969352a05ce01b30182842d0d750d13398f3f3d50a90deabce08463,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,18,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0350770046548,93-candidate frozen analysis mapped consistently by ticker,2.057218901888628,1.0,0.5912722050526709,False,1.1131445747098303,2.0,0.8429792016997808,1.5415616412813269,0.0,True,5.497685417690938,5.497685417690938,3.4404665158023104,2.0,macd+bb,2.0,macd+bb,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,7.248518279170764,HIGH_VOL,FAIL,54,2.033593535822797,61.11111111111112,20,-2.882806433093116,25.0,c3bc6eb425de6d8b021de5787c6db3dac07cc31e4607afb07d83ce83d67c80d2,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/entry_rulebooks.jsonl,1,train_3,2024-07-01,2025-06-30,long,250,1.8858224516760815,0.0,0.0,9,0.036,3.5999999999999996,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:BILL:311cb542abf3,stage3,BILL,311cb542abf380848086889094193f4f02bd29e28fccc4b0fcfc930aae7fa64f,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,46,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0350770046548,93-candidate frozen analysis mapped consistently by ticker,2.143251525094228,1.0,0.5912722050526709,False,1.037805807573096,2.0,0.5161955107428265,2.0,0.0,True,5.5540013183159225,5.5540013183159225,3.4107497932216946,2.0,macd+bb,2.0,macd+bb,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,7.568851780635208,HIGH_VOL,FAIL,47,1.4394200105498995,51.06382978723404,17,-0.8430736332192726,23.52941176470588,0cfef427f4c89ff4bc269156dc4b2dac03331c58bd599b0070504cb480ad009d,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/entry_rulebooks.jsonl,6,train_3,2024-07-01,2025-06-30,long,250,1.5633426621374444,0.0,0.0,18,0.072,7.199999999999999,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:BILL:335330094fa5,stage3,BILL,335330094fa59492d67453234ef5389f919128374546f6969e2dddfe7cc31ff9,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,53,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0350770046548,93-candidate frozen analysis mapped consistently by ticker,2.057218901888628,1.0,0.5912722050526709,False,0.5313503654905969,0.7256862824927778,0.7187678450396071,1.3960135714249535,0.0,True,3.371818064447935,3.371818064447935,1.3145991625593072,2.0,macd+bb,2.0,macd+bb,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,11.88533404661839,HIGH_VOL,FAIL,73,0.9998823542167788,61.64383561643836,28,-1.5898557178469983,32.142857142857146,9f9873cbf7f7a5d42e0352c885be0a640c392d4aacef09b623c861689ea5de2c,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/entry_rulebooks.jsonl,16,train_3,2024-07-01,2025-06-30,long,250,1.6680303318382226,0.0,0.0,12,0.048,4.8,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:BILL:33fae6379071,stage3,BILL,33fae6379071b325b8f20317d375199f917528eef1543122f5aee00768d0e7cc,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,56,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0350770046548,93-candidate frozen analysis mapped consistently by ticker,2.057218901888628,1.0,0.5912722050526709,False,0.5313503654905969,0.7256862824927778,0.7187678450396071,1.3960135714249535,0.0,True,3.371818064447935,3.371818064447935,1.3145991625593072,2.0,macd+bb,2.0,macd+bb,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,9.916849410654146,HIGH_VOL,FAIL,70,0.2571412352731543,54.285714285714285,28,-1.6011496406940584,32.142857142857146,9f9873cbf7f7a5d42e0352c885be0a640c392d4aacef09b623c861689ea5de2c,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/entry_rulebooks.jsonl,16,train_3,2024-07-01,2025-06-30,long,250,1.6680303318382226,0.0,0.0,12,0.048,4.8,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:BILL:3b60539c18aa,stage3,BILL,3b60539c18aa7f53fc0bd3966252b3bd949b4ee85a81a46918864dffbbf80745,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,28,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0350770046548,93-candidate frozen analysis mapped consistently by ticker,2.057218901888628,1.0,0.5912722050526709,False,0.5313503654905969,2.0,0.5161955107428265,1.655583114862692,0.0,True,4.703128991096115,4.703128991096115,2.645910089207487,2.0,macd+bb,2.0,macd+bb,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,7.490902467825721,HIGH_VOL,FAIL,67,1.9745019610429604,50.74626865671642,23,-1.3246578689706707,26.08695652173913,9d9a770f7a11f4a8aecc307a208466261fdccf06258ce04015d034fd813337d9,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/entry_rulebooks.jsonl,20,train_3,2024-07-01,2025-06-30,long,250,1.9057757797265533,0.0,0.0,9,0.036,3.5999999999999996,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:BILL:40bde354aac6,stage3,BILL,40bde354aac68d04a3ed5dcb5ef1e3b1d2f9f01816e1d02c4840a1b46bea1c49,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,42,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0350770046548,93-candidate frozen analysis mapped consistently by ticker,2.057218901888628,1.0,0.5912722050526709,False,1.404227824579099,2.0,0.5161955107428265,1.5415616412813269,0.0,True,5.461984976603253,5.461984976603253,3.4047660747146247,2.0,macd+bb,2.0,macd+bb,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,7.716574097666457,HIGH_VOL,FAIL,51,1.6285168903476546,50.98039215686274,19,-1.3640752068079474,36.84210526315789,18570a08cd9ae1c14a2d01eb920116591bf4bf88265f76ae2b189d0a154128ea,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/entry_rulebooks.jsonl,2,train_3,2024-07-01,2025-06-30,long,250,1.6297361087065756,0.0,0.0,14,0.056,5.6000000000000005,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:BILL:4c37fc56ff54,stage3,BILL,4c37fc56ff5409d71f4dd117e2111fa0d4ca44c804d706b11e8bba6252b4b4f7,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,58,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0350770046548,93-candidate frozen analysis mapped consistently by ticker,2.057218901888628,1.0,0.3997310218211612,False,1.1131445747098303,1.6193354189904103,0.8429792016997808,1.655583114862692,0.0,True,5.231042310262714,5.231042310262714,3.1738234083740857,2.0,macd+bb,2.0,macd+bb,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,7.31630780524418,HIGH_VOL,FAIL,81,1.5041022897849383,69.1358024691358,31,-2.279875737045001,32.25806451612903,b5ab9535f7442d6594e21fb9b6d98d6652d2e717806dc3901d1f0eb950a684a8,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/entry_rulebooks.jsonl,17,train_3,2024-07-01,2025-06-30,long,250,1.475958469335957,0.0,0.0,24,0.096,9.6,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:BILL:5eb835e41808,stage3,BILL,5eb835e418084195452525d86bbb5d3e0af9756dae9f5312a8d5802d69d360ab,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,49,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0350770046548,93-candidate frozen analysis mapped consistently by ticker,1.5,1.0,0.5912722050526709,False,1.1131445747098303,1.631483674839066,0.6129680055419,1.2669487898457898,0.0,True,4.624545044936586,4.624545044936586,3.1245450449365864,1.0,macd,1.0,macd,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,6.189218718085507,HIGH_VOL,FAIL,72,1.813745363651717,68.05555555555556,24,-2.174568890349671,41.66666666666667,3544024b2acd52cfd0fd43acfa1055cd0a196f8d79e1b0cb911c549b9da6abdf,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/entry_rulebooks.jsonl,19,train_3,2024-07-01,2025-06-30,long,250,1.475958469335957,0.0,0.0,24,0.096,9.6,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:BILL:64ff5869bffd,stage3,BILL,64ff5869bffd565cf0404eb24477d5996a6da93fb1ddd4647c198c8d2f42c548,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/final_rulebooks.jsonl,35,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0350770046548,93-candidate frozen analysis mapped consistently by ticker,2.057218901888628,1.0,0.5912722050526709,False,1.2407566170158824,2.0,0.6782626242025029,1.4305370032264344,0.0,True,5.34955624444482,5.34955624444482,3.292337342556192,2.0,macd+bb,2.0,macd+bb,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,9.347499519373882,HIGH_VOL,FAIL,60,0.7467118889021582,61.66666666666667,21,-2.0391036355597545,33.33333333333333,71a0d25eb0d7456e4bc8a26286a9291bbb1f32874dcf265584ca6ef91e8dd3db,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/BILL/stage3/entry_rulebooks.jsonl,11,train_3,2024-07-01,2025-06-30,long,250,1.9057757797265533,0.0,0.0,9,0.036,3.5999999999999996,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
