candidate_id,gene,oos_base_rate,oos_coverage,oos_lift_pp,oos_passed_count,oos_passed_positive_count,oos_positive_count,oos_precision,oos_reasons,oos_recall,oos_signal_count,stage,status,stress_base_rate,stress_coverage,stress_lift_pp,stress_passed_count,stress_passed_positive_count,stress_positive_count,stress_precision,stress_reasons,stress_recall,stress_signal_count,survivor,ticker,train_base_rate,train_coverage,train_fitness,train_lift_pp,train_oos_precision_gap,train_passed_count,train_passed_positive_count,train_positive_count,train_precision,train_reasons,train_recall,train_signal_count,train_stress_precision_gap
stage3:BELFB:b031f5add884,"{""fitness"": 100.01414141414143, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""ret_d3_pct"", ""q_high"": 0.6482265646273468, ""q_low"": 0.09359308959078554, ""value_high"": 0.6051019202978994, ""value_low"": -2.3198813602908186}, {""feature"": ""fade_after_surge_score"", ""q_high"": 0.9797036375558168, ""q_low"": 0.23752936150208942, ""value_high"": 11.449493774283196, ""value_low"": 1.920565118379415}]}",0.5909090909090909,0.18181818181818182,-9.090909090909093,4,2,13,0.5,"[""precision_lt_0.6409"", ""train_precision_gap_gt_0.20""]",0.15384615384615385,22,stage3,FAILED_GATE,0.7857142857142857,0.35714285714285715,-38.57142857142857,5,2,11,0.4,"[""precision_lt_0.8357"", ""train_precision_gap_gt_0.20""]",0.18181818181818182,14,False,BELFB,0.44,0.36,100.01414141414143,33.77777777777778,0.2777777777777778,9,7,11,0.7777777777777778,[],0.6363636363636364,25,0.37777777777777777
stage3:BIDU:926c6f7918c9,"{""fitness"": 85.81447368421053, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""ret_d4_pct"", ""q_high"": 0.8534800557571607, ""q_low"": 0.1360294970632263, ""value_high"": 1.025068089937689, ""value_low"": -3.680983039179885}, {""feature"": ""ret_d3_pct"", ""q_high"": 1.0, ""q_low"": 0.4885964093614208, ""value_high"": 6.244209805716916, ""value_low"": -0.39057210178361546}]}",0.1,0.5,10.0,5,1,1,0.2,"[""precision_lt_0.4500"", ""train_precision_gap_gt_0.20""]",1.0,10,stage3,FAILED_GATE,0.5,0.21428571428571427,-50.0,3,0,7,0.0,"[""precision_lt_0.5500"", ""train_precision_gap_gt_0.20""]",0.0,14,False,BIDU,0.3157894736842105,0.42105263157894735,85.81447368421053,30.92105263157895,0.425,8,5,6,0.625,[],0.8333333333333334,19,0.625
stage3:BMA:0c978464f9dd,"{""fitness"": 107.85873205741628, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""ret_d5_pct"", ""q_high"": 0.9663115981007768, ""q_low"": 0.35664090501348455, ""value_high"": 4.175592330333804, ""value_low"": -1.3901871365493266}, {""feature"": ""fade_after_surge_score"", ""q_high"": 0.7560648208332507, ""q_low"": 0.14193195968504135, ""value_high"": 7.873756847973751, ""value_low"": 1.3836526240942868}]}",0.3,0.0,-30.0,0,0,3,0.0,"[""passed_count_lt_3"", ""precision_lt_0.4500"", ""train_precision_gap_gt_0.20""]",0.0,10,stage3,FAILED_GATE,0.4166666666666667,0.25,-41.66666666666667,3,0,5,0.0,"[""precision_lt_0.4667"", ""train_precision_gap_gt_0.20""]",0.0,12,False,BMA,0.5789473684210527,0.42105263157894735,107.85873205741628,29.605263157894733,0.875,8,7,11,0.875,[],0.6363636363636364,19,0.875
stage3:BN:d264957fe5f6,"{""fitness"": 34.34615384615385, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""pullback_from_high5_pct"", ""q_high"": 0.9745606838596097, ""q_low"": 0.6086079437432588, ""value_high"": 13.400480384918902, ""value_low"": 4.585036795988214}]}",0.21428571428571427,0.5,-21.428571428571427,7,0,3,0.0,"[""precision_lt_0.4500"", ""train_precision_gap_gt_0.20""]",0.0,14,stage3,FAILED_GATE,0.17647058823529413,0.35294117647058826,-0.9803921568627472,6,1,3,0.16666666666666666,"[""precision_lt_0.4500"", ""train_precision_gap_gt_0.20""]",0.3333333333333333,17,False,BN,0.19230769230769232,0.38461538461538464,34.34615384615385,20.76923076923077,0.4,10,4,5,0.4,"[""precision_lt_0.5000""]",0.8,26,0.23333333333333336
stage3:BTU:ecfcb41f1be2,"{""fitness"": 79.7202614379085, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""cumulative_ret5_pct"", ""q_high"": 0.7000411568717687, ""q_low"": 0.19960825258689213, ""value_high"": 1.8345800045552456, ""value_low"": -8.212794136636907}]}",0.6,0.2,40.0,2,2,6,1.0,"[""passed_count_lt_3""]",0.3333333333333333,10,stage3,FAILED_GATE,0.7142857142857143,0.42857142857142855,-21.42857142857143,6,3,10,0.5,"[""precision_lt_0.7643""]",0.3,14,False,BTU,0.29411764705882354,0.5294117647058824,79.7202614379085,26.143790849673206,-0.4444444444444444,9,5,5,0.5555555555555556,[],1.0,17,0.05555555555555558
stage3:BWXT:f195725cb792,"{""fitness"": 78.70555555555556, ""recent_turn_down_mode"": 1, ""rules"": [{""feature"": ""days_since_high5"", ""q_high"": 1.0, ""q_low"": 0.5343041930974296, ""value_high"": 4.0, ""value_low"": 2.4116503171691552}]}",0.42857142857142855,0.42857142857142855,7.142857142857145,6,3,6,0.5,[],0.5,14,stage3,FAILED_GATE,0.17647058823529413,0.29411764705882354,22.35294117647059,5,2,3,0.4,"[""precision_lt_0.4500""]",0.6666666666666666,17,False,BWXT,0.25,0.375,78.70555555555556,30.555555555555557,0.05555555555555558,9,5,6,0.5555555555555556,[],0.8333333333333334,24,0.15555555555555556
stage3:C:8d6430f3dfbc,"{""fitness"": 40.94767025089605, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""ret_d4_pct"", ""q_high"": 0.8277122059049562, ""q_low"": 0.4917418191088648, ""value_high"": 1.793054795151299, ""value_low"": -0.13544826159876255}, {""feature"": ""single_up_day5_pct"", ""q_high"": 0.6028116157768402, ""q_low"": 0.12786429594991391, ""value_high"": 2.125667444542546, ""value_low"": 0.365034130980846}]}",0.14285714285714285,0.35714285714285715,-14.285714285714285,5,0,2,0.0,"[""precision_lt_0.4500"", ""train_precision_gap_gt_0.20""]",0.0,14,stage3,FAILED_GATE,0.35,0.1,15.000000000000002,2,1,7,0.5,"[""passed_count_lt_3""]",0.14285714285714285,20,False,C,0.16129032258064516,0.2903225806451613,40.94767025089605,28.31541218637993,0.4444444444444444,9,4,5,0.4444444444444444,"[""precision_lt_0.5000""]",0.8,31,-0.05555555555555558
stage3:CAPR:a51d615a0ff1,"{""fitness"": 123.07913043478261, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""ret_d4_pct"", ""q_high"": 0.841984283735259, ""q_low"": 0.45537170422656265, ""value_high"": 3.553120647269304, ""value_low"": 0.43614409530621234}, {""feature"": ""pullback_from_high5_pct"", ""q_high"": 1.0, ""q_low"": 0.5944874893421443, ""value_high"": 25.518671686053594, ""value_low"": 6.175075890280069}]}",0.5909090909090909,0.13636363636363635,40.90909090909091,3,3,13,1.0,[],0.23076923076923078,22,stage3,FAILED_GATE,0.6153846153846154,0.19230769230769232,-1.538461538461544,5,3,16,0.6,"[""precision_lt_0.6654"", ""train_precision_gap_gt_0.20""]",0.1875,26,False,CAPR,0.5434782608695652,0.17391304347826086,123.07913043478261,45.652173913043484,0.0,8,8,25,1.0,[],0.32,46,0.4
stage3:CBRE:30fdb7f6db1e,"{""fitness"": 31.627272727272732, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""up_days5"", ""q_high"": 0.7059568326472527, ""q_low"": 0.44851371351311003, ""value_high"": 3.0, ""value_low"": 2.0}, {""feature"": ""close_pos5"", ""q_high"": 0.8553183247480625, ""q_low"": 0.21734200019320654, ""value_high"": 0.7481557646146535, ""value_low"": 0.14339017820930353}]}",0.06666666666666667,0.26666666666666666,-6.666666666666667,4,0,1,0.0,"[""precision_lt_0.4500"", ""train_precision_gap_gt_0.20""]",0.0,15,stage3,FAILED_GATE,0.23529411764705882,0.058823529411764705,-23.52941176470588,1,0,4,0.0,"[""passed_count_lt_3"", ""precision_lt_0.4500"", ""train_precision_gap_gt_0.20""]",0.0,17,False,CBRE,0.16666666666666666,0.4583333333333333,31.627272727272732,19.6969696969697,0.36363636363636365,11,4,4,0.36363636363636365,"[""precision_lt_0.5000""]",1.0,24,0.36363636363636365
stage3:CBRL:677767a0b6a9,"{""fitness"": 97.61648745519713, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""down_days5"", ""q_high"": 1.0, ""q_low"": 0.4705978422379028, ""value_high"": 5.0, ""value_low"": 2.823587053427417}, {""feature"": ""pullback_from_high5_pct"", ""q_high"": 0.9980559887203863, ""q_low"": 0.6106966346568129, ""value_high"": 12.507298833798483, ""value_low"": 4.876413975053515}]}",0.4,0.4,9.999999999999998,6,3,6,0.5,"[""train_precision_gap_gt_0.20""]",0.5,15,stage3,FAILED_GATE,0.45454545454545453,0.5,0.0,11,5,10,0.45454545454545453,"[""precision_lt_0.5045"", ""train_precision_gap_gt_0.20""]",0.5,22,False,CBRL,0.45161290322580644,0.2903225806451613,97.61648745519713,32.61648745519714,0.2777777777777778,9,7,14,0.7777777777777778,[],0.5,31,0.32323232323232326
stage3:CC:520ee91feeea,"{""fitness"": 104.4, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""close_pos5"", ""q_high"": 0.6111849366386726, ""q_low"": 0.20021181713904518, ""value_high"": 0.5016447653743863, ""value_low"": 0.2817210419494238}]}",0.7647058823529411,0.29411764705882354,3.529411764705892,5,4,13,0.8,"[""precision_lt_0.8147""]",0.3076923076923077,17,stage3,FAILED_GATE,0.47619047619047616,0.23809523809523808,12.380952380952381,5,3,10,0.6,"[""train_precision_gap_gt_0.20""]",0.3,21,False,CC,0.4444444444444444,0.37037037037037035,104.4,35.555555555555564,0.0,10,8,12,0.8,[],0.6666666666666666,27,0.20000000000000007
stage3:CIEN:2ed675d30868,"{""fitness"": 75.53225806451614, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""cumulative_ret5_pct"", ""q_high"": 0.6470767467181447, ""q_low"": 0.14952174414962416, ""value_high"": -0.6243284907435558, ""value_low"": -5.63764951295868}, {""feature"": ""up_days5"", ""q_high"": 0.9883309267533378, ""q_low"": 0.42368973924911163, ""value_high"": 4.0, ""value_low"": 2.0}, {""feature"": ""single_up_day5_pct"", ""q_high"": 0.9440053455207585, ""q_low"": 0.21305739627104187, ""value_high"": 10.843094930158358, ""value_low"": 0.8164522743711905}]}",0.4666666666666667,0.06666666666666667,-46.666666666666664,1,0,7,0.0,"[""passed_count_lt_3"", ""precision_lt_0.5167"", ""train_precision_gap_gt_0.20""]",0.0,15,stage3,FAILED_GATE,0.23529411764705882,0.23529411764705882,-23.52941176470588,4,0,4,0.0,"[""precision_lt_0.4500"", ""train_precision_gap_gt_0.20""]",0.0,17,False,CIEN,0.16129032258064516,0.3225806451612903,75.53225806451614,33.87096774193549,0.5,10,5,5,0.5,[],1.0,31,0.5
stage3:CIGI:2067519c6762,"{""fitness"": 24.161904761904758, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""ret_d4_pct"", ""q_high"": 0.6876778169338155, ""q_low"": 0.3373193038270784, ""value_high"": 1.080245781224311, ""value_low"": -1.3283578395678757}]}",0.36363636363636365,0.5454545454545454,-19.6969696969697,6,1,4,0.16666666666666666,"[""precision_lt_0.4500""]",0.25,11,stage3,FAILED_GATE,0.35714285714285715,0.35714285714285715,4.285714285714287,5,2,5,0.4,"[""precision_lt_0.4500""]",0.4,14,False,CIGI,0.19047619047619047,0.42857142857142855,24.161904761904758,14.285714285714285,0.16666666666666666,9,3,4,0.3333333333333333,"[""precision_lt_0.5000""]",0.75,21,-0.06666666666666671
stage3:CLDX:99264f63b69d,"{""fitness"": 105.85394736842106, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""ret_d3_pct"", ""q_high"": 0.4848404682783313, ""q_low"": 0.03529713131769959, ""value_high"": -0.5471462343559775, ""value_low"": -3.070933216015506}]}",0.6428571428571429,0.14285714285714285,35.71428571428571,2,2,9,1.0,"[""passed_count_lt_3""]",0.2222222222222222,14,stage3,FAILED_GATE,0.7857142857142857,0.2857142857142857,-28.57142857142857,4,2,11,0.5,"[""precision_lt_0.8357"", ""train_precision_gap_gt_0.20""]",0.18181818181818182,14,False,CLDX,0.631578947368421,0.42105263157894735,105.85394736842106,24.342105263157897,-0.125,8,7,12,0.875,[],0.5833333333333334,19,0.375
stage3:CLF:869ed9e90afb,"{""fitness"": 29.502272727272725, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""single_up_day5_pct"", ""q_high"": 0.9587797045017586, ""q_low"": 0.11087594345927745, ""value_high"": 7.174068988578651, ""value_low"": 2.8213060743225733}]}",0.5,0.3333333333333333,50.0,2,2,3,1.0,"[""passed_count_lt_3""]",0.6666666666666666,6,stage3,FAILED_GATE,0.6,0.5,0.0,5,3,6,0.6,"[""precision_lt_0.6500""]",0.5,10,False,CLF,0.2727272727272727,0.7272727272727273,29.502272727272725,10.22727272727273,-0.625,8,3,3,0.375,"[""precision_lt_0.5000""]",1.0,11,-0.22499999999999998
stage3:COHR:10ef1bf6b0d1,"{""fitness"": 105.755, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""ret_d5_pct"", ""q_high"": 0.9145937574674756, ""q_low"": 0.6501572567351271, ""value_high"": 4.896247355874229, ""value_low"": 2.3371878604476892}]}",0.7058823529411765,0.17647058823529413,-3.9215686274509887,3,2,12,0.6666666666666666,"[""precision_lt_0.7559"", ""train_precision_gap_gt_0.20""]",0.16666666666666666,17,stage3,FAILED_GATE,0.375,0.0625,62.5,1,1,6,1.0,"[""passed_count_lt_3""]",0.16666666666666666,16,False,COHR,0.6,0.32,105.755,27.500000000000004,0.20833333333333337,8,7,15,0.875,[],0.4666666666666667,25,-0.125
stage3:CRS:8695c9ce3320,"{""fitness"": 66.56060606060606, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""up_days5"", ""q_high"": 0.49162263653982197, ""q_low"": 0.10438449864148887, ""value_high"": 2.949735819238932, ""value_low"": 2.0}, {""feature"": ""days_since_high5"", ""q_high"": 0.8302575087910953, ""q_low"": 0.6028701043359781, ""value_high"": 4.0, ""value_low"": 2.617220626015869}]}",0.4666666666666667,0.0,-46.666666666666664,0,0,7,0.0,"[""passed_count_lt_3"", ""precision_lt_0.5167"", ""train_precision_gap_gt_0.20""]",0.0,15,stage3,FAILED_GATE,0.5454545454545454,0.13636363636363635,-21.21212121212121,3,1,12,0.3333333333333333,"[""precision_lt_0.5955""]",0.08333333333333333,22,False,CRS,0.24242424242424243,0.24242424242424243,66.56060606060606,25.757575757575758,0.5,8,4,8,0.5,[],0.5,33,0.16666666666666669
stage3:CSIQ:030ce2015af8,"{""fitness"": 85.63452380952381, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""ret_d2_pct"", ""q_high"": 0.42245501712342587, ""q_low"": 0.14169182789477064, ""value_high"": -3.1517087039292973, ""value_low"": -5.227819419727773}]}",0.47368421052631576,0.0,-47.368421052631575,0,0,9,0.0,"[""passed_count_lt_3"", ""precision_lt_0.5237"", ""train_precision_gap_gt_0.20""]",0.0,19,stage3,FAILED_GATE,0.6521739130434783,0.13043478260869565,1.449275362318836,3,2,15,0.6666666666666666,"[""precision_lt_0.7022""]",0.13333333333333333,23,False,CSIQ,0.2571428571428571,0.22857142857142856,85.63452380952381,36.78571428571429,0.625,8,5,9,0.625,[],0.5555555555555556,35,-0.04166666666666663
stage3:CVNA:8d8594e95b89,"{""fitness"": 111.775, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""close_pos5"", ""q_high"": 1.0, ""q_low"": 0.5172629730052998, ""value_high"": 0.9575425443588813, ""value_low"": 0.488273224173298}]}",0.5,0.4230769230769231,4.545454545454541,11,6,13,0.5454545454545454,"[""precision_lt_0.5500"", ""train_precision_gap_gt_0.20""]",0.46153846153846156,26,stage3,FAILED_GATE,0.6363636363636364,0.45454545454545453,-23.636363636363633,10,4,14,0.4,"[""precision_lt_0.6864"", ""train_precision_gap_gt_0.20""]",0.2857142857142857,22,False,CVNA,0.8888888888888888,0.4722222222222222,111.775,11.111111111111116,0.4545454545454546,17,17,32,1.0,[],0.53125,36,0.6
stage3:CW:81ce9154b422,"{""fitness"": -24.6, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""down_days5"", ""q_high"": 0.8000307869750861, ""q_low"": 0.5264456259198333, ""value_high"": 3.0002462958006886, ""value_low"": 3.0}]}",0.42857142857142855,0.21428571428571427,-9.523809523809524,3,1,6,0.3333333333333333,"[""precision_lt_0.4786""]",0.16666666666666666,14,stage3,FAILED_GATE,0.3333333333333333,0.4,0.0,6,2,5,0.3333333333333333,"[""precision_lt_0.4500""]",0.4,15,False,CW,0.0,0.391304347826087,-24.6,0.0,-0.3333333333333333,9,0,0,0.0,"[""precision_lt_0.5000""]",0.0,23,-0.3333333333333333
stage3:DB:3fddd15661db,"{""fitness"": 37.9, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""ret_d4_pct"", ""q_high"": 0.6603248682551973, ""q_low"": 0.281368057387429, ""value_high"": 1.552067276501828, ""value_low"": -0.5570327862339024}]}",0.26666666666666666,0.4,6.666666666666665,6,2,4,0.3333333333333333,"[""precision_lt_0.4500""]",0.5,15,stage3,FAILED_GATE,0.3125,0.4375,-2.67857142857143,7,2,5,0.2857142857142857,"[""precision_lt_0.4500""]",0.4,16,False,DB,0.16666666666666666,0.4166666666666667,37.9,23.333333333333336,0.06666666666666671,10,4,4,0.4,"[""precision_lt_0.5000""]",1.0,24,0.11428571428571432
stage3:DBRG:5eba9682ac09,"{""fitness"": 110.855056980057, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""ret_d1_pct"", ""q_high"": 0.8521549805479882, ""q_low"": 0.34127266296572056, ""value_high"": 3.194247715194442, ""value_low"": -1.4161363436460173}, {""feature"": ""up_days5"", ""q_high"": 0.9552012259171522, ""q_low"": 0.6225631250460846, ""value_high"": 4.0, ""value_low"": 3.0}]}",0.15789473684210525,0.42105263157894735,-15.789473684210526,8,0,3,0.0,"[""precision_lt_0.4500"", ""train_precision_gap_gt_0.20""]",0.0,19,stage3,FAILED_GATE,0.5217391304347826,0.2608695652173913,-18.84057971014493,6,2,12,0.3333333333333333,"[""precision_lt_0.5717"", ""train_precision_gap_gt_0.20""]",0.16666666666666666,23,False,DBRG,0.48148148148148145,0.2962962962962963,110.855056980057,39.351851851851855,0.875,8,7,13,0.875,[],0.5384615384615384,27,0.5416666666666667
stage3:DDOG:6c41f43018cf,"{""fitness"": 128.03846153846155, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""cumulative_ret5_pct"", ""q_high"": 0.5108745281456009, ""q_low"": 0.0, ""value_high"": -0.29636743481583094, ""value_low"": -14.04723536240925}, {""feature"": ""days_since_high5"", ""q_high"": 0.8160127073923714, ""q_low"": 0.4848990417765899, ""value_high"": 4.0, ""value_low"": 1.9395961671063593}]}",0.375,0.625,-27.500000000000004,10,1,6,0.1,"[""precision_lt_0.4500"", ""train_precision_gap_gt_0.20""]",0.16666666666666666,16,stage3,FAILED_GATE,0.5,0.5625,5.555555555555558,9,5,8,0.5555555555555556,"[""train_precision_gap_gt_0.20""]",0.625,16,False,DDOG,0.5769230769230769,0.46153846153846156,128.03846153846155,42.307692307692314,0.9,12,12,15,1.0,[],0.8,26,0.4444444444444444
stage3:DELL:47ee59ff823b,"{""fitness"": 99.3984674329502, ""recent_turn_down_mode"": 1, ""rules"": [{""feature"": ""ret_d3_pct"", ""q_high"": 1.0, ""q_low"": 0.4799772519826177, ""value_high"": 3.881125322216361, ""value_low"": 0.08413040809052114}, {""feature"": ""ret_d2_pct"", ""q_high"": 0.8042409851507224, ""q_low"": 0.33775603084600136, ""value_high"": 1.7400799335186956, ""value_low"": -2.168199225860682}]}",0.3888888888888889,0.05555555555555555,-38.88888888888889,1,0,7,0.0,"[""passed_count_lt_3"", ""precision_lt_0.4500"", ""train_precision_gap_gt_0.20""]",0.0,18,stage3,FAILED_GATE,0.06666666666666667,0.26666666666666666,-6.666666666666667,4,0,1,0.0,"[""precision_lt_0.4500"", ""train_precision_gap_gt_0.20""]",0.0,15,False,DELL,0.41379310344827586,0.3103448275862069,99.3984674329502,36.39846743295019,0.7777777777777778,9,7,12,0.7777777777777778,[],0.5833333333333334,29,0.7777777777777778
stage3:DHI:3d6a4f6f0b99,"{""fitness"": 119.28833333333333, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""ret_d4_pct"", ""q_high"": 0.6182626985666096, ""q_low"": 0.1065683264379973, ""value_high"": 0.7533546508312835, ""value_low"": -2.1685469760821805}, {""feature"": ""days_since_high5"", ""q_high"": 0.8058403228345631, ""q_low"": 0.49761439119576434, ""value_high"": 4.0, ""value_low"": 1.985686347174586}]}",0.375,0.5,0.0,8,3,6,0.375,"[""precision_lt_0.4500"", ""train_precision_gap_gt_0.20""]",0.5,16,stage3,FAILED_GATE,0.4666666666666667,0.26666666666666666,-21.666666666666668,4,1,7,0.25,"[""precision_lt_0.5167"", ""train_precision_gap_gt_0.20""]",0.14285714285714285,15,False,DHI,0.36,0.32,119.28833333333333,51.5,0.5,8,7,9,0.875,[],0.7777777777777778,25,0.625
stage3:DLTR:9f4d686fbc80,"{""fitness"": 35.025, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""fade_after_surge_score"", ""q_high"": 0.5185710945767251, ""q_low"": 0.10186177344843424, ""value_high"": 2.322200475443687, ""value_low"": 0.44482945820600756}]}",0.4,0.3333333333333333,-20.0,5,1,6,0.2,"[""precision_lt_0.4500""]",0.16666666666666666,15,stage3,FAILED_GATE,0.15384615384615385,0.6153846153846154,-2.8846153846153855,8,1,2,0.125,"[""precision_lt_0.4500"", ""train_precision_gap_gt_0.20""]",0.5,13,False,DLTR,0.15,0.4,35.025,22.5,0.175,8,3,3,0.375,"[""precision_lt_0.5000""]",1.0,20,0.25
