champion_origin_train_label,exit_reason,holding_sessions,method,model_hash,regime,ticker,trade_count,trade_share
train_1,EARLY_TAKE_PROFIT,2,rolling_target_2_sessions_tp_on,6fcf27700f4cefc0e081603ef32fa4c77fbf9ca636e93fa092ec0489d89ce761,oos,CRK,2,0.14285714285714285
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,6fcf27700f4cefc0e081603ef32fa4c77fbf9ca636e93fa092ec0489d89ce761,oos,CRK,3,0.21428571428571427
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_on,6fcf27700f4cefc0e081603ef32fa4c77fbf9ca636e93fa092ec0489d89ce761,oos,CRK,1,0.07142857142857142
train_1,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,6fcf27700f4cefc0e081603ef32fa4c77fbf9ca636e93fa092ec0489d89ce761,oos,CRK,13,1.0
train_1,FORCED_PERIOD_END_MARK_TO_MARKET,0,rolling_target_2_sessions_tp_off,3dd7b81a380cc1163c9227c995bbbfdd8e145a13deb6c8a51ca52f923100afab,train,CLDX,1,0.021739130434782608
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,3dd7b81a380cc1163c9227c995bbbfdd8e145a13deb6c8a51ca52f923100afab,train,CLDX,36,0.782608695652174
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_off,3dd7b81a380cc1163c9227c995bbbfdd8e145a13deb6c8a51ca52f923100afab,train,CLDX,9,0.1956521739130435
train_1,EARLY_TAKE_PROFIT,0,rolling_target_2_sessions_tp_on,3dd7b81a380cc1163c9227c995bbbfdd8e145a13deb6c8a51ca52f923100afab,train,CLDX,15,0.3125
train_1,FORCED_PERIOD_END_MARK_TO_MARKET,0,rolling_target_2_sessions_tp_on,3dd7b81a380cc1163c9227c995bbbfdd8e145a13deb6c8a51ca52f923100afab,train,CLDX,1,0.020833333333333332
train_1,EARLY_TAKE_PROFIT,1,rolling_target_2_sessions_tp_on,3dd7b81a380cc1163c9227c995bbbfdd8e145a13deb6c8a51ca52f923100afab,train,CLDX,12,0.25
train_1,EARLY_TAKE_PROFIT,2,rolling_target_2_sessions_tp_on,3dd7b81a380cc1163c9227c995bbbfdd8e145a13deb6c8a51ca52f923100afab,train,CLDX,5,0.10416666666666667
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,3dd7b81a380cc1163c9227c995bbbfdd8e145a13deb6c8a51ca52f923100afab,train,CLDX,13,0.2708333333333333
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_on,3dd7b81a380cc1163c9227c995bbbfdd8e145a13deb6c8a51ca52f923100afab,train,CLDX,2,0.041666666666666664
train_1,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,3dd7b81a380cc1163c9227c995bbbfdd8e145a13deb6c8a51ca52f923100afab,train,CLDX,45,1.0
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,3dd7b81a380cc1163c9227c995bbbfdd8e145a13deb6c8a51ca52f923100afab,stress,CLDX,19,0.9047619047619048
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_off,3dd7b81a380cc1163c9227c995bbbfdd8e145a13deb6c8a51ca52f923100afab,stress,CLDX,2,0.09523809523809523
train_1,EARLY_TAKE_PROFIT,0,rolling_target_2_sessions_tp_on,3dd7b81a380cc1163c9227c995bbbfdd8e145a13deb6c8a51ca52f923100afab,stress,CLDX,9,0.42857142857142855
train_1,EARLY_TAKE_PROFIT,1,rolling_target_2_sessions_tp_on,3dd7b81a380cc1163c9227c995bbbfdd8e145a13deb6c8a51ca52f923100afab,stress,CLDX,2,0.09523809523809523
train_1,EARLY_TAKE_PROFIT,2,rolling_target_2_sessions_tp_on,3dd7b81a380cc1163c9227c995bbbfdd8e145a13deb6c8a51ca52f923100afab,stress,CLDX,2,0.09523809523809523
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,3dd7b81a380cc1163c9227c995bbbfdd8e145a13deb6c8a51ca52f923100afab,stress,CLDX,6,0.2857142857142857
train_1,EARLY_TAKE_PROFIT,3,rolling_target_2_sessions_tp_on,3dd7b81a380cc1163c9227c995bbbfdd8e145a13deb6c8a51ca52f923100afab,stress,CLDX,1,0.047619047619047616
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_on,3dd7b81a380cc1163c9227c995bbbfdd8e145a13deb6c8a51ca52f923100afab,stress,CLDX,1,0.047619047619047616
train_1,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,3dd7b81a380cc1163c9227c995bbbfdd8e145a13deb6c8a51ca52f923100afab,stress,CLDX,21,1.0
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,3dd7b81a380cc1163c9227c995bbbfdd8e145a13deb6c8a51ca52f923100afab,oos,CLDX,9,1.0
train_1,EARLY_TAKE_PROFIT,0,rolling_target_2_sessions_tp_on,3dd7b81a380cc1163c9227c995bbbfdd8e145a13deb6c8a51ca52f923100afab,oos,CLDX,6,0.6666666666666666
train_1,EARLY_TAKE_PROFIT,1,rolling_target_2_sessions_tp_on,3dd7b81a380cc1163c9227c995bbbfdd8e145a13deb6c8a51ca52f923100afab,oos,CLDX,2,0.2222222222222222
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,3dd7b81a380cc1163c9227c995bbbfdd8e145a13deb6c8a51ca52f923100afab,oos,CLDX,1,0.1111111111111111
train_1,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,3dd7b81a380cc1163c9227c995bbbfdd8e145a13deb6c8a51ca52f923100afab,oos,CLDX,9,1.0
train_2,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,train,ADPT,41,0.803921568627451
train_2,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_off,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,train,ADPT,6,0.11764705882352941
train_2,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_off,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,train,ADPT,4,0.0784313725490196
train_2,EARLY_TAKE_PROFIT,0,rolling_target_2_sessions_tp_on,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,train,ADPT,29,0.5272727272727272
train_2,EARLY_TAKE_PROFIT,1,rolling_target_2_sessions_tp_on,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,train,ADPT,11,0.2
train_2,EARLY_TAKE_PROFIT,2,rolling_target_2_sessions_tp_on,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,train,ADPT,7,0.12727272727272726
train_2,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,train,ADPT,7,0.12727272727272726
train_2,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_on,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,train,ADPT,1,0.01818181818181818
train_2,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,train,ADPT,51,1.0
train_2,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,stress,ADPT,25,0.8064516129032258
train_2,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_off,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,stress,ADPT,2,0.06451612903225806
train_2,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_off,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,stress,ADPT,3,0.0967741935483871
train_2,TARGET_DATE_REACHED,6,rolling_target_2_sessions_tp_off,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,stress,ADPT,1,0.03225806451612903
train_2,EARLY_TAKE_PROFIT,0,rolling_target_2_sessions_tp_on,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,stress,ADPT,11,0.34375
train_2,EARLY_TAKE_PROFIT,1,rolling_target_2_sessions_tp_on,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,stress,ADPT,5,0.15625
train_2,EARLY_TAKE_PROFIT,2,rolling_target_2_sessions_tp_on,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,stress,ADPT,2,0.0625
train_2,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,stress,ADPT,11,0.34375
train_2,EARLY_TAKE_PROFIT,4,rolling_target_2_sessions_tp_on,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,stress,ADPT,1,0.03125
train_2,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_on,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,stress,ADPT,1,0.03125
train_2,TARGET_DATE_REACHED,6,rolling_target_2_sessions_tp_on,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,stress,ADPT,1,0.03125
train_2,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,stress,ADPT,32,1.0
train_2,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,oos,ADPT,8,0.7272727272727273
train_2,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_off,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,oos,ADPT,2,0.18181818181818182
train_2,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_off,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,oos,ADPT,1,0.09090909090909091
train_2,EARLY_TAKE_PROFIT,0,rolling_target_2_sessions_tp_on,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,oos,ADPT,3,0.25
train_2,EARLY_TAKE_PROFIT,1,rolling_target_2_sessions_tp_on,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,oos,ADPT,3,0.25
train_2,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,oos,ADPT,4,0.3333333333333333
train_2,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_on,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,oos,ADPT,1,0.08333333333333333
train_2,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_on,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,oos,ADPT,1,0.08333333333333333
train_2,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,04920062449583a09212d03e055e6e1f3eb9c248a7600ca68dcdfdc32cd28f85,oos,ADPT,11,1.0
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,8522335986f8c19c80e67a94931fbba86978764a15246241907838cabf80fccf,train,BIDU,53,0.8412698412698413
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_off,8522335986f8c19c80e67a94931fbba86978764a15246241907838cabf80fccf,train,BIDU,10,0.15873015873015872
train_1,EARLY_TAKE_PROFIT,0,rolling_target_2_sessions_tp_on,8522335986f8c19c80e67a94931fbba86978764a15246241907838cabf80fccf,train,BIDU,9,0.14285714285714285
train_1,EARLY_TAKE_PROFIT,1,rolling_target_2_sessions_tp_on,8522335986f8c19c80e67a94931fbba86978764a15246241907838cabf80fccf,train,BIDU,16,0.25396825396825395
train_1,EARLY_TAKE_PROFIT,2,rolling_target_2_sessions_tp_on,8522335986f8c19c80e67a94931fbba86978764a15246241907838cabf80fccf,train,BIDU,11,0.1746031746031746
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,8522335986f8c19c80e67a94931fbba86978764a15246241907838cabf80fccf,train,BIDU,23,0.36507936507936506
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_on,8522335986f8c19c80e67a94931fbba86978764a15246241907838cabf80fccf,train,BIDU,4,0.06349206349206349
train_1,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,8522335986f8c19c80e67a94931fbba86978764a15246241907838cabf80fccf,train,BIDU,63,1.0
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,8522335986f8c19c80e67a94931fbba86978764a15246241907838cabf80fccf,stress,BIDU,21,0.6774193548387096
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_off,8522335986f8c19c80e67a94931fbba86978764a15246241907838cabf80fccf,stress,BIDU,10,0.3225806451612903
train_1,EARLY_TAKE_PROFIT,0,rolling_target_2_sessions_tp_on,8522335986f8c19c80e67a94931fbba86978764a15246241907838cabf80fccf,stress,BIDU,4,0.12903225806451613
train_1,EARLY_TAKE_PROFIT,1,rolling_target_2_sessions_tp_on,8522335986f8c19c80e67a94931fbba86978764a15246241907838cabf80fccf,stress,BIDU,7,0.22580645161290322
train_1,EARLY_TAKE_PROFIT,2,rolling_target_2_sessions_tp_on,8522335986f8c19c80e67a94931fbba86978764a15246241907838cabf80fccf,stress,BIDU,2,0.06451612903225806
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,8522335986f8c19c80e67a94931fbba86978764a15246241907838cabf80fccf,stress,BIDU,11,0.3548387096774194
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_on,8522335986f8c19c80e67a94931fbba86978764a15246241907838cabf80fccf,stress,BIDU,7,0.22580645161290322
train_1,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,8522335986f8c19c80e67a94931fbba86978764a15246241907838cabf80fccf,stress,BIDU,31,1.0
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,8522335986f8c19c80e67a94931fbba86978764a15246241907838cabf80fccf,oos,BIDU,12,0.8
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_off,8522335986f8c19c80e67a94931fbba86978764a15246241907838cabf80fccf,oos,BIDU,3,0.2
train_1,EARLY_TAKE_PROFIT,0,rolling_target_2_sessions_tp_on,8522335986f8c19c80e67a94931fbba86978764a15246241907838cabf80fccf,oos,BIDU,2,0.13333333333333333
train_1,EARLY_TAKE_PROFIT,1,rolling_target_2_sessions_tp_on,8522335986f8c19c80e67a94931fbba86978764a15246241907838cabf80fccf,oos,BIDU,6,0.4
train_1,EARLY_TAKE_PROFIT,2,rolling_target_2_sessions_tp_on,8522335986f8c19c80e67a94931fbba86978764a15246241907838cabf80fccf,oos,BIDU,2,0.13333333333333333
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,8522335986f8c19c80e67a94931fbba86978764a15246241907838cabf80fccf,oos,BIDU,4,0.26666666666666666
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_on,8522335986f8c19c80e67a94931fbba86978764a15246241907838cabf80fccf,oos,BIDU,1,0.06666666666666667
train_1,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,8522335986f8c19c80e67a94931fbba86978764a15246241907838cabf80fccf,oos,BIDU,15,1.0
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,train,AMD,20,0.6060606060606061
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_off,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,train,AMD,10,0.30303030303030304
train_1,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_off,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,train,AMD,3,0.09090909090909091
train_1,EARLY_TAKE_PROFIT,0,rolling_target_2_sessions_tp_on,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,train,AMD,4,0.11428571428571428
train_1,EARLY_TAKE_PROFIT,1,rolling_target_2_sessions_tp_on,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,train,AMD,15,0.42857142857142855
train_1,EARLY_TAKE_PROFIT,2,rolling_target_2_sessions_tp_on,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,train,AMD,5,0.14285714285714285
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,train,AMD,6,0.17142857142857143
train_1,EARLY_TAKE_PROFIT,3,rolling_target_2_sessions_tp_on,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,train,AMD,1,0.02857142857142857
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_on,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,train,AMD,3,0.08571428571428572
train_1,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_on,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,train,AMD,1,0.02857142857142857
train_1,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,train,AMD,33,1.0
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,stress,AMD,19,0.8260869565217391
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_off,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,stress,AMD,3,0.13043478260869565
train_1,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_off,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,stress,AMD,1,0.043478260869565216
train_1,EARLY_TAKE_PROFIT,0,rolling_target_2_sessions_tp_on,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,stress,AMD,4,0.17391304347826086
train_1,EARLY_TAKE_PROFIT,1,rolling_target_2_sessions_tp_on,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,stress,AMD,4,0.17391304347826086
train_1,EARLY_TAKE_PROFIT,2,rolling_target_2_sessions_tp_on,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,stress,AMD,4,0.17391304347826086
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,stress,AMD,10,0.43478260869565216
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_on,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,stress,AMD,1,0.043478260869565216
train_1,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,stress,AMD,23,1.0
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,oos,AMD,7,0.7
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_off,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,oos,AMD,2,0.2
train_1,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_off,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,oos,AMD,1,0.1
train_1,EARLY_TAKE_PROFIT,0,rolling_target_2_sessions_tp_on,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,oos,AMD,1,0.1
train_1,EARLY_TAKE_PROFIT,1,rolling_target_2_sessions_tp_on,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,oos,AMD,3,0.3
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,oos,AMD,3,0.3
train_1,EARLY_TAKE_PROFIT,3,rolling_target_2_sessions_tp_on,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,oos,AMD,1,0.1
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_on,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,oos,AMD,1,0.1
train_1,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_on,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,oos,AMD,1,0.1
train_1,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,8a1e2fb2d6e072d12e2756a7629265e3876f43713766bd7b7812de949abc0ec1,oos,AMD,10,1.0
train_2,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,85dc39e38f6dbb03b706ada64f362839eeda3d660be7a6b7bb5d5188dbbc15de,train,AAP,31,0.8378378378378378
train_2,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_off,85dc39e38f6dbb03b706ada64f362839eeda3d660be7a6b7bb5d5188dbbc15de,train,AAP,5,0.13513513513513514
train_2,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_off,85dc39e38f6dbb03b706ada64f362839eeda3d660be7a6b7bb5d5188dbbc15de,train,AAP,1,0.02702702702702703
train_2,EARLY_TAKE_PROFIT,0,rolling_target_2_sessions_tp_on,85dc39e38f6dbb03b706ada64f362839eeda3d660be7a6b7bb5d5188dbbc15de,train,AAP,9,0.24324324324324326
train_2,EARLY_TAKE_PROFIT,1,rolling_target_2_sessions_tp_on,85dc39e38f6dbb03b706ada64f362839eeda3d660be7a6b7bb5d5188dbbc15de,train,AAP,9,0.24324324324324326
train_2,EARLY_TAKE_PROFIT,2,rolling_target_2_sessions_tp_on,85dc39e38f6dbb03b706ada64f362839eeda3d660be7a6b7bb5d5188dbbc15de,train,AAP,4,0.10810810810810811
train_2,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,85dc39e38f6dbb03b706ada64f362839eeda3d660be7a6b7bb5d5188dbbc15de,train,AAP,12,0.32432432432432434
train_2,EARLY_TAKE_PROFIT,3,rolling_target_2_sessions_tp_on,85dc39e38f6dbb03b706ada64f362839eeda3d660be7a6b7bb5d5188dbbc15de,train,AAP,1,0.02702702702702703
train_2,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_on,85dc39e38f6dbb03b706ada64f362839eeda3d660be7a6b7bb5d5188dbbc15de,train,AAP,2,0.05405405405405406
train_2,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,85dc39e38f6dbb03b706ada64f362839eeda3d660be7a6b7bb5d5188dbbc15de,train,AAP,37,1.0
train_2,FORCED_PERIOD_END_MARK_TO_MARKET,0,rolling_target_2_sessions_tp_off,85dc39e38f6dbb03b706ada64f362839eeda3d660be7a6b7bb5d5188dbbc15de,stress,AAP,1,0.05
train_2,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,85dc39e38f6dbb03b706ada64f362839eeda3d660be7a6b7bb5d5188dbbc15de,stress,AAP,16,0.8
train_2,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_off,85dc39e38f6dbb03b706ada64f362839eeda3d660be7a6b7bb5d5188dbbc15de,stress,AAP,3,0.15
train_2,EARLY_TAKE_PROFIT,0,rolling_target_2_sessions_tp_on,85dc39e38f6dbb03b706ada64f362839eeda3d660be7a6b7bb5d5188dbbc15de,stress,AAP,2,0.1
train_2,FORCED_PERIOD_END_MARK_TO_MARKET,0,rolling_target_2_sessions_tp_on,85dc39e38f6dbb03b706ada64f362839eeda3d660be7a6b7bb5d5188dbbc15de,stress,AAP,1,0.05
train_2,EARLY_TAKE_PROFIT,1,rolling_target_2_sessions_tp_on,85dc39e38f6dbb03b706ada64f362839eeda3d660be7a6b7bb5d5188dbbc15de,stress,AAP,3,0.15
train_2,EARLY_TAKE_PROFIT,2,rolling_target_2_sessions_tp_on,85dc39e38f6dbb03b706ada64f362839eeda3d660be7a6b7bb5d5188dbbc15de,stress,AAP,4,0.2
train_2,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,85dc39e38f6dbb03b706ada64f362839eeda3d660be7a6b7bb5d5188dbbc15de,stress,AAP,7,0.35
train_2,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_on,85dc39e38f6dbb03b706ada64f362839eeda3d660be7a6b7bb5d5188dbbc15de,stress,AAP,3,0.15
train_2,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,85dc39e38f6dbb03b706ada64f362839eeda3d660be7a6b7bb5d5188dbbc15de,stress,AAP,19,1.0
train_2,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,85dc39e38f6dbb03b706ada64f362839eeda3d660be7a6b7bb5d5188dbbc15de,oos,AAP,7,0.7777777777777778
train_2,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_off,85dc39e38f6dbb03b706ada64f362839eeda3d660be7a6b7bb5d5188dbbc15de,oos,AAP,2,0.2222222222222222
train_2,EARLY_TAKE_PROFIT,0,rolling_target_2_sessions_tp_on,85dc39e38f6dbb03b706ada64f362839eeda3d660be7a6b7bb5d5188dbbc15de,oos,AAP,2,0.2222222222222222
train_2,EARLY_TAKE_PROFIT,1,rolling_target_2_sessions_tp_on,85dc39e38f6dbb03b706ada64f362839eeda3d660be7a6b7bb5d5188dbbc15de,oos,AAP,2,0.2222222222222222
train_2,EARLY_TAKE_PROFIT,2,rolling_target_2_sessions_tp_on,85dc39e38f6dbb03b706ada64f362839eeda3d660be7a6b7bb5d5188dbbc15de,oos,AAP,3,0.3333333333333333
train_2,EARLY_TAKE_PROFIT,3,rolling_target_2_sessions_tp_on,85dc39e38f6dbb03b706ada64f362839eeda3d660be7a6b7bb5d5188dbbc15de,oos,AAP,1,0.1111111111111111
train_2,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_on,85dc39e38f6dbb03b706ada64f362839eeda3d660be7a6b7bb5d5188dbbc15de,oos,AAP,1,0.1111111111111111
train_2,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,85dc39e38f6dbb03b706ada64f362839eeda3d660be7a6b7bb5d5188dbbc15de,oos,AAP,9,1.0
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,546e623e5574fdd5ecb6b9351934630774f00e3a3b3c600f6f6ed767ea8a8111,train,CAPR,27,0.6136363636363636
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_off,546e623e5574fdd5ecb6b9351934630774f00e3a3b3c600f6f6ed767ea8a8111,train,CAPR,12,0.2727272727272727
train_1,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_off,546e623e5574fdd5ecb6b9351934630774f00e3a3b3c600f6f6ed767ea8a8111,train,CAPR,4,0.09090909090909091
train_1,TARGET_DATE_REACHED,7,rolling_target_2_sessions_tp_off,546e623e5574fdd5ecb6b9351934630774f00e3a3b3c600f6f6ed767ea8a8111,train,CAPR,1,0.022727272727272728
