trade_row_id,candidate_id,ticker,split,signal_date,entry_date,exit_date,eq_replay_mode,eq_row_reproducible_approx,eq_allow,eq_group,eq_label,eq_grade,eq_score,eq_primary_reason,eq_size_factor,eq_block_reasons,eq_reduce_reasons,eq_price_used,entry_signal_score,entry_signal_threshold,score_excess,net_pct,s2_net,s2_hold,s2_exit_date,s2_exit_price,entry_price,MAE,s2_MAE,vol_group
11284,stage3:APH:c7885deba35c,APH,IS,2024-11-18,2024-11-19,2024-11-25,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,0,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,69.8799972534,2.11408806043,1.5,0.61408806043,6.04178201768,6.04178201768,4,2024-11-25,73.5631984749,69.1699981689,0,0,LOW_VOL
11285,stage3:APH:c7885deba35c,APH,IS,2024-11-19,2024-11-20,2024-12-20,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,34,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,70.9800033569,2.11408806043,1.5,0.61408806043,-1.20255952895,-1.20255952895,21,2024-12-20,70.754605915,71.4000015259,-3.43137888703,-3.43137888703,LOW_VOL
11286,stage3:APH:c7885deba35c,APH,IS,2024-11-20,2024-11-21,2024-12-23,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,13,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,70.8899993896,2.11408806043,1.5,0.61408806043,-1.9540221872,-1.9540221872,21,2024-12-23,70.9744971351,72.1699981689,-4.46168948649,-4.46168948649,LOW_VOL
11287,stage3:APH:c7885deba35c,APH,IS,2024-11-21,2024-11-22,2024-12-24,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,HEALTHY_FOLLOW_THROUGH,HEALTHY,71,passed,1,,,73.2399978638,2.11408806043,1.5,0.61408806043,-3.58895433608,-3.58895433608,21,2024-12-24,71.214375,73.6399993896,-6.36882466088,-6.36882466088,LOW_VOL
11288,stage3:APH:c7885deba35c,APH,IS,2024-11-22,2024-11-25,2024-12-26,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,STRONG_FOLLOW_THROUGH,STRONG,83,passed,1,,,74.2900009155,2.11408806043,1.5,0.61408806043,-5.30586384915,-5.30586384915,21,2024-12-26,70.9645,74.7099990845,-7.70981422418,-7.70981422418,LOW_VOL
11289,stage3:APH:c7885deba35c,APH,IS,2024-11-25,2024-11-26,2024-12-27,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,WEAK_FOLLOW_THROUGH,WEAK,47,passed,1,,,73.2900009155,4.68420000197,1.5,3.18420000197,-5.73316450802,-5.73316450802,21,2024-12-27,69.5951822548,73.5999984741,-6.31793698683,-6.31793698683,LOW_VOL
11290,stage3:APH:c7885deba35c,APH,IS,2024-11-26,2024-11-27,2024-12-30,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,WEAK_FOLLOW_THROUGH,WEAK,47,passed,1,,,73.2600021362,2.11408806043,1.5,0.61408806043,-5.23887467559,-5.23887467559,21,2024-12-30,69.46525,73.0800018311,-5.65134753615,-5.65134753615,LOW_VOL
11291,stage3:APH:c7885deba35c,APH,IS,2024-11-27,2024-11-29,2024-12-31,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,8,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,72.7399978638,2.11408806043,1.5,0.61408806043,-4.33810123475,-4.33810123475,21,2024-12-31,70.1149265251,73.0699996948,-5.6384326862,-5.6384326862,LOW_VOL
11292,stage3:APH:c7885deba35c,APH,IS,2024-11-29,2024-12-02,2025-01-02,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,8,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,72.6500015259,2.11408806043,1.5,0.61408806043,-5.11208864425,-5.11208864425,21,2025-01-02,69.4152719497,72.9300003052,-5.82750580312,-5.82750580312,LOW_VOL
11293,stage3:APH:c7885deba35c,APH,IS,2024-12-02,2024-12-03,2025-01-03,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,30,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,73.0800018311,2.11408806043,1.5,0.61408806043,-2.78674266743,-2.78674266743,21,2025-01-03,71.0844427452,72.9000015259,-5.788753268,-5.788753268,LOW_VOL
11294,stage3:APH:c7885deba35c,APH,IS,2024-12-03,2024-12-04,2025-01-06,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,WEAK_FOLLOW_THROUGH,WEAK,53,passed,1,,,73.1299972534,2.11408806043,1.5,0.61408806043,-2.50622017147,-2.50622017147,21,2025-01-06,71.964,73.5899963379,-6.67209712874,-6.67209712874,LOW_VOL
11295,stage3:APH:c7885deba35c,APH,IS,2024-12-04,2024-12-05,2025-01-07,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,HEALTHY_FOLLOW_THROUGH,HEALTHY,63,passed,1,,,74.4000015259,2.11408806043,1.5,0.61408806043,-4.88568386635,-4.88568386635,21,2025-01-07,70.7446087799,74.1500015259,-7.37694013235,-7.37694013235,LOW_VOL
11296,stage3:APH:c7885deba35c,APH,IS,2024-12-05,2024-12-06,2025-01-08,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,WEAK_FOLLOW_THROUGH,WEAK,45,passed,1,,,74.3899993896,2.11408806043,1.5,0.61408806043,-5.08506123251,-5.08506123251,21,2025-01-08,70.8345677452,74.4000015259,-7.68817352606,-7.68817352606,LOW_VOL
11297,stage3:APH:c7885deba35c,APH,IS,2024-12-06,2024-12-09,2025-01-10,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,37,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,74.2099990845,2.11408806043,1.5,0.61408806043,-7.77240992772,-7.77240992772,21,2025-01-10,68.6656469497,74.2200012207,-7.46429644891,-7.46429644891,LOW_VOL
11298,stage3:APH:c7885deba35c,APH,IS,2024-12-09,2024-12-10,2025-01-13,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,18,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,73.6699981689,2.11408806043,1.5,0.61408806043,-6.56876209175,-6.56876209175,21,2025-01-13,68.8855381698,73.5,-8.31292600054,-8.31292600054,LOW_VOL
11299,stage3:APH:c7885deba35c,APH,IS,2024-12-10,2024-12-11,2025-01-14,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,0,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,72.6100006104,2.11408806043,1.5,0.61408806043,-2.3505554161,-2.3505554161,21,2025-01-14,71.8240706101,73.3300018311,-8.10037132575,-8.10037132575,LOW_VOL
11300,stage3:APH:c7885deba35c,APH,IS,2024-12-11,2024-12-12,2025-01-15,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,24,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,73.5299987793,2.11408806043,1.5,0.61408806043,-2.5755900197,-2.5755900197,21,2025-01-15,71.424269085,73.0899963379,-7.79860067573,-7.79860067573,LOW_VOL
11301,stage3:APH:c7885deba35c,APH,IS,2024-12-12,2024-12-13,2025-01-16,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,WEAK_FOLLOW_THROUGH,WEAK,50,passed,1,,,73.5999984741,2.11408806043,1.5,0.61408806043,-6.40579199092,-6.40579199092,21,2025-01-16,69.3153234749,73.8300018311,-8.72274452361,-8.72274452361,LOW_VOL
11302,stage3:APH:c7885deba35c,APH,IS,2024-12-13,2024-12-16,2025-01-17,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,WEAK_FOLLOW_THROUGH,WEAK,55,passed,1,,,73.6299972534,2.11408806043,1.5,0.61408806043,-4.6843708791,-4.6843708791,21,2025-01-17,70.6646469497,73.9100036621,-8.82154505405,-8.82154505405,LOW_VOL
11303,stage3:APH:c7885deba35c,APH,IS,2024-12-16,2024-12-17,2025-01-21,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,STRONG_FOLLOW_THROUGH,STRONG,93,passed,1,,,75.3499984741,3.26191511812,1.5,1.76191511812,0.515011013799,0.515011013799,21,2025-01-21,75.6121765251,75,-10.1466674805,-10.1466674805,LOW_VOL
11304,stage3:APH:c7885deba35c,APH,IS,2024-12-17,2024-12-18,2025-01-22,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,37,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,74.2600021362,2.20929217311,1.5,0.70929217311,4.32527028265,4.32527028265,21,2025-01-22,77.9510028649,74.5,-9.5436249804,-9.5436249804,LOW_VOL
11305,stage3:APH:c7885deba35c,APH,IS,2024-12-18,2024-12-19,2025-01-22,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,0,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,70.0999984741,1.99385618857,1.5,0.49385618857,9.50634358906,9.50634358906,20,2025-01-22,77.9510028649,70.9800033569,-5.05776810019,-5.05776810019,LOW_VOL
11306,stage3:APH:c7885deba35c,APH,IS,2024-12-30,2024-12-31,2025-01-22,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,0,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,69.5,1.50398606161,1.5,0.00398606161,11.8414767778,11.8414767778,13,2025-01-22,77.9510028649,69.5,-3.03597210129,-3.03597210129,LOW_VOL
11307,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-03-24,2021-03-25,2021-04-13,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,0,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,84.7200012207,5.19045914258,3.50597073375,1.68448840883,8.77021378517,8.77021378517,12,2021-04-13,89.7650925598,82.2900009155,-1.72560232483,-1.72560232483,MID_VOL
11308,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-03-25,2021-03-26,2021-04-14,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,16,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,84.9700012207,3.53443878527,3.50597073375,0.02846805152,6.48424867502,6.48424867502,12,2021-04-14,90.7645925598,84.9899978638,-4.84762350954,-4.84762350954,MID_VOL
11309,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-03-29,2021-03-30,2021-04-16,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,10,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,83.0599975586,3.51422132535,3.50597073375,0.0082505916,6.26779112147,6.26779112147,12,2021-04-16,87.5961793899,82.1900024414,0,0,MID_VOL
11310,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-03-30,2021-03-31,2021-04-19,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,40,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,84.4199981689,3.7109742639,3.50597073375,0.20500353015,0.492962692973,0.492962692973,12,2021-04-19,85.9270162201,85.25,-0.211144053021,-0.211144053021,MID_VOL
11311,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-03-31,2021-04-01,2021-04-20,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,STRONG_FOLLOW_THROUGH,STRONG,85,passed,1,,,88.7300033569,4.18673038659,3.50597073375,0.68075965284,-6.19386730799,-6.19386730799,12,2021-04-20,85.0074780503,90.3399963379,-6.75005514721,-6.75005514721,MID_VOL
11312,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-04-01,2021-04-05,2021-04-12,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,STRONG_FOLLOW_THROUGH,STRONG,86,passed,1,,,89.5100021362,3.89426946164,3.50597073375,0.38829872789,-5.67858023779,-5.67858023779,5,2021-04-12,86.2968263397,91.2099990845,-6.73171741183,-6.73171741183,MID_VOL
11313,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-04-05,2021-04-06,2021-04-12,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,STRONG_FOLLOW_THROUGH,STRONG,76,passed,1,,,90.7900009155,4.14679442821,3.50597073375,0.64082369446,-5.01101204528,-5.01101204528,4,2021-04-12,86.2968263397,90.5699996948,-6.07265100865,-6.07265100865,MID_VOL
11314,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-04-06,2021-04-07,2021-04-12,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,HEALTHY_FOLLOW_THROUGH,HEALTHY,71,passed,1,,,90.8000030518,5.00246432309,3.50597073375,1.49649358934,-5.09497556561,-5.09497556561,3,2021-04-12,86.2968263397,90.6500015259,-6.15554521475,-6.15554521475,MID_VOL
11315,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-04-07,2021-04-08,2021-04-26,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,0,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,87.7399978638,4.40163964415,3.50597073375,0.8956689104,4.96353413112,4.96353413112,12,2021-04-26,92.7336087799,88.0899963379,-4.368259431,-4.368259431,MID_VOL
11316,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-04-08,2021-04-09,2021-04-27,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,8,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,88.6800003052,4.21865746562,3.50597073375,0.71268673187,3.25198473499,3.25198473499,12,2021-04-27,91.244355915,88.1100006104,-4.38997142039,-4.38997142039,MID_VOL
11317,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-04-09,2021-04-12,2021-04-28,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,0,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,87.7399978638,4.64676318062,3.50597073375,1.14079244687,4.82362156831,4.82362156831,12,2021-04-28,91.4642471351,87,-3.1701186608,-3.1701186608,MID_VOL
11318,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-04-12,2021-04-13,2021-04-29,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,0,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,86.6200027466,4.90377108629,3.50597073375,1.39780035254,2.08901671982,2.08901671982,12,2021-04-29,88.4057719497,86.3399963379,-2.42992779915,-2.42992779915,MID_VOL
11319,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-04-21,2021-04-22,2021-05-04,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,WEAK_FOLLOW_THROUGH,WEAK,58,passed,1,,,88.1200027466,4.50919550107,3.50597073375,1.00322476732,-5.32748650769,-5.32748650769,8,2021-05-04,83.778089695,88.2200012207,-6.77851198612,-6.77851198612,MID_VOL
11320,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-04-22,2021-04-23,2021-05-04,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,STRONG_FOLLOW_THROUGH,STRONG,75,passed,1,,,88.4649963379,4.35932494657,3.50597073375,0.85335421282,-5.6274886323,-5.6274886323,7,2021-05-04,83.778089695,88.5,-7.07344874147,-7.07344874147,MID_VOL
11321,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-04-23,2021-04-26,2021-05-04,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,HEALTHY_FOLLOW_THROUGH,HEALTHY,73,passed,1,,,89.5800018311,4.30130271061,3.50597073375,0.79533197686,-7.08601789494,-7.08601789494,6,2021-05-04,83.778089695,89.8870010376,-8.50735154753,-8.50735154753,MID_VOL
11322,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-04-26,2021-04-27,2021-04-29,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,STRONG_FOLLOW_THROUGH,STRONG,95,passed,1,,,92.3399963379,4.77773656584,3.50597073375,1.27176583209,-5.00755070791,-5.00755070791,2,2021-04-29,88.4057719497,92.7799987793,-4.82862231779,-4.82862231779,MID_VOL
11323,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-04-27,2021-04-28,2021-05-03,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,WEAK_FOLLOW_THROUGH,WEAK,53,passed,1,,,92.1600036621,4.84801271689,3.50597073375,1.34204198314,-7.19348592045,-7.19348592045,3,2021-05-03,84.9874837799,91.2900009155,-5.55372948182,-5.55372948182,MID_VOL
11324,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-04-28,2021-04-29,2021-05-03,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,WEAK_FOLLOW_THROUGH,WEAK,47,passed,1,,,91.5800018311,5.0120426007,3.50597073375,1.50607186695,-7.41696473251,-7.41696473251,2,2021-05-03,84.9874837799,91.5100021362,-5.7807898503,-5.7807898503,MID_VOL
11325,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-04-29,2021-04-30,2021-05-04,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,0,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,89.6399993896,5.82221915614,3.50597073375,2.31624842239,-5.57405263236,-5.57405263236,2,2021-05-04,83.778089695,88.4499969482,-7.0209149787,-7.0209149787,MID_VOL
11326,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-04-30,2021-05-03,2021-05-04,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,0,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,88.8700027466,4.30833851573,3.50597073375,0.80236778198,-6.39028086092,-6.39028086092,1,2021-05-04,83.778089695,89.2200012207,-7.82336164694,-7.82336164694,MID_VOL
11327,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-05-03,2021-05-04,2021-05-06,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,0,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,86.4899978638,5.46727639745,3.50597073375,1.9613056637,-5.19732052577,-5.19732052577,2,2021-05-06,80.8595515251,85.0299987793,-8.03246140086,-8.03246140086,MID_VOL
11328,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-05-04,2021-05-05,2021-05-06,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,0,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,83.4199981689,4.9332918804,3.50597073375,1.42732114665,-3.82661358646,-3.82661358646,1,2021-05-06,80.8595515251,83.8199996948,-6.70484701391,-6.70484701391,MID_VOL
11329,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-05-05,2021-05-06,2021-05-10,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,0,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,82.0899963379,3.71986482241,3.50597073375,0.21389408866,-11.0537616172,-11.0537616172,2,2021-05-10,72.46375,81.2099990845,-6.29232935354,-6.29232935354,MID_VOL
11330,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-05-06,2021-05-07,2021-05-10,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,0,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,79.8399963379,4.38823838055,3.50597073375,0.8822676468,-10.7123572185,-10.7123572185,1,2021-05-10,72.46375,80.9000015259,-5.93325458747,-5.93325458747,MID_VOL
11331,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-05-07,2021-05-10,2021-05-11,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,14,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,80.8700027466,3.5153334478,3.50597073375,0.00936271405,-6.32998860568,-6.32998860568,1,2021-05-11,75.5821927452,80.4400024414,-9.92665386369,-9.92665386369,MID_VOL
11332,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-05-11,2021-05-12,2021-05-28,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,36,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,76.9300003052,4.14089270421,3.50597073375,0.63492197046,8.67721230135,8.67721230135,12,2021-05-28,82.418769085,75.6200027466,-4.69452912306,-4.69452912306,MID_VOL
11333,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-05-14,2021-05-17,2021-06-03,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,WEAK_FOLLOW_THROUGH,WEAK,46,passed,1,,,76.5599975586,3.55320004217,3.50597073375,0.04722930842,4.90549093116,4.90549093116,12,2021-06-03,79.7201221351,75.7699966431,-0.54110604575,-0.54110604575,MID_VOL
11334,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-05-18,2021-05-19,2021-06-07,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,HEALTHY_FOLLOW_THROUGH,HEALTHY,68,passed,1,,,77.9000015259,4.12230174188,3.50597073375,0.61633100813,10.70087245,10.70087245,12,2021-06-07,84.0179675598,75.6800003052,0,0,MID_VOL
11335,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-05-19,2021-05-20,2021-06-08,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,34,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,76.4700012207,4.7575862404,3.50597073375,1.25161550665,9.0783704476,9.0783704476,12,2021-06-08,84.2978263397,77.0599975586,0,0,MID_VOL
11336,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-05-28,2021-06-01,2021-06-03,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,STRONG_FOLLOW_THROUGH,STRONG,75,passed,1,,,81.75,4.32026855842,3.50597073375,0.81429782467,-3.61768998826,-3.61768998826,2,2021-06-03,79.7201221351,82.4599990845,-4.76594754891,-4.76594754891,MID_VOL
11337,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-06-01,2021-06-02,2021-06-18,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,37,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,81.3000030518,6.21237789954,3.50597073375,2.70640716579,6.51032917333,6.51032917333,12,2021-06-18,86.5566984749,81.0299987793,-3.08527710436,-3.08527710436,MID_VOL
11338,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-06-02,2021-06-03,2021-06-21,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,18,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,81.0699996948,4.54506647896,3.50597073375,1.03909574521,8.324006253,8.324006253,12,2021-06-21,86.996480915,80.0800018311,-0.399600009469,-0.399600009469,MID_VOL
11339,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-06-03,2021-06-04,2021-06-22,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,0,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,79.1800003052,5.0120426007,3.50597073375,1.50607186695,9.38483479035,9.38483479035,12,2021-06-22,87.496230915,79.7600021362,0,0,MID_VOL
11340,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-06-04,2021-06-07,2021-06-23,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,16,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,80.2900009155,4.32912071625,3.50597073375,0.8231499825,10.3065239103,10.3065239103,12,2021-06-23,88.7855868302,80.2600021362,0,0,MID_VOL
11341,stage3:ARKG:50b05b8de94f,ARKG,IS,2021-06-07,2021-06-08,2021-06-24,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,STRONG_FOLLOW_THROUGH,STRONG,95,passed,1,,,83.1500015259,5.80849722168,3.50597073375,2.30252648793,6.34615373459,6.34615373459,12,2021-06-24,89.6551469497,84.0599975586,-1.2728999832,-1.2728999832,MID_VOL
