candidate_id,gene,oos_base_rate,oos_coverage,oos_lift_pp,oos_passed_count,oos_passed_positive_count,oos_positive_count,oos_precision,oos_reasons,oos_recall,oos_signal_count,stage,status,stress_base_rate,stress_coverage,stress_lift_pp,stress_passed_count,stress_passed_positive_count,stress_positive_count,stress_precision,stress_reasons,stress_recall,stress_signal_count,survivor,ticker,train_base_rate,train_coverage,train_fitness,train_lift_pp,train_oos_precision_gap,train_passed_count,train_passed_positive_count,train_positive_count,train_precision,train_reasons,train_recall,train_signal_count,train_stress_precision_gap
stage3:BE:b07b2e49fef8,"{""fitness"": 112.48867932543223, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""ret_d2_pct"", ""q_high"": 0.8345663526860281, ""q_low"": 0.35936317832743053, ""value_high"": 3.8244481839806093, ""value_low"": -1.4183636369299382}, {""feature"": ""single_up_day5_pct"", ""q_high"": 0.9754970934388537, ""q_low"": 0.6256427426904718, ""value_high"": 16.324623356371987, ""value_low"": 5.930631626829951}]}",0.6585365853658537,0.21951219512195122,11.924119241192411,9,7,27,0.7777777777777778,[],0.25925925925925924,41,stage3,FAILED_GATE,0.6181818181818182,0.07272727272727272,-11.818181818181817,4,2,34,0.5,"[""passed_count_lt_6"", ""precision_lt_0.6682"", ""train_precision_gap_gt_0.20""]",0.058823529411764705,55,False,BE,0.5175438596491229,0.12280701754385964,112.48867932543223,41.10275689223057,0.1507936507936508,14,13,59,0.9285714285714286,[],0.22033898305084745,114,0.4285714285714286
stage3:BELFB:b031f5add884,"{""fitness"": 128.43924528301886, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""cumulative_ret5_pct"", ""q_high"": 0.7031015805159405, ""q_low"": 0.3832280423789024, ""value_high"": 1.136207936059168, ""value_low"": -2.253237077539775}, {""feature"": ""single_up_day5_pct"", ""q_high"": 1.0, ""q_low"": 0.4052888271320035, ""value_high"": 5.9656987310797716, ""value_low"": 2.0898348619064877}]}",0.625,0.1875,-29.166666666666668,3,1,10,0.3333333333333333,"[""precision_lt_0.6750"", ""train_precision_gap_gt_0.20""]",0.1,16,stage3,FAILED_GATE,0.5714285714285714,0.14285714285714285,42.85714285714286,4,4,16,1.0,[],0.25,28,False,BELFB,0.4716981132075472,0.22641509433962265,128.43924528301886,52.83018867924528,0.6666666666666667,12,12,25,1.0,[],0.48,53,0.0
stage3:BIDU:926c6f7918c9,"{""fitness"": 72.9, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""ret_d1_pct"", ""q_high"": 0.693415577586588, ""q_low"": 0.21517940922267212, ""value_high"": 0.45133513623188587, ""value_low"": -1.844885584569429}]}",0.25,0.375,8.333333333333332,3,1,2,0.3333333333333333,"[""precision_lt_0.4500""]",0.5,8,stage3,FAILED_GATE,0.75,0.0,-75.0,0,0,3,0.0,"[""signal_count_lt_5"", ""passed_count_lt_3"", ""precision_lt_0.8000"", ""train_precision_gap_gt_0.20""]",0.0,4,False,BIDU,0.26666666666666666,0.5333333333333333,72.9,23.333333333333332,0.16666666666666669,8,4,4,0.5,[],1.0,15,0.5
stage3:BMA:0c978464f9dd,"{""fitness"": 120.225, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""ret_d1_pct"", ""q_high"": 0.40463000738182164, ""q_low"": 0.2078395570861162, ""value_high"": -0.6510830840601513, ""value_low"": -2.2702151867350464}]}",0.5714285714285714,0.25,-28.57142857142857,7,2,16,0.2857142857142857,"[""precision_lt_0.6214"", ""train_precision_gap_gt_0.20""]",0.125,28,stage3,FAILED_GATE,0.4230769230769231,0.15384615384615385,7.6923076923076925,4,2,11,0.5,"[""train_precision_gap_gt_0.20""]",0.18181818181818182,26,False,BMA,0.625,0.1875,120.225,37.5,0.7142857142857143,9,9,30,1.0,[],0.3,48,0.5
stage3:BN:d264957fe5f6,"{""fitness"": 84.49647634973722, ""recent_turn_down_mode"": 1, ""rules"": [{""feature"": ""ret_d4_pct"", ""q_high"": 0.877922014956706, ""q_low"": 0.33290003177723515, ""value_high"": 2.1236020494875114, ""value_low"": -0.27629310977610466}, {""feature"": ""close_pos5"", ""q_high"": 0.808534785585195, ""q_low"": 0.25069951384394495, ""value_high"": 0.809875930587649, ""value_low"": 0.2305136215743548}, {""feature"": ""pullback_from_high5_pct"", ""q_high"": 0.5240669354049469, ""q_low"": 0.0513870210325567, ""value_high"": 2.6023587375528807, ""value_low"": 0.2227583815447131}]}",0.22807017543859648,0.10526315789473684,-22.807017543859647,6,0,13,0.0,"[""precision_lt_0.4500"", ""train_precision_gap_gt_0.20""]",0.0,57,stage3,FAILED_GATE,0.17142857142857143,0.22857142857142856,-17.142857142857142,16,0,12,0.0,"[""precision_lt_0.4500"", ""train_precision_gap_gt_0.20""]",0.0,70,False,BN,0.22115384615384615,0.1346153846153846,84.49647634973722,42.17032967032968,0.6428571428571429,14,9,23,0.6428571428571429,[],0.391304347826087,104,0.6428571428571429
stage3:BTU:ecfcb41f1be2,"{""fitness"": 99.44163602941177, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""ret_d5_pct"", ""q_high"": 0.6835792871523702, ""q_low"": 0.11511498671490683, ""value_high"": 0.6966460071670854, ""value_low"": -2.942526553829512}, {""feature"": ""ret_d1_pct"", ""q_high"": 0.5733884817651254, ""q_low"": 0.08810171385747265, ""value_high"": -0.1341247750895148, ""value_low"": -3.4707999700360954}, {""feature"": ""cumulative_ret5_pct"", ""q_high"": 0.7688103010345215, ""q_low"": 0.3653156914370661, ""value_high"": 1.1446033370989086, ""value_low"": -3.3439508374146016}, {""feature"": ""single_up_day5_pct"", ""q_high"": 0.7033469831460495, ""q_low"": 0.1287540070349858, ""value_high"": 2.9764235206748917, ""value_low"": 0.7101338833858176}]}",0.5714285714285714,0.02857142857142857,-57.14285714285714,1,0,20,0.0,"[""passed_count_lt_4"", ""precision_lt_0.6214"", ""train_precision_gap_gt_0.20""]",0.0,35,stage3,FAILED_GATE,0.8611111111111112,0.0,-86.11111111111111,0,0,62,0.0,"[""passed_count_lt_8"", ""precision_lt_0.9111"", ""train_precision_gap_gt_0.20""]",0.0,72,False,BTU,0.3984375,0.125,99.44163602941177,41.40625,0.8125,16,13,51,0.8125,[],0.2549019607843137,128,0.8125
stage3:BWXT:f195725cb792,"{""fitness"": 21.79059599144489, ""recent_turn_down_mode"": 1, ""rules"": [{""feature"": ""ret_d3_pct"", ""q_high"": 0.38703706247911046, ""q_low"": 0.0, ""value_high"": -0.33367479760646657, ""value_low"": -6.47663008149908}, {""feature"": ""up_days5"", ""q_high"": 0.42632977984439374, ""q_low"": 0.0, ""value_high"": 2.5579786790663626, ""value_low"": 0.0}, {""feature"": ""days_since_high5"", ""q_high"": 1.0, ""q_low"": 0.32579679292133845, ""value_high"": 4.0, ""value_low"": 0.9434759469100386}]}",0.41509433962264153,0.1509433962264151,8.490566037735848,8,4,22,0.5,[],0.18181818181818182,53,stage3,FAILED_GATE,0.16556291390728478,0.16556291390728478,7.443708609271521,25,6,25,0.24,"[""precision_lt_0.4500""]",0.24,151,False,BWXT,0.1674641148325359,0.14832535885167464,21.79059599144489,20.350362710294796,-0.12903225806451613,62,23,70,0.3709677419354839,"[""precision_lt_0.5000""]",0.32857142857142857,418,0.13096774193548388
stage3:C:8d6430f3dfbc,"{""fitness"": 74.09576945042393, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""pullback_from_high5_pct"", ""q_high"": 0.6338789941877883, ""q_low"": 0.2964507503601029, ""value_high"": 2.5941494504889415, ""value_low"": 1.0575092315466634}, {""feature"": ""fade_after_surge_score"", ""q_high"": 0.963341763146264, ""q_low"": 0.5518840559907165, ""value_high"": 7.283981445116891, ""value_low"": 1.824386607770525}]}",0.24390243902439024,0.1951219512195122,-11.890243902439025,8,1,10,0.125,"[""precision_lt_0.4500"", ""train_precision_gap_gt_0.20""]",0.1,41,stage3,FAILED_GATE,0.1702127659574468,0.19148936170212766,-5.91016548463357,9,1,8,0.1111111111111111,"[""precision_lt_0.4500"", ""train_precision_gap_gt_0.20""]",0.125,47,False,C,0.1650485436893204,0.1262135922330097,74.09576945042393,37.3412994772218,0.41346153846153844,13,7,17,0.5384615384615384,[],0.4117647058823529,103,0.42735042735042733
stage3:CAPR:a51d615a0ff1,"{""fitness"": 86.34616253213815, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""ret_d1_pct"", ""q_high"": 0.8036780209170582, ""q_low"": 0.45673184447088855, ""value_high"": 2.7314255614555574, ""value_low"": -0.7967187525169728}, {""feature"": ""close_pos5"", ""q_high"": 0.8971702756981801, ""q_low"": 0.6283076565318269, ""value_high"": 0.7892876082251373, ""value_low"": 0.5178185762525591}]}",0.59375,0.0625,-59.375,2,0,19,0.0,"[""passed_count_lt_4"", ""precision_lt_0.6438"", ""train_precision_gap_gt_0.20""]",0.0,32,stage3,FAILED_GATE,0.6464646464646465,0.1111111111111111,-10.101010101010111,11,6,64,0.5454545454545454,"[""precision_lt_0.6965"", ""train_precision_gap_gt_0.20""]",0.09375,99,False,CAPR,0.5694444444444444,0.12037037037037036,86.34616253213815,19.978632478632484,0.7692307692307693,26,20,123,0.7692307692307693,[],0.16260162601626016,216,0.22377622377622386
stage3:CBRE:30fdb7f6db1e,"{""fitness"": 73.22457612835811, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""ret_d3_pct"", ""q_high"": 0.8632977450528612, ""q_low"": 0.5411553146923944, ""value_high"": 1.6587543245318388, ""value_low"": 0.2685056913549747}, {""feature"": ""cumulative_ret5_pct"", ""q_high"": 0.6656156857781953, ""q_low"": 0.21212375076258191, ""value_high"": 1.2144048314342584, ""value_low"": -2.6213006856353487}, {""feature"": ""fade_after_surge_score"", ""q_high"": 0.8651785772858616, ""q_low"": 0.33312683740210525, ""value_high"": 4.164860445116116, ""value_low"": 1.2844931676554638}]}",0.23076923076923078,0.15384615384615385,1.9230769230769218,8,2,12,0.25,"[""precision_lt_0.4500"", ""train_precision_gap_gt_0.20""]",0.16666666666666666,52,stage3,FAILED_GATE,0.22018348623853212,0.027522935779816515,44.64831804281345,3,2,24,0.6666666666666666,"[""passed_count_lt_11""]",0.08333333333333333,109,False,CBRE,0.1781609195402299,0.12643678160919541,73.22457612835811,36.72936259143155,0.2954545454545454,22,12,31,0.5454545454545454,[],0.3870967741935484,174,-0.12121212121212122
stage3:CBRL:677767a0b6a9,"{""fitness"": 73.5525925925926, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""ret_d4_pct"", ""q_high"": 0.5249997872611242, ""q_low"": 0.1627564178665537, ""value_high"": 0.09990652773062447, ""value_low"": -2.467808922267994}, {""feature"": ""down_days5"", ""q_high"": 0.7210267964227443, ""q_low"": 0.5362172291224371, ""value_high"": 3.407700973170582, ""value_low"": 3.0}]}",0.48760330578512395,0.09917355371900827,-7.093663911845727,12,5,59,0.4166666666666667,"[""passed_count_lt_13"", ""precision_lt_0.5376"", ""train_precision_gap_gt_0.20""]",0.0847457627118644,121,stage3,FAILED_GATE,0.26609442060085836,0.13304721030042918,-0.802990447182611,31,8,62,0.25806451612903225,"[""precision_lt_0.4500"", ""train_precision_gap_gt_0.20""]",0.12903225806451613,233,False,CBRL,0.405,0.14,73.5525925925926,21.999999999999996,0.20833333333333331,56,35,162,0.625,[],0.21604938271604937,400,0.36693548387096775
stage3:CC:520ee91feeea,"{""fitness"": 127.47763157894738, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""down_days5"", ""q_high"": 0.257974912675014, ""q_low"": 0.10797491267501401, ""value_high"": 2.0, ""value_low"": 2.0}, {""feature"": ""pullback_from_high5_pct"", ""q_high"": 0.4000723016848433, ""q_low"": 0.043882773605529286, ""value_high"": 4.119275840103697, ""value_low"": 0.8386164674054324}]}",0.3333333333333333,0.3333333333333333,-33.33333333333333,1,0,1,0.0,"[""signal_count_lt_5"", ""passed_count_lt_3"", ""precision_lt_0.4500"", ""train_precision_gap_gt_0.20""]",0.0,3,stage3,FAILED_GATE,0.6923076923076923,0.15384615384615385,30.76923076923077,2,2,9,1.0,"[""passed_count_lt_3""]",0.2222222222222222,13,False,CC,0.475,0.2,127.47763157894738,52.5,1.0,8,8,19,1.0,[],0.42105263157894735,40,0.0
stage3:CIEN:2ed675d30868,"{""fitness"": 120.98863636363637, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""ret_d5_pct"", ""q_high"": 0.786744198615916, ""q_low"": 0.16593833401167427, ""value_high"": 0.8592951339707591, ""value_low"": -1.8113915980703552}, {""feature"": ""ret_d4_pct"", ""q_high"": 1.0, ""q_low"": 0.28617056837113447, ""value_high"": 6.774307899898013, ""value_low"": -0.24924426306874709}, {""feature"": ""close_pos5"", ""q_high"": 0.9359639945493603, ""q_low"": 0.5835923753165249, ""value_high"": 0.9339621943991908, ""value_low"": 0.6501807914676057}]}",0.5,0.16666666666666666,50.0,2,2,6,1.0,"[""passed_count_lt_3""]",0.3333333333333333,12,stage3,FAILED_GATE,0.11764705882352941,0.23529411764705882,38.23529411764706,4,2,2,0.5,"[""train_precision_gap_gt_0.20""]",1.0,17,False,CIEN,0.25,0.18181818181818182,120.98863636363637,62.5,-0.125,8,7,11,0.875,[],0.6363636363636364,44,0.375
stage3:CIGI:2067519c6762,"{""fitness"": 56.12760308997933, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""ret_d5_pct"", ""q_high"": 0.5944478745447141, ""q_low"": 0.13927951031564464, ""value_high"": 0.5473877845323492, ""value_low"": -1.7100397933169305}, {""feature"": ""down_days5"", ""q_high"": 0.7419338139975657, ""q_low"": 0.07993349759698479, ""value_high"": 3.0, ""value_low"": 1.0}, {""feature"": ""days_since_high5"", ""q_high"": 0.8929110821965023, ""q_low"": 0.19258764810725768, ""value_high"": 4.0, ""value_low"": 0.0}, {""feature"": ""single_up_day5_pct"", ""q_high"": 0.6024473207145212, ""q_low"": 0.3248560553623922, ""value_high"": 2.2680153625210324, ""value_low"": 1.3544088635839446}]}",0.25,0.14583333333333334,-25.0,7,0,12,0.0,"[""precision_lt_0.4500"", ""train_precision_gap_gt_0.20""]",0.0,48,stage3,FAILED_GATE,0.3475177304964539,0.16312056737588654,17.422139993832868,23,12,49,0.5217391304347826,[],0.24489795918367346,141,False,CIGI,0.23102310231023102,0.12871287128712872,56.12760308997933,23.051535922823057,0.46153846153846156,39,18,70,0.46153846153846156,"[""precision_lt_0.5000""]",0.2571428571428571,303,-0.06020066889632103
stage3:CLDX:99264f63b69d,,,,,,,,,,,4,stage3,INSUFFICIENT_TRAIN_SIGNALS,,,,,,,,,,3,False,CLDX,,,,,,,,,,,,3,
stage3:CLF:869ed9e90afb,"{""fitness"": 114.89775910364145, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""ret_d3_pct"", ""q_high"": 0.7792791319523396, ""q_low"": 0.0, ""value_high"": 1.336863849072258, ""value_low"": -5.6603783285096965}, {""feature"": ""up_days5"", ""q_high"": 0.9687578448206298, ""q_low"": 0.7389376803640424, ""value_high"": 4.0, ""value_low"": 3.0}, {""feature"": ""close_pos5"", ""q_high"": 0.9926410340119934, ""q_low"": 0.583682837368158, ""value_high"": 0.9658012458508218, ""value_low"": 0.35838688785333617}]}",0.6666666666666666,0.3333333333333333,-33.33333333333333,3,1,6,0.3333333333333333,"[""precision_lt_0.7167"", ""train_precision_gap_gt_0.20""]",0.16666666666666666,9,stage3,FAILED_GATE,0.6296296296296297,0.14814814814814814,-12.962962962962965,4,2,17,0.5,"[""precision_lt_0.6796"", ""train_precision_gap_gt_0.20""]",0.11764705882352941,27,False,CLF,0.4117647058823529,0.19607843137254902,114.89775910364145,48.82352941176471,0.5666666666666667,10,9,21,0.9,[],0.42857142857142855,51,0.4
stage3:COHR:10ef1bf6b0d1,"{""fitness"": 82.88810942405023, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""ret_d3_pct"", ""q_high"": 0.8472556415417932, ""q_low"": 0.49462707367265174, ""value_high"": 3.081798797184045, ""value_low"": -0.26997744605117124}, {""feature"": ""ret_d2_pct"", ""q_high"": 0.642375930431341, ""q_low"": 0.3795263762858164, ""value_high"": 0.8169242204030674, ""value_low"": -1.0149234222194705}]}",0.7692307692307693,0.07692307692307693,-1.9230769230769273,4,3,40,0.75,"[""passed_count_lt_6"", ""precision_lt_0.8192""]",0.075,52,stage3,FAILED_GATE,0.4067796610169492,0.1016949152542373,-15.677966101694917,12,3,48,0.25,"[""precision_lt_0.4568"", ""train_precision_gap_gt_0.20""]",0.0625,118,False,COHR,0.5330578512396694,0.12396694214876033,82.88810942405023,20.027548209366387,-0.01666666666666672,30,22,129,0.7333333333333333,[],0.17054263565891473,242,0.4833333333333333
stage3:CRS:8695c9ce3320,"{""fitness"": 101.93279083785414, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""ret_d5_pct"", ""q_high"": 0.976024529284596, ""q_low"": 0.5411718626363965, ""value_high"": 3.9543466680635078, ""value_low"": 0.7501740527810458}, {""feature"": ""ret_d3_pct"", ""q_high"": 1.0, ""q_low"": 0.5302396029249479, ""value_high"": 5.310080929248451, ""value_low"": 0.08501565899741653}, {""feature"": ""ret_d1_pct"", ""q_high"": 0.6840663536792255, ""q_low"": 0.1500632761387987, ""value_high"": 0.6298441083316351, ""value_low"": -2.9767449597703917}]}",0.45652173913043476,0.021739130434782608,-45.65217391304348,1,0,21,0.0,"[""passed_count_lt_5"", ""precision_lt_0.5065"", ""train_precision_gap_gt_0.20""]",0.0,46,stage3,FAILED_GATE,0.5666666666666667,0.03333333333333333,-56.666666666666664,1,0,17,0.0,"[""passed_count_lt_3"", ""precision_lt_0.6167"", ""train_precision_gap_gt_0.20""]",0.0,30,False,CRS,0.4430379746835443,0.1518987341772152,101.93279083785414,39.02953586497891,0.8333333333333334,12,10,35,0.8333333333333334,[],0.2857142857142857,79,0.8333333333333334
stage3:CSIQ:030ce2015af8,"{""fitness"": 89.91297411287606, ""recent_turn_down_mode"": 1, ""rules"": [{""feature"": ""ret_d4_pct"", ""q_high"": 0.49387289868235346, ""q_low"": 0.047290469811660324, ""value_high"": -0.5228405480022771, ""value_low"": -5.850127633226148}, {""feature"": ""single_up_day5_pct"", ""q_high"": 0.7930813721316246, ""q_low"": 0.292983248724052, ""value_high"": 5.612066519579091, ""value_low"": 1.9065857839763298}]}",0.6229508196721312,0.09016393442622951,1.341281669150518,11,7,76,0.6363636363636364,"[""passed_count_lt_13"", ""precision_lt_0.6730""]",0.09210526315789473,122,stage3,FAILED_GATE,0.5483870967741935,0.15053763440860216,2.304147465437789,28,16,102,0.5714285714285714,"[""precision_lt_0.5984"", ""train_precision_gap_gt_0.20""]",0.1568627450980392,186,False,CSIQ,0.5013850415512465,0.14681440443213298,89.91297411287606,27.219986410913087,0.13722126929674106,53,41,181,0.7735849056603774,[],0.2265193370165746,361,0.202156334231806
stage3:CVNA:8d8594e95b89,"{""fitness"": 98.17371766819936, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""up_days5"", ""q_high"": 0.9220014252784167, ""q_low"": 0.6415177855265013, ""value_high"": 4.0, ""value_low"": 3.0}, {""feature"": ""single_up_day5_pct"", ""q_high"": 1.0, ""q_low"": 0.7895506428009723, ""value_high"": 56.02061422645068, ""value_low"": 10.016346459452501}]}",0.46153846153846156,0.019230769230769232,-12.820512820512825,3,1,72,0.3333333333333333,"[""passed_count_lt_16"", ""precision_lt_0.5115"", ""train_precision_gap_gt_0.20""]",0.013888888888888888,156,stage3,FAILED_GATE,0.38202247191011235,0.0449438202247191,-13.202247191011235,8,2,68,0.25,"[""passed_count_lt_18"", ""precision_lt_0.4500"", ""train_precision_gap_gt_0.20""]",0.029411764705882353,178,False,CVNA,0.6346666666666667,0.14133333333333334,98.17371766819936,23.32578616352201,0.5345911949685536,53,46,238,0.8679245283018868,[],0.19327731092436976,375,0.6179245283018868
stage3:CW:81ce9154b422,"{""fitness"": 12.36063051274595, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""up_days5"", ""q_high"": 0.7178200109725849, ""q_low"": 0.3905553263477464, ""value_high"": 3.3836500822943867, ""value_low"": 2.3433319580864787}, {""feature"": ""pullback_from_high5_pct"", ""q_high"": 0.6969923519154622, ""q_low"": 0.392007319817042, ""value_high"": 3.045948594887953, ""value_low"": 1.4009420427408437}]}",0.3701923076923077,0.15865384615384615,11.465617715617714,33,16,77,0.48484848484848486,[],0.2077922077922078,208,stage3,FAILED_GATE,0.18181818181818182,0.12225705329153605,-15.61771561771562,39,1,58,0.02564102564102564,"[""precision_lt_0.4500"", ""train_precision_gap_gt_0.20""]",0.017241379310344827,319,False,CW,0.17679558011049723,0.13996316758747698,12.36063051274595,12.58359988368712,-0.18221690590111644,76,23,96,0.3026315789473684,"[""precision_lt_0.5000""]",0.23958333333333334,543,0.27699055330634276
stage3:DB:3fddd15661db,"{""fitness"": 72.67980032419686, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""ret_d4_pct"", ""q_high"": 0.8855825754729212, ""q_low"": 0.2901835035392435, ""value_high"": 2.1264191903988046, ""value_low"": -0.7998267759556001}, {""feature"": ""ret_d2_pct"", ""q_high"": 0.4746222481129616, ""q_low"": 0.27008940661967623, ""value_high"": 0.008878502529789833, ""value_low"": -0.9272031813587346}]}",0.22641509433962265,0.1509433962264151,27.358490566037734,8,4,12,0.5,[],0.3333333333333333,53,stage3,FAILED_GATE,0.3,0.075,-30.0,3,0,12,0.0,"[""passed_count_lt_4"", ""precision_lt_0.4500"", ""train_precision_gap_gt_0.20""]",0.0,40,False,DB,0.24786324786324787,0.13675213675213677,72.67980032419686,31.463675213675213,0.0625,16,9,29,0.5625,[],0.3103448275862069,117,0.5625
stage3:DBRG:5eba9682ac09,"{""fitness"": 115.275, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""ret_d4_pct"", ""q_high"": 0.6851330731239371, ""q_low"": 0.1987737212457967, ""value_high"": 0.9041885945078021, ""value_low"": -1.682643865441733}]}",0.15789473684210525,0.8947368421052632,-9.907120743034055,17,1,3,0.058823529411764705,"[""precision_lt_0.4500"", ""train_precision_gap_gt_0.20""]",0.3333333333333333,19,stage3,FAILED_GATE,0.5,0.08333333333333333,-50.0,1,0,6,0.0,"[""passed_count_lt_3"", ""precision_lt_0.5500"", ""train_precision_gap_gt_0.20""]",0.0,12,False,DBRG,0.5,0.5,115.275,37.5,0.8161764705882353,8,7,8,0.875,[],0.875,16,0.875
stage3:DDOG:6c41f43018cf,"{""fitness"": 89.51648575274949, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""ret_d3_pct"", ""q_high"": 1.0, ""q_low"": 0.5277117160370552, ""value_high"": 10.496088946401771, ""value_low"": 0.04524207438145203}, {""feature"": ""down_days5"", ""q_high"": 1.0, ""q_low"": 0.3271533139984597, ""value_high"": 5.0, ""value_low"": 2.0}, {""feature"": ""single_up_day5_pct"", ""q_high"": 1.0, ""q_low"": 0.634781789497295, ""value_high"": 13.835161043554066, ""value_low"": 3.2511481402074813}]}",0.4409448818897638,0.07874015748031496,35.90551181102363,10,8,56,0.8,"[""passed_count_lt_13""]",0.14285714285714285,127,stage3,FAILED_GATE,0.5549738219895288,0.13612565445026178,13.733387031816346,26,18,106,0.6923076923076923,[],0.16981132075471697,191,False,DDOG,0.4470899470899471,0.12962962962962962,89.51648575274949,30.80120937263794,-0.044897959183673564,49,37,169,0.7551020408163265,[],0.21893491124260356,378,0.06279434850863419
stage3:DELL:47ee59ff823b,"{""fitness"": 56.39429824561403, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""ret_d5_pct"", ""q_high"": 0.7906655031035605, ""q_low"": 0.43418700998197546, ""value_high"": 2.0783338014951447, ""value_low"": -0.2357700611514455}, {""feature"": ""up_days5"", ""q_high"": 0.9030149454143719, ""q_low"": 0.3802037353863787, ""value_high"": 4.0, ""value_low"": 2.0}, {""feature"": ""close_pos5"", ""q_high"": 0.584961828976128, ""q_low"": 0.18652848857788148, ""value_high"": 0.6341403547631852, ""value_low"": 0.1564463995900445}]}",0.5272727272727272,0.18181818181818182,3.9393939393939426,30,17,87,0.5666666666666667,"[""precision_lt_0.5773""]",0.19540229885057472,165,stage3,FAILED_GATE,0.23843416370106763,0.19572953736654805,-2.0252345519249455,55,12,67,0.21818181818181817,"[""precision_lt_0.4500"", ""train_precision_gap_gt_0.20""]",0.1791044776119403,281,False,DELL,0.3508771929824561,0.12719298245614036,56.39429824561403,14.912280701754387,-0.06666666666666665,58,29,160,0.5,[],0.18125,456,0.28181818181818186
stage3:DHI:3d6a4f6f0b99,,,,,,,,,,,0,stage3,INSUFFICIENT_TRAIN_SIGNALS,,,,,,,,,,5,False,DHI,,,,,,,,,,,,5,
stage3:DLTR:9f4d686fbc80,"{""fitness"": 29.30201022276473, ""recent_turn_down_mode"": 0, ""rules"": [{""feature"": ""ret_d3_pct"", ""q_high"": 0.33309231767045094, ""q_low"": 0.07441937760860974, ""value_high"": -0.6758095824382765, ""value_low"": -2.6551545125514675}, {""feature"": ""up_days5"", ""q_high"": 0.9727765602343087, ""q_low"": 0.3798293926766102, ""value_high"": 4.0, ""value_low"": 2.0}, {""feature"": ""fade_after_surge_score"", ""q_high"": 0.9403642166063373, ""q_low"": 0.1909571840189228, ""value_high"": 6.87771698485167, ""value_low"": 0.760428905794005}]}",0.34210526315789475,0.12280701754385964,1.5037593984962405,14,5,39,0.35714285714285715,"[""precision_lt_0.4500""]",0.1282051282051282,114,stage3,FAILED_GATE,0.18025751072961374,0.12875536480686695,-8.025751072961373,30,3,42,0.1,"[""precision_lt_0.4500"", ""train_precision_gap_gt_0.20""]",0.07142857142857142,233,False,DLTR,0.2435344827586207,0.125,29.30201022276473,20.474137931034484,0.09113300492610837,58,26,113,0.4482758620689655,"[""precision_lt_0.5000""]",0.23008849557522124,464,0.34827586206896555
